times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
1	False	createaddition	createaddition:seed_oil / bioethanol (crop → oil → liquid fuel)	alcohol_industry:alcohol_boiling	create	M-12	ACCEPT	{'ACCEPT': 1}	farmed seeds press to seed oil → distilled into bioethanol; an agricultural specialist fuels the electric tier without t
1	False	createaddition	createaddition:seed_oil as a Create-processable input → numismatics coin mint	create:pressing → numismatics	economy	M-08	REJECT	{'REJECT': 1}	seed oil itself isn't a scarce regional metal — M-08 requires scarce regional metal → coin; sell-link only; no demand ga
1	False	createaddition	createaddition rolling mill (create:rolling rods/wires)	recipe (gate aeronautics wiring behind createaddition:rolling)	aeronautics	M-24	ACCEPT	{'ACCEPT': 1}	electrical wiring for aeronautics control surfaces (rudders, engine governors) routes through the rolling mill — copper 
1	False	createaddition	createaddition:biomass / biomass_pellet	create:compacting	create	M-12	REJECT	{'REJECT': 1}	biomass already feeds the liquid_burning energy path (captured by M-26 above); adding a separate compacting step for pel
1	False	createaddition	createaddition:seed_oil	cross-route dependency — magic rituals (ars_nouveau:imbuement or occultism:ritual) require seed_oil as a fuel/solvent input	magic	M-29	ACCEPT	{'ACCEPT': 1}	distilled plant oil as a ritual solvent — the alchemist buys fuel from the farmer because their cauldron won't ignite wi
1	False	createaddition	createaddition:biomass / biomass_pellet	tfmg:coking (treat biomass as a coking feedstock to produce charcoal/syngas)	create	M-32	ACCEPT	{'ACCEPT': 1}	the factory's organic waste pressed into fuel pellets, coked in the industrial furnace — nothing from the farm floor get
1	False	createaddition	createaddition:accumulator (energy storage)	aeronautics power supply — FE accumulators as the onboard power bank for Aeronautics electric flight systems	aeronautics	M-24	ACCEPT	{'ACCEPT': 1}	you need a bank of accumulators in the hull before the airship's electric instruments come online.
1	False	createaddition	createaddition:rolling (rods/wires)	northstar:circuit_engraver (engraving copper/electrum wires into circuit traces — a cross-mod processing chain)	create	M-29	ACCEPT	{'ACCEPT': 1}	rolling mill copper wire → circuit engraver traces → advanced circuit: the wire-drawing specialist feeds the electronics
1	False	createaddition	seed oil / bioethanol fuel	createaddition:liquid_burning	survival	M-26	ACCEPT	{'ACCEPT': 1}	seed oil is made from farmed seeds (agricultural surplus); burning it as FE fuel is a continuous-demand consumption sink
1	False	createaddition	seed oil (farmed)	create:pressing + createaddition:liquid_burning	create	M-12	ACCEPT	{'ACCEPT': 1}	seeds → Create press → seed oil → createaddition liquid burner; a multi-step processing chain that ties farming (surviva
1	False	createaddition	electrum ingot	create:mixing or createaddition:rolling	create	M-32	ACCEPT	{'ACCEPT': 1}	electrum (gold+silver alloy) is a byproduct/output of the electrical production chain; it can feed back as an input to p
1	False	createaddition	biomass pellet	createaddition:liquid_burning	economy	M-26	REJECT	{'REJECT': 1}	biomass burning as fuel is M-26 (consumption sink) — already captured in the seed-oil ACCEPT above; adding a separate bi
1	False	createaddition	alternator (SU→FE)	mechanic	economy	M-37	REJECT	{'REJECT': 1}	"you can sell FE" is ambient M-09; no demand-gating mechanism from the alternator itself; the economy link flows through
1	False	createaddition	createaddition:electrum_ingot (gold + silver alloy)	recipe crafting (if silver input is occultism:silver or a magic-side silver tag)	magic	M-29	ACCEPT	{'ACCEPT': 1}	electrum — the electrical alloy — requires silver from the magic side of the pack (Occultism's real silver, per CLAUDE.m
1	False	createaddition	createaddition:barbed_wire (perimeter defense block)	recipe crafting (consumes copper wire + iron)	survival	M-26	REJECT	{'REJECT': 1}	barbed wire is a one-time build block, not an ongoing consumable that continuously renews demand. M-26 is for materials 
1	False	createaddition	createaddition:rolling (roll ingots → rods/wires/sheets via rolling_mill)	creates c:wires/copper, c:rods/brass, c:rods/electrum feeding pantographsandwires and other wire-consumers	aeronautics	M-12	REJECT	{'REJECT': 1}	rolling_mill output feeding train-wires is a Create↔Create/aeronautics connection already implicit in the pantographsand
1	False	createaddition	createaddition:tesla_coil (area FE charger / mob damage)	aeronautics ship fitting	aeronautics	M-24	REJECT	{'REJECT': 1}	the tesla coil is an area-charge / area-damage device, not a propulsion or control surface. M-24 is for mechanical compo
1	False	createaddition	createaddition:accumulator (2M FE storage)	aeronautics power supply	aeronautics	M-13	ACCEPT	{'ACCEPT': 1}	an airship requires stored FE to run its electric motors (alternator → accumulator → electric motor → propeller); the ac
1	False	createaddition	createaddition:biomass / biomass_pellet	dndesires:seething or create:compacting	survival	M-32	REJECT	{'REJECT': 1}	biomass as a byproduct→input (M-32) works if biomass is a waste product of another process feeding a new one. But biomas
1	False	createaddition	createaddition:biomass / biomass_pellet	createaddition:liquid_burning	economy	M-26	REJECT	{'REJECT': 1}	the biomass liquid-burning ACCEPT rows (multiple, low-vote) treat burning biomass as a distinct M-26 entry from the seed
23	False	dynamictrees	dynamictrees:dendro_potion	ars_nouveau:imbuement	magic	M-10	REJECT	{'ACCEPT': 11, 'REJECT': 12}	the Dendro Potion accelerates tree growth — imbueing it with Source attunement (arcane growth catalyst) makes the Ars ga
16	False	dynamictrees	dynamictrees branch/log items	create:milling	create	M-12	REJECT	{'REJECT': 10, 'ACCEPT': 6}	DT logs are just vanilla logs with different IDs; they already mill/crush normally downstream without a bespoke recipe. 
9	False	dynamictrees	dynamictrees:branch (generic branch drops from felling)	create:milling	create	M-12	ACCEPT	{'ACCEPT': 6, 'REJECT': 3}	branches stripped from felled dynamic trees are a constant byproduct; milling them into wood pulp/sawdust gives Create's
4	False	dynamictrees	dynamictrees:dendro_potion (growth accelerant)	create:milling (grind rare root/branch material into potion dust) + create:mixing (mix into dendro serum)	create	M-12	REJECT	{'REJECT': 3, 'ACCEPT': 1}	the dendro potion is crafted from vanilla mushrooms/bowls by default — there is no rare root/branch item with establishe
3	False	dynamictrees	dynamictrees seeds	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 3}	seeds are everyday items; guardrail bars gating basic components behind complex infusion. Dendro Potion (mid-tier) is th
2	False	dynamictrees	dynamictrees species seeds	dynamictrees:seed_conversion → minecolonies lumberjack hut automation	economy	M-28	ACCEPT	{'ACCEPT': 2}	MineColonies Lumberjack huts harvest Dynamic Trees (DT's whole-tree felling is natural for them); the colony route provi
2	False	dynamictrees	dynamictrees seed types (species seeds — oak/birch/jungle etc.)	ars_nouveau:imbuement or occultism:spirit_fire	magic	M-11	REJECT	{'REJECT': 2}	seeds are basic everyday components — M-11 explicitly warns against gating basic components behind complex ritual steps;
1	False	dynamictrees	dynamictrees seeds (species seeds as seasonal crops)	season-gated worldgen/growth behavior	magic	M-16	ACCEPT	{'ACCEPT': 1}	Serene Seasons already gates DT tree growth by season; explicitly calling out that rare mega-species seeds (e.g. mega_sp
1	False	dynamictrees	dynamictrees:dirt_bucket	create:milling or occultism:spirit_fire	create		REJECT	{'REJECT': 1}	dirt_bucket is a utility item for the planting mechanic, not a material in its own right; routing soil through machines 
1	False	dynamictrees	dynamictrees:dirt_bucket	create:milling	create	M-04	REJECT	{'REJECT': 1}	the dirt_bucket is a convenience consumable for seed planting, not a "deco block recycling" candidate — M-04 is for deco
1	False	dynamictrees	dynamictrees species-seed conversion	create:crushing	create	M-03	REJECT	{'REJECT': 1}	M-03 is ore-doubling — crushing seeds isn't a resource-multiplication context; and DT's own seed_conversion recipe type 
1	False	dynamictrees	dynamictrees species diversity (biome-specific tree types)	create:milling / farmersdelight:cutting	survival	M-16	REJECT	{'REJECT': 1}	DT's biome/season-dependent growth is emergent behavior, not a discrete seasonal gating on a specific material. The seas
1	False	dynamictrees	dynamictrees:branch (a tree-byproduct item dropped during dynamic growth/felling)	create:milling	create	M-03	ACCEPT	{'ACCEPT': 1}	milling branches yields wood pulp or sawdust (a Create milling byproduct) — the living-forest economy feeds the Create p
1	False	dynamictrees	dynamictrees logs/seeds	create automated harvesting	create		REJECT	{'REJECT': 1}	DT's whole-tree-fell is axe-driven, not deployer-compatible — automated Create harvesting is contrived; no coherent moti
1	False	dynamictrees	dynamictrees:mega_crimson_sapling / mega_warped_sapling	create_dragons_plus:ending (fan-bulk-ending)	create	M-05	REJECT	{'REJECT': 1}	mega saplings are converted via dynamictrees:mega_seed from vanilla, not via a Create/fan method; forcing fan-ending ont
1	False	dynamictrees	dynamictrees loot (whole-tree harvests)	loot-seed (add pack-economy drops)	economy	M-34	REJECT	{'REJECT': 1}	DT loot tables are standard logs/saplings; seeding economy-relevant drops into tree-harvests (like a rare resin or bark)
1	False	dynamictrees	dynamictrees:mega_seed (mega_seed recipe type)	dynamictrees:seed_conversion → create:milling	create	M-12	ACCEPT	{'ACCEPT': 1}	Mega seeds (converted from vanilla saplings + dirt bucket) produce enormous log yields — milling those logs on a Create 
1	False	dynamictrees	dynamic tree growth automating with Create deployers				REJECT	{'REJECT': 1}	Dynamic Trees explicitly uses cellular-automata growth that is not straightforwardly automated by Create deployers/harve
1	False	dynamictrees	log output → colony build material	MineColonies requests	economy	M-28	ACCEPT	{'ACCEPT': 1}	Colony construction requests large quantities of logs/planks; Dynamic Trees' bulk-felling mechanic (all logs at once) su
1	False	dynamictrees	dynamictrees mega-seed variants (endgame large-tree cultivation tool)	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 1}	mega-seeds are a DT-internal rarity for enormous trees, not a technology component — a sequenced-assembly construction o
1	False	dynamictrees	dynamictrees:dendro_potion (growth catalyst)	ars_nouveau:imbuement or create:mixing	create	M-10	REJECT	{'REJECT': 1}	Power-read: the dendro potion is an ordinary helper item, not a flagship gate. Forcing it through imbuement would violat
1	False	dynamictrees	dynamictrees species seeds (e.g. dynamictrees:oak_seed)	create:milling	create	M-12	REJECT	{'REJECT': 1}	milling seeds is already vanilla/Create behavior for generic crops; DT seeds are a conversion of vanilla saplings, not a
1	False	dynamictrees	dynamictrees logs	create:milling	create	M-16	REJECT	{'REJECT': 1}	M-16 is seasonal reagent — a material obtainable only in a given Serene Season feeds a method. DT logs are available yea
1	False	dynamictrees	dynamictrees trees (do NOT run through Create automated harvesters well — noted in dossier)	create:deploying	create	M-20	REJECT	{'REJECT': 1}	The dossier explicitly notes Dynamic Trees' branch logic is awkward for Create automated harvesters — forcing a create:d
1	False	dynamictrees	dynamictrees:cherry_leaves / cherry_branch seasonal loot	loot-seed (spring-only cherry blossom drop, conditioned on Serene Seasons)	survival	M-16	ACCEPT	{'ACCEPT': 1}	a living cherry tree sheds its blossoms only in spring — that seasonal material feeds a recipe or magic ritual that need
1	False	dynamictrees	DT tree harvest via MineColonies lumberjack	colony hut (cheaper/faster bulk-wood route)	economy	M-28	ACCEPT	{'ACCEPT': 1}	the colony lumberjack efficiently fell whole DT trees while a Create harvester struggles with their irregular branch geo
1	False	dynamictrees	DT logs bulk output	create:milling	create	M-12	REJECT	{'REJECT': 1}	DT logs flowing to Create milling is ambient (any log source does this); the Create automated-harvester incompatibility 
1	False	dynamictrees	DT branch waste	fuel burn	survival	M-26	REJECT	{'REJECT': 1}	burning wood is ambient vanilla behavior; M-26 as bare fuel is the background loop function, not a weave candidate requi
1	False	dynamictrees	DT branch waste → create:mechanical harvester	Create automated felling	create	M-12	REJECT	{'REJECT': 1}	dossier flags DT trees as awkward with Create mechanical harvesters (branch logic doesn't cooperate with drill/saw combo
1	False	dynamictrees	dynamictrees:branch (byproduct of dynamic tree growth/felling — drops constantly as trees mature)	create:milling → sawdust/pulp intermediate	create	M-32	ACCEPT	{'ACCEPT': 1}	dynamic tree growth sheds branch items as a passive waste stream; milling those branches into sawdust or wood pulp gives
1	False	dynamictrees	dynamictrees:cherry_branch / cherry_leaves (spring-only seasonal drop — cherry trees shed blossoms/branches primarily in spring under Serene Seasons)	loot-seed (conditioned loot-table entry firing only in Serene Seasons spring)	survival	M-16	ACCEPT	{'ACCEPT': 1}	cherry blossom petals only drift from the living tree in spring — a seasonal-material that feeds a Mixer-based recipe or
31	False	endrem	endrem:undead_eye	occultism:ritual (wither skeleton skull / bone meal + occultism spirit reagents)	magic	M-11	ACCEPT	{'ACCEPT': 30, 'REJECT': 1}	an undead-themed eye of ender grown from a ritual of bones and spirits — of course the occultist can conjure what the du
18	False	endrem	endrem:magical_eye (arcane-named variant)	ars_nouveau:enchanting_apparatus	magic	M-10	ACCEPT	{'REJECT': 1, 'ACCEPT': 17}	Two accepted magic routes (M-11, M-10) already cover the magic↔survival connection for endrem adequately; a third on a d
9	False	endrem	endrem:corrupted_eye	create:sequenced_assembly (derpack:incomplete_corrupted_eye chain)	create	M-06	REJECT	{'ACCEPT': 3, 'REJECT': 6}	a corrupted, fractured eye rebuilt by precision assembly — the engineer pieces together what corruption shattered; one m
9	True	endrem	endrem eyes (generic loot)	create:sequenced_assembly — make 1-2 "mechanical" or "corrupted" eyes through a precision assembler chain (M-06)	create	M-06	REJECT	{'REJECT': 8, 'ACCEPT': 1}	Risk of trivializing the whole gate — if even one eye is easily Create-craftable it shortcuts the exploration system. Th
8	False	endrem	endrem:guardian_eye	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 6, 'ACCEPT': 2}	same tone concern — the guardian eye is thematically aquatic/elder-guardian lore, not a manufactured part; and making ev
7	False	endrem	endrem:nether_eye	ars_nouveau:imbuement (fire charge + blaze rod + source_gem as catalyst)	magic	M-10	ACCEPT	{'ACCEPT': 7}	an eye attuned to the Nether forged at the Ars apparatus with nether materials and source — the magic school has its own
4	False	endrem	endrem:magical_eye / endrem:old_eye / remaining common eyes	any complex method	create	M-06	REJECT	{'REJECT': 3, 'ACCEPT': 1}	the exploration gate is the whole design of this mod; providing craft routes for more than 1-2 of the 16 eyes trivialize
4	True	endrem	endrem themed eyes (undead_eye, nether_eye, corrupted_eye, magical_eye — thematically matched to their source domains)	occultism:ritual — a matching occult ritual (e.g. wither/undead ritual for undead_eye) TRANSMUTES the themed essence into the missing eye type, giving a stuck player a craft path	magic	M-11	ACCEPT	{'ACCEPT': 4}	If you're missing the Undead Eye, you can perform the right occultism ritual with the right drop — but it costs more tha
4	False	endrem	endrem eyes	ars_nouveau:enchanting_apparatus (arcane completion of a "magical_eye" at the apparatus)	magic	M-10	REJECT	{'REJECT': 4}	M-11 occult ritual already covers the magic pillar adequately and is thematically sharper (darkness/soul theme matches o
3	False	endrem	endrem:nether_eye	occultism:ritual	magic	M-11	ACCEPT	{'ACCEPT': 3}	nether-themed eye synthesized from blaze powder + nether wart in a ritual — demands nether progression before you can sk
3	False	endrem	endrem:corrupted_eye	occultism:spirit_fire	magic	M-11	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	a corrupted essence transmuted through spirit fire from ender-themed drops (chorus fruit + dark matter) — corruption is 
3	False	endrem	endrem:nether_eye	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 3}	End-access is deliberately exploration-gated; making even one eye assembler-craftable risks trivializing the gate for a 
3	True	endrem	endrem eyes as boss-key items for a locked Create recipe	gating (KubeJS boss-key lock)	create	M-15	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	the Heart of the Deep or a specific rare eye is the prerequisite for unlocking a complex Create recipe (e.g. a high-tier
3	False	endrem	endrem eyes (multiple)	loot-seed — seed into cataclysm boss loot / deeperdarker sculk chests	survival	M-15	ACCEPT	{'ACCEPT': 3}	specific thematic eyes (corrupted_eye from Deeperdarker's warden loot, magical_eye from Cataclysm boss) slot naturally i
2	False	endrem	endrem:guardian_eye	occultism:spirit_fire (guardian scale/shard transmuted to the eye)	magic	M-02	ACCEPT	{'ACCEPT': 2}	a guardian's dropped essence, spirit-fired into an eye that gazes underwater — mob-drop reagent converted by spirit into
2	False	endrem	endrem:guardian_eye	occultism:ritual (elder guardian reagents)	magic	M-11	ACCEPT	{'ACCEPT': 2}	same logic — a guardian-themed ritual (prismarine + guardian drops) as an expensive alternative to pure RNG, opening the
2	False	endrem	endrem:cold_eye / endrem:magical_eye	create:sequenced_assembly (derpack:incomplete_eye chain)	create	M-06	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	one or two eyes are craftable through a multi-stage sequenced assembly using rare Create components — keeps the explorat
2	False	endrem	endrem:guardian_eye	ars_nouveau:enchanting_apparatus	magic	M-10	ACCEPT	{'ACCEPT': 2}	Guardian essence (raw sea-temple drop) attuned through the apparatus into an eye — Ars makes End access feel arcane-earn
2	False	endrem	endrem:rogue_eye / endrem:evil_eye (chaos/trickster-themed eyes)	create:haunting (a haunted-item path — a base component is soul-haunted into the eye form)	create	M-19	ACCEPT	{'ACCEPT': 2}	the soul-haunting furnace transforms a dark-themed reagent into the rogue/evil eye — Create's occult seam gives the tech
2	False	endrem	endrem:lost_eye	create:haunting	create	M-19	ACCEPT	{'ACCEPT': 2}	the lost_eye is the "wandering soul" variant — running a base ender-blank through Create's soul-fire haunting to yield i
1	False	endrem	all 16 eyes (bulk)	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 1}	trivializes the exploration intent — endrem's value IS the exploration gate; making every eye craftable defeats the mod
1	True	endrem	a themed eye (e.g. undead_eye)	occultism:ritual / ars enchanting_apparatus (transmute matching themed drop → eye)	magic	M-11	ACCEPT	{'ACCEPT': 1}	a ritual that mints the rarest eye from a matching themed reagent gives a stuck player a costly craft path while keeping
1	True	endrem	an eye	create:sequenced_assembly through derpack:incomplete_*	create	M-06	REJECT	{'REJECT': 1}	the whole mod is exploration-gated progression; a Create assembly route for End access trivializes the intent and theme-
1	False	endrem	`endrem` eyes as potential Create-assembly route	`create:sequenced_assembly` for one non-magic eye (e.g. `endrem:rogue_eye` — an industrial/mechanical theme)	create	M-06	REJECT	{'REJECT': 1}	most eyes are exploration-flavoured (loot, bosses); forcing even one through Create sequenced assembly pulls the End-pro
1	False	endrem		dndesires:freezing (fan-freeze catalyst — thematically a cold eye should require a freezing process; routes a vanilla or pack ice/snow item through the D&D freezing sail as a required step)	create	M-12	ACCEPT	{'ACCEPT': 1}	to craft/transmute the cold_eye, route a blue-ice shard through D&D's freezing-sail line to make a "frozen-lens" interme
1	False	endrem		create:haunting (soul-fire transmutation — M-19; a lost eye should pass through soul fire to become properly charged)	create	M-19	ACCEPT	{'ACCEPT': 1}	haunt a plain ender pearl/eye blank in a Create haunting setup to produce the lost_eye; makes soul-fire automation relev
1	False	endrem	endrem:nether_eye	occultism:spirit_fire (blaze rod + nether wart soul-fire transmutation)	magic	M-19	ACCEPT	{'ACCEPT': 1}	soul-fire is the native bridge between the Nether and Occultism; birthing a nether eye from it is the most natural metho
1	False	endrem	endrem eyes (1–2 specifically — e.g. endrem:cryptic_eye)	create:sequenced_assembly (derpack:incomplete_cryptic_eye multi-step)	create	M-06	REJECT	{'REJECT': 1}	the exploration intent is the point; making eyes craftable via sequenced assembly trivializes the gate. At most one eye 
1	False	endrem	endrem boss-linked eyes (guardian_eye after defeating the Elder Guardian variant)	numismatics sell (rare Eye as trade good)	economy	M-08	REJECT	{'REJECT': 1}	eyes are single-use progression keys, not farmable currency commodities; selling them undermines the scarcity design. Wr
1	False	endrem	endrem:corrupted_eye	recipe (boss drop input to a complex Create/tech recipe)	create	M-15	REJECT	{'REJECT': 1}	the eyes are *themselves* the gate (portal activation is the destination). Using one eye as a gate to a *separate* Creat
1	False	endrem					ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	The Ignis doesn't just drop loot — its eye shard is one of the sixteen that opens the ancient portal.
1	True	endrem	rarest themed eyes (e.g. undead_eye, nether_eye, corrupted_eye)	occultism:ritual / ars_nouveau:enchanting_apparatus	magic	M-11	ACCEPT	{'ACCEPT': 1}	a stuck player can ritually transmute a matching themed drop (undead reagent → undead_eye) so the End gate never dead-en
1	True	endrem	one or two eyes	create:sequenced_assembly (derpack:incomplete_*)	create	M-06	REJECT	{'REJECT': 1}	theme-fine but red-team risk — making eyes Create-assemblable trivializes the exploration-gate intent (the whole point i
1	False	endrem	endrem:corrupted_eye (chaos/dark themed eye)	ars_nouveau:imbuement	magic	M-10	ACCEPT	{'ACCEPT': 1}	the corrupted eye is attuned through an Ars imbuement with Source and a dark reagent (e.g. a mana gem charged with corru
1	False	endrem	endrem:* (generic eye → Create sequenced assembly)	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 1}	M-06 is the endgame-tech keystone motif; making End-portal-key eyes via a factory chain undercuts the exploration intent
1	True	endrem	hard-to-find themed eyes (undead/nether/corrupted)	occultism:ritual / ars_nouveau:enchanting_apparatus transmute from matching themed drop	magic	M-11	ACCEPT	{'ACCEPT': 1}	"the undead eye can be ritually transmuted from a matching undead reagent, so a stuck player has a costly craft path and
1	True	endrem	1-2 eyes	create:sequenced_assembly through a derpack:incomplete_* part	create	M-06	REJECT	{'REJECT': 1}	red-team — Create-assembling an End key trivializes the exploration gate that is the mod's entire point; the magic trans
1	False	endrem	endrem:ancient_portal_frame (gateway structure)	loot-seed	survival	M-34	ACCEPT	{'ACCEPT': 1}	seed a rare boss-faction drop into the frame/stronghold loot that only combat specialists farm — dungeon loot → eye sour
1	False	endrem	endrem loot (loot=yes)	loot-seed (magic reagent in eye-source chests)	magic	M-02	ACCEPT	{'ACCEPT': 1}	seeding Ars source-fragments or Occultism spirit-essence into the Eye-bearing structure loot tables ties magic reagent a
1	False	endrem	`endrem:*_eye` (one or two rarest)	`create:sequenced_assembly` with a `derpack:incomplete_*` part	create	M-06	REJECT	{'REJECT': 1}	the endrem dossier itself flags the sequenced-assembly route as WEAK (caution: don't trivialize the exploration intent).
1	False	endrem	endrem eyes as boss-drop integrations	loot-seed into existing boss loot tables	survival	M-34	ACCEPT	{'ACCEPT': 1}	The Cataclysm boss chest yields an ancient portal eye — the combat specialist controls the last key to the End.
1	False	endrem	endrem eye collection as a regional-scarcity lock	GTMOGS / worldgen scarcity of the structures containing eye loot	scarcity	M-30	REJECT	{'REJECT': 1}	M-30 is a recipe-input gate (ore-gen → recipe input). The eye's regional scarcity is implicit worldgen, not a recipe edg
1	False	endrem	endrem eyes (general)	loot-seed into Formations / structure chests	survival		REJECT	{'REJECT': 1}	no-motif — seeding eyes into structure loot is a config/datapack edit, not a recipe weave, and loot-seeding here doesn't
1	False	endrem	endrem:guardian_eye / endrem:nether_eye (biome-hostile-environment eyes)	loot-seed (seeded into the pack's structure loot tables — Nether fortresses / ocean monument / relevant dungeon chests — at a low rate)	survival	M-34	ACCEPT	{'ACCEPT': 1}	the nether and guardian eyes reward sustained dangerous exploration of the most lethal overworld/nether structures; the 
1	False	endrem	endrem:old_eye / endrem:cryptic_eye (ancient/archaeological-themed eyes)	create:sequenced_assembly (a derpack:incomplete_eye chain — requires ore-processing byproducts + brass parts as inputs; 2–3 stages)	create	M-06	ACCEPT	{'ACCEPT': 1}	the Create specialist can reverse-engineer two of the eyes through precision assembly — but the chain is deep enough tha
1	False	endrem	endrem eye collection as a whole	bare "gate the End with more loot" — no pillar connection, just harder loot	—		REJECT	{'REJECT': 1}	endrem's default mode is pure exploration-loot gating with no recipe/pillar tie; that's just a harder dungeon run, not a
1	False	endrem	endrem:ancient_portal_frame	create:mechanical_crafting (craft replacement portal frames at cost)	create	M-05	REJECT	{'REJECT': 1}	the ancient portal frame is a world-spawn structural element, not a crafted item; letting players mass-craft portal fram
1	True	endrem	endrem boss-/structure-sourced eyes (the ~12 needed to open the End)	boss drop → emergent player trade	economy	M-34	ACCEPT	{'ACCEPT': 1}	"the fighter farms the boss-locked eyes and trades them to builders/farmers who'll never kill that boss" — eyes gate rea
1	False	endrem	endrem:ancient_eye (one rarest eye)	create:sequenced_assembly	create	M-06	ACCEPT	{'ACCEPT': 1}	one or two of the 16 eyes can be assembled through a derpack:incomplete_eye multi-step chain (Create parts as intermedia
1	False	endrem	endrem:nether_eye	create:haunting	create	M-19	ACCEPT	{'ACCEPT': 1}	a nether-themed eye passes through Create's haunting (soul-fire transmutation) — a soul-infused eye variant fits the net
8	False	formations	formations generated altars/pedestals	loot-seed	magic	M-02	ACCEPT	{'ACCEPT': 5, 'REJECT': 3}	an ancient altar or pedestal structure seeding a magic reagent (e.g. an Ars source_gem fragment or an Occultism componen
4	False	formations	formations structures (altars, cabins, ruins, campsites)	loot-seed	economy	M-08	REJECT	{'REJECT': 4}	formations registers loot=no (confirmed by dossier digest) and adds no loot tables of its own — the structure palettes a
3	False	formations	formations structures	loot-seed	economy	M-34	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	scattered ruins seed low-tier sellable find (old coin, raw ore fragment) that an explorer specialist trades to productio
2	True	formations	scattered altars/ruins/pedestals (generated structures)	loot-seed into structure loot tables	economy	M-08	REJECT	{'REJECT': 2}	Formations registers NO blocks/items and builds from foreign palettes — it places structures but owns no loot tables of 
1	False	formations	generated structures	loot-seed	magic	M-02	ACCEPT	{'ACCEPT': 1}	a mossy altar or pedestal in the ruins contains a magic reagent or source-gem fragment, tying the exploration find to th
1	False	formations	generated structures	loot-seed	survival	M-15	REJECT	{'REJECT': 1}	M-15 is "boss-key unlock — boss drop gates a complex recipe"; Formation structures have no bosses and their loot is deco
1	False	formations	formations template_editor (the one item)	recipe	create		REJECT	{'REJECT': 1}	the template_editor is a dev-authoring tool, not a survival/gameplay item — routing it through a Create recipe makes no 
1	True	formations	ruins as boss/progression sites	loot-seed (M-15 boss-key)	create	M-15	REJECT	{'REJECT': 1}	same — no loot tables, no bosses; these are cosmetic scatter-structures. A progression-key seed has no home here.
1	False	formations	formations-generated structures (altars, pedestals)	loot-seed	magic	M-02	ACCEPT	{'ACCEPT': 1}	a stone altar in the woods holds a low-tier magic reagent (Ars source gem shard, Occultism afrit essence fragment) — dis
1	False	formations	structures palette (uses vanilla/modded blocks)	create:crushing	create	M-04	REJECT	{'REJECT': 1}	formations adds no blocks of its own — it places existing world blocks; crushing is not attributable to this mod, so thi
1	False	formations	formations structures (altars, cabins, ruins, campsites)	loot-seed	survival	M-34	REJECT	{'REJECT': 1}	formations has loot=no in the jar digest — no loot tables to seed. The structures use vanilla/modded block palettes but 
1	False	formations	formations:template_editor (the authoring tool item)	recipe	create		REJECT	{'REJECT': 1}	the template_editor is a dev/author-facing world-editing tool, not a player-facing crafting component; gating or routing
1	False	formations	formations structures (stone-palette altars/ruins)	create:crushing	create	M-04	REJECT	{'REJECT': 1}	Formations adds no items or blocks of its own (0 blocks, 1 items = template_editor tool only). Its structures are built 
31	True	friendsandfoes	friendsandfoes:crab_claw	ars_nouveau:imbuement OR occultism:spirit_fire	magic	M-02	ACCEPT	{'ACCEPT': 31}	The crab's reach-extending claw is already a reagent in vanilla brewing; routing it into an Ars imbuement (or spirit-fir
18	False	friendsandfoes	friendsandfoes copper deco (copper buttons / lightning rods / copper golem head)	create:crushing	create	M-04	REJECT	{'REJECT': 9, 'ACCEPT': 9}	crushing copper deco → copper nuggets is mechanically valid but thin — it's a cleanup edge (recycle path) rather than a 
16	False	friendsandfoes	friendsandfoes:copper_golem_head	create:crushing	create	M-04	REJECT	{'REJECT': 12, 'ACCEPT': 4}	Copper_golem_head is already absorbed under the copper-deco accept above (same M-04 motif, same method, same metal). Rec
11	False	friendsandfoes	friendsandfoes:crab_claw	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 6, 'ACCEPT': 5}	M-02 (spirit_fire) already covers the mob-drop→magic route for crab_claw and is a cleaner single connection; stacking bo
7	False	friendsandfoes	Wildfire / Illusioner drops (hostile loot)	occultism:spirit_fire	magic	M-02	ACCEPT	{'REJECT': 2, 'ACCEPT': 5}	The mod's loot=yes flag covers these mobs but the dossier doesn't identify unique named drops from Wildfire/Illusioner (
6	False	friendsandfoes	friendsandfoes:crab_claw	occultism:spirit_fire	magic	M-11	REJECT	{'REJECT': 3, 'ACCEPT': 3}	imbuement (M-02/M-10) is already accepted for this drop; duplicating with spirit_fire without adding a second pillar is 
5	True	friendsandfoes	copper deco blocks (copper_button, lightning_rod variants — oxidized/waxed set)	create:crushing	create	M-04	ACCEPT	{'ACCEPT': 4, 'REJECT': 1}	Copper buttons and decorative rods crush back to copper nuggets and scrap — the oxidation series just means you're recyc
