times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
1	True	createfood	foreign crops/meats/cheese (it consumes)	create:milling/mixing + farmersdelight:cooking	create	M-12	ACCEPT	{'ACCEPT': 1}	it is itself a giant M-12 consumer — already its design, worth logging as the canonical inbound food-processing sink for
1	False	createfood	createfood:apple_pie_filling_block / jam_block (sweet fillings/jams)	vinery:apple_fermenting or extradelight:vat	survival	M-12	ACCEPT	{'ACCEPT': 1}	fruit fillings are one processing step from fermenting into cider or jam liqueur — deepens the food chain and feeds the 
1	False	createfood	createfood:bacon_pizza / pastry range	create_dragons_plus:ending (Bulk Ending fan station)	create	M-12	REJECT	{'REJECT': 1}	using an End-dragon-breath fan station to process pizza is tonally absurd — the magical/industrial ending catalyst shoul
1	False	createfood	createfood:apple_jam / createfood:apple_juice (seasonal fruit outputs)	season-gated crop input	survival	M-16	ACCEPT	{'ACCEPT': 1}	jam and juice made from autumn-only apples means the seasonal harvest actually matters — stock up or go without in winte
1	False	createfood	createfood dough/pastry intermediates (c:foods/doughs)	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 1}	Infusing dough into a magic reagent is tonally incoherent — a bakery output has no thematic link to arcane infusion; for
1	False	createfood	createfood dishes as seasonal inputs	Serene Seasons gate on crop ingredient	create	M-16	ACCEPT	{'ACCEPT': 1}	apple pie only when apples are in season; forces stockpiling and adds urgency to the harvest
1	False	createfood	createfood dishes (warm meals)	Cold Sweat config warmth-food bonus	survival		REJECT	{'REJECT': 1}	no-motif — config tie is not a numbered motif; flag for Gate-0 if desired
1	False	createfood	createfood:experience_cake / XP-linked food	create_enchantment_industry:grinding or filling	create	M-12	REJECT	{'REJECT': 1}	the experience cake interaction with Create Enchantment Industry's liquid XP is a cute thematic link, but it's a within-
1	False	createfood	createfood:apple_jam_block / berry jams	expandeddelight:juicing or create:milling (feedstock)	survival	M-12	REJECT	{'REJECT': 1}	createfood already sits firmly on both survival and Create; tying it to another food mod's method deepens the food web b
1	False	createfood	createfood:apple_milkshake / fruit drinks	alcohol_industry:alcohol_boiling (ferment the juice base into hard cider)	economy	M-12	ACCEPT	{'ACCEPT': 1}	fruit juice from Create Food feeds the distillery as a fermentable base — a cider/hard-cider production line connects th
1	False	createfood	createfood:apple_milkshake / hot_chocolate variants	cold_sweat temperature warm-meal bonus	survival	M-01	REJECT	{'REJECT': 1}	no-motif — a warm-food temp-bonus config tie is a valid config option but doesn't compose any accepted M-01..M-24 motif;
1	False	createfood	seasonal crop inputs (e.g. seasonal-only fruits/berries from Serene Seasons) → createfood recipes	create:mixing / farmersdelight:cooking	create	M-16	ACCEPT	{'ACCEPT': 1}	certain createfood dishes (e.g. seasonal-berry ice cream) require crops only available in summer/spring — seasons gates 
1	False	createfood	createfood:bacon_pizza / complex dishes (multi-step Create sequence)	minecolonies as a cheaper alt-production route for bulk food (a MineColonies cook/baker hut churning createfood recipes at lower cost)	economy	M-05	ACCEPT	{'ACCEPT': 1}	a MineColonies kitchen produces simpler createfood dishes at colony scale — the cheaper colony route for bulk food suppl
1	False	createfood	`createfood:*_milkshake` / `createfood:*_ice_cream` (creamy finished goods)	`beachparty:palm_bar_mixing` or `beachparty:mini_fridge_freezing`	survival	M-29	ACCEPT	{'ACCEPT': 1}	beachparty's Mini Fridge already freezes liquids → the cross-route is "createfood ice-cream base requires a fridge-froze
1	False	createfood	vinery wine / alcohol_industry products (as createfood recipe inputs)	create:mixing	survival	M-12	REJECT	{'REJECT': 1}	createfood already consumes its own set of ingredients through Create methods; adding fermented liquids from Vinery/Alco
1	True	createfood	finished dishes (pizza/pie/cheesecake)	MineColonies restaurant/cook hut requests + diner consumption	economy	M-28	ACCEPT	{'ACCEPT': 1}	a colony cook needs prepared dishes to feed citizens — high-effort food gates colony upkeep, not a vendor sale
1	True	createfood	cheese/milkshake/aged dish	create_cheese:maturing / extradelight:drying_rack as a maturation step folded into a dish chain	economy	M-35	ACCEPT	{'ACCEPT': 1}	a properly-aged cheesecake or matured cheese filling is worth more, creating an aging-baker specialist
1	False	createfood	createfood:*_jam / *_juice (crop-derived intermediates)	create:milling (seasonal crop input)	survival	M-16	ACCEPT	{'ACCEPT': 1}	jam and juice recipes requiring a seasonal crop (e.g. strawberries/berries, gated by Serene Seasons) make certain dishes
1	False	createfood	createfood finished dishes (pizzas, pastries, ice cream)	create:pressing → numismatics mint	economy	M-08	REJECT	{'REJECT': 1}	bare "sellable luxury = coin" is the ambient loop endpoint, not a weave — this re-states M-09 which is retired. There is
1	False	createfood	createfood raw meat/crop tags (c:foods/raw_*, c:foods/doughs)	farmersdelight:cooking / create:milling as M-12 pull	create	M-12	ACCEPT	{'ACCEPT': 1}	createfood's 2424 c:tags already pull raw crops and meats through Create/FD methods into finished dishes — the processin
1	False	createfood	createfood placeable food blocks	create:crushing	create	M-04	REJECT	{'REJECT': 1}	thematic absurdity; M-04's anti-arbitrage/lossy logic is for block materials, not culinary items.
1	False	createfood	createfood dish processing chain (large c:tags consumer including raw_meats, doughs, cheese)	create:milling / farmersdelight:cooking	create	M-12	ACCEPT	{'ACCEPT': 1}	Createfood already IS M-12 at scale (2424 c:tags consumed through Create methods) — reinforcing that it's the terminus o
1	False	createfood	createfood:apple_jam_block / createfood:apple_jam_bottle (aging candidate)	extradelight:drying_rack or vinery ferment	economy	M-35	ACCEPT	{'ACCEPT': 1}	Jam and preserve items are natural aging/maturation candidates — letting them mature on an ExtraDelight drying rack or i
1	False	createfood	createfood dishes requiring fish/seafood inputs	farmersdelight:cooking (already) — cross-route demand pull	economy	M-29	ACCEPT	{'ACCEPT': 1}	createfood recipes that call for c:foods/raw_fish pull in upgrade_aquatic / oceansdelight fish catches — a cook speciali
1	False	createfood	createfood:apple_ice_cream_block / createfood:apple_ice_cream_bowl_block (cold finished desserts)	beachparty:mini_fridge_freezing (M-29 cross-route: ice-cream base is chilled in beachparty's Mini Fridge before plating)	survival	M-29	ACCEPT	{'ACCEPT': 1}	ice cream requires a cold step; the beachparty Mini Fridge provides it — a createfood dish cannot be completed without t
1	False	createfood	createfood dishes containing c:foods/raw_fish or c:foods/cooked_fish tags (fish-based pizzas, sandwiches)	farmersdelight:cutting (M-12 processing step: createfisheryindustry fish → cutting board → fish fillet → createfood recipe)	create	M-12	ACCEPT	{'ACCEPT': 1}	a fish pizza requires cleaned fillets, not whole fish — routing through the FD cutting board means the createfisheryindu
1	False	createfood	createfood finished dishes (apple_cheesecake, bacon_pizza, complex pies — multi-step Create outputs)	create:filling (bulk-fill casks/barrels with food for ship provisioning)	economy	M-31	ACCEPT	{'ACCEPT': 1}	an aeronautics ship on a long run needs provisioned food in its hold — the kitchen fills casks and the courier ships the
1	False	createfood	createfood:apple_milkshake / hot_chocolate (warm drink finished goods)	Cold Sweat config warmth-food bonus	survival		REJECT	{'REJECT': 1}	no numbered motif covers a config-temperature-food link; the warmth effect would be emergent behavior, not a recipe weav
11	False	dndesires	dndesires milkshake foods	farm_and_charm:stove / extradelight:oven (warming/serving)	survival	M-12	ACCEPT	{'REJECT': 3, 'ACCEPT': 9}	milkshakes are cold drinks — routing them through a stove or oven is tonally wrong (heating a milkshake). The processing
10	False	dndesires	dndesires:rubber (hydraulic_press sap→rubber)	M-24 (mechanical component → propulsion/control)	aeronautics	M-24	ACCEPT	{'ACCEPT': 10, 'REJECT': 1}	rubber seals and gaskets are obvious airship components — sealing tanks, flexible couplings on propeller shafts. A sheet
8	False	dndesires	dndesires:rubber (hydraulic_compacting output)	aeronautics construction recipe	aeronautics	M-23	ACCEPT	{'ACCEPT': 8}	rubber is the obvious gasket/seal material for airship hulls and pressurized compartments — Aeronautics structural recip
6	False	dndesires	dndesires:asphalt (colored palette)	aeronautics construction recipe	aeronautics	M-23	REJECT	{'REJECT': 5, 'ACCEPT': 1}	asphalt as an airframe structural material doesn't hold up thematically — it's a road/floor material, not a hull or fram
5	False	dndesires	dndesires:cardboard_package_*	aeronautics cargo/logistics	aeronautics	M-31	REJECT	{'ACCEPT': 2, 'REJECT': 3}	cardboard packages as the standard shipping unit for aeronautics freight — bulk goods packaged into standard-size boxes 
4	False	dndesires	any foraged/harvested pack crop or drop	dndesires:freezing / dndesires:seething / dndesires:sanding (fan catalyst methods)	survival	M-12	ACCEPT	{'ACCEPT': 4}	pack crops (mushrooms, grains, seasonals) routed through the freezing or seething fan as a processing step (freeze-dryin
3	False	dndesires	dndesires:cardboard_package_* (logistics packaging, various sizes)	aeronautics ship logistics / M-13 adjacent	aeronautics	M-13	REJECT	{'REJECT': 3}	Cardboard packages are a Create-logistics item (stackable bulk shipping); routing them specifically to the aeronautics p
3	True	dndesires	rubber (raw/processed)	numismatics sell/price (as scarce processed intermediate)	economy	M-08	REJECT	{'REJECT': 2, 'ACCEPT': 1}	rubber is an intermediate, not a finished good; M-08 is for scarce regional metal → coin, not general intermediates. Mor
3	False	dndesires	crop/drop inputs (any pack crop)	dndesires:freezing / dndesires:seething / dndesires:sanding fan-processing	survival	M-12	ACCEPT	{'ACCEPT': 3}	freeze a raw fish on the belt → frozen seafood prep step; searing a crop through the seething sail → roasted input for a
3	False	dndesires	dndesires:freezing_sail fan-processing	dndesires:freezing (route foreign crops/fish through freezing as a cold-prep step, e.g. freezing raw fish → frozen fillet used in cooking)	survival	M-12	ACCEPT	{'ACCEPT': 3}	a Create belt running through a Freezing Sail flash-freezes the catch — a chef's cold-chain is just industrial automatio
3	False	dndesires	dndesires:cardboard_package_*	logistical use as Aeronautics ship inventory/cargo-container component	aeronautics		REJECT	{'REJECT': 3}	cardboard packaging ≠ ship construction; feels forced; no motif matches a "packaging → hull" routing
3	False	dndesires	dndesires:rubber (raw rubber / rubber sapling outputs)	numismatics mint (M-08 chain)	economy	M-08	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	Rubber is scarce — it requires the Hydraulic Press (500mb water + sap) and a dedicated sapling — so a processed rubber s
3	True	dndesires	cardboard packaging (cardboard_package_*) + bore blocks (Create logistics/drilling parts)	aeronautics ship/contraption loadout + Create-package logistics	aeronautics	M-24	REJECT	{'ACCEPT': 1, 'REJECT': 2}	the cardboard-package logistics and bore blocks are movement/extraction parts that fit the economy's logistics arm — pac
3	False	dndesires	dndesires milkshake items (chocolate_milkshake, glowberry_milkshake)	Serene Seasons seasonal-ingredient gating	survival	M-16	ACCEPT	{'ACCEPT': 3}	A glowberry milkshake available only when glowberries are in season (or require a seasonal ingredient as the cream compo
2	False	dndesires	pack crops / survival drops (any belt-fed item)	dndesires:freezing / dndesires:seething / dndesires:sanding fan methods	survival	M-12	ACCEPT	{'ACCEPT': 2}	The freeze-sail and seething-sail are Create's food-prep line — chilling fruit into sorbet intermediates, or heat-blasti
2	False	dndesires	dndesires:rubber (hydraulic press output)	create:mechanical_crafting (belt/gasket ingredient)	create	M-06	REJECT	{'REJECT': 1, 'ACCEPT': 1}	dndesires is already anchored at Create (deep). Routing rubber back through create:mechanical_crafting keeps it within t
2	False	dndesires	dndesires:rubber (sap → hydraulic press)	dndesires:hydraulic_compacting → create:milling/mixing	create	M-12	ACCEPT	{'ACCEPT': 2}	Rubber is a processed intermediate from sap — once pressed it feeds seals, gaskets, and Create machine upgrades, anchori
2	False	dndesires	dndesires:cardboard_package_*	create sequenced logistics	aeronautics	M-24	REJECT	{'REJECT': 2}	Cardboard packaging as an aeronautics component is a stretch — packaging is generic logistics, not a drivetrain or struc
2	False	dndesires	`dndesires:freezing` fan method (fan-frost processing)	`dndesires:freezing` applied to seasonal crops/fish during the relevant Serene Season	survival	M-16	ACCEPT	{'ACCEPT': 2}	freezing a season-only harvest in the fan-frost preserves or transforms it — the Create cold-chain becomes a reason to c
2	False	dndesires	`dndesires:seething` / `dndesires:dragon_breathing` (heat/fire fan processing)	those methods applied to magic drops/ores	magic	M-10	REJECT	{'REJECT': 1, 'ACCEPT': 1}	routing raw magic ores/drops through heat fans is a forced stretch — the seething sail is industrial not arcane; M-10 wo
2	False	dndesires	crops/drops routed through dndesires:freezing sail	dndesires:freezing	survival	M-12	ACCEPT	{'ACCEPT': 2}	freezing a crop or mob drop on a belt is a Create-native food-preservation prep step, tying seasonal produce to the Crea
2	True	dndesires	milkshake foods (chocolate/glowberry milkshakes) + crops routed through its fan recipes	dndesires:freezing / sanding / seething (fan processing) → feeds the diet/food loop	survival	M-12	ACCEPT	{'ACCEPT': 2}	D&D already makes food (milkshakes) and its catalyst-sail fans accept arbitrary belt-fed crops — surfacing the milkshake
2	False	dndesires	seasonal crop / drop (e.g. a Serene-Seasons-gated ingredient)	dndesires:freezing fan (freezing sail processing)	survival	M-16	ACCEPT	{'ACCEPT': 2}	only ingredients harvested in winter can be flash-frozen on the belt — the freezing sail gives season-gated crops a proc
2	False	dndesires	dndesires:cardboard_package_*	recipe	aeronautics	M-23	REJECT	{'REJECT': 2}	cardboard packaging is a logistics *container*, not a structural hull material — forcing it into airframe recipes is a t
2	False	dndesires	dndesires:asphalt (road/floor block, produced via sanding/seething fan routes)	create:crushing (asphalt road block recycles back to gravel + tar residue under the Crushing Wheels, a Create M-04 deco-recycle)	create	M-04	REJECT	{'REJECT': 1, 'ACCEPT': 1}	dndesires is already a Create add-on (Create is its primary anchor); adding another Create↔Create edge doesn't advance t
2	False	dndesires	dndesires:industrial_fan / gear motor components	aeronautics propeller/engine recipe requiring a high-RPM fan component	aeronautics	M-24	ACCEPT	{'ACCEPT': 2}	a Dreams & Desires industrial fan head retooled as the propeller nacelle — the bigger the fan, the bigger the airship
2	False	dndesires	dndesires cardboard packaging (cardboard_package_*)	aeronautics cargo logistics (packaging shipped cargo for transport)	aeronautics	M-23	REJECT	{'REJECT': 1, 'ACCEPT': 1}	no-motif fit (M-23 is for structural alloys/hull materials, not logistics packaging) and tone-weak — packaging is not a 
2	False	dndesires	dndesires fan-processing sails as machine input	dndesires:dragon_breathing	magic	M-10	ACCEPT	{'ACCEPT': 2}	routing a foreign crystal (allurite shard / source gem) through a dragon-breathing sail could attune it — fire-breath as
2	False	dndesires	dndesires:cardboard_package	aeronautics cargo packaging	aeronautics	M-31	ACCEPT	{'ACCEPT': 2}	cardboard packages as the logistics standard for airship cargo holds — bulk goods packaged via dndesires before loading 
2	True	dndesires	crops/drops (foreign belt-fed items)	dndesires:freezing/seething/sanding fan recipes	create	M-12	ACCEPT	{'ACCEPT': 2}	its catalyst-sail fan processing is a strong foreign-material sink — route survival crops/mob drops through freezing/see
2	True	dndesires	milkshake foods	native eat	survival	M-26	REJECT	{'REJECT': 1, 'ACCEPT': 1}	food's demand is ambient (M-27 rationale — no motif for diet-demand); the milkshakes are already covered by the M-12 pro
2	True	dndesires	dndesires:haunting_sail	create:haunting native bridge	magic	M-19	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	the haunting sail is literally Create's soul-fire in bulk — an obvious Create→occult transmute seam feeding the magic pi
2	False	dndesires	dndesires:cardboard_package_*	create:cutting (cardboard source)	economy	M-31	ACCEPT	{'ACCEPT': 2}	cardboard packaging is a logistics consumable — bulk goods traded at scale need physical packaging, making the packaging
1	False	dndesires	crops/drops from survival mods (berries, milk, seasonal produce)	dndesires:freezing / dndesires:seething fan sails — fan-process foreign crop inputs as a prep step (freeze-dry, heat-treat) before use in other recipes	survival	M-12	ACCEPT	{'ACCEPT': 1}	the pack's farm produce passes through Create-powered catalyst sails for preservation and prep — survival's raw ingredie
1	False	dndesires	dndesires:rubber	aeronautics ship component (Create Aeronautics sealing/gasket part)	aeronautics	M-13	REJECT	{'REJECT': 1}	M-13 is specifically "fuel → propulsion engine intake" — rubber as a structural ship part is thematically adjacent but d
1	False	dndesires	dndesires:asphalt (road surface block)	minecolonies build supply	economy	M-12	ACCEPT	{'ACCEPT': 1}	MineColonies road-builders demand asphalt for colony roads and runways — the Create press churns out road material that 
1	False	dndesires	dndesires:cardboard_package_*	aeronautics logistics (ship manifest / cargo)	aeronautics	M-05	REJECT	{'REJECT': 1}	cardboard packages as ship-cargo containers are thematically logical but there is no motif that covers packaging → aeron
1	False	dndesires	seasonal crop routed through dndesires:freezing_sail or dndesires:seething_sail	dndesires:freezing / dndesires:seething	survival	M-16	ACCEPT	{'ACCEPT': 1}	a season-restricted crop (Serene Seasons) run through the freezing fan-processing as a preservation/prep step ties the C
1	False	dndesires	dndesires:asphalt blocks	craft → aeronautics runway/landing-pad	aeronautics		REJECT	{'REJECT': 1}	asphalt-as-landing-surface is a thematic association, not a method-routing, and there is no registered motif for block-p
1	False	dndesires	any pack crop/item (belt-fed)	dndesires:freezing (freezing_sail bulk-fan)	survival	M-16	ACCEPT	{'ACCEPT': 1}	a seasonal harvest frozen mid-belt locks in nutrients — the Freezing Sail becomes the winter prep step for Spice-of-Life
1	False	dndesires	dndesires rubber / processed intermediate	create:hydraulic_compacting (its own press) → numismatics mint	economy	M-08	REJECT	{'REJECT': 1}	rubber is an *intermediate*, not a scarce regional ore — routing rubber straight to a coin misses the spirit of M-08 (sc
1	False	dndesires	dndesires cardboard packaging	create:sequenced_assembly	aeronautics	M-06	REJECT	{'REJECT': 1}	cardboard packaging is an everyday logistics item; gating it behind sequenced assembly violates the depth-scales-with-po
1	False	dndesires	dndesires:sanding / freezing / seething / dragon_breathing fan methods	route other mods' crops/drops through them	survival	M-12	ACCEPT	{'ACCEPT': 1}	fan-sanding a harvested mushroom or freeze-preserving a seasonal crop extends the Create processing chain into foraging/
1	False	dndesires		create:haunting (M-19 — the sail IS the haunting method, but as a foreign-material target: route a magic mob drop through it to yield a soul-infused intermediate)	magic	M-19	ACCEPT	{'ACCEPT': 1}	pass a Wither rose or undead drop through the haunting sail and get a soul-tinged reagent without building a separate ha
1	False	dndesires		dndesires:freezing (fan-freeze preserves seasonal crops — an extension of M-16 × M-12)	survival	M-16	ACCEPT	{'ACCEPT': 1}	freeze surplus summer grain in a D&D freezing-sail line so out-of-season flour is available year-round; Serene Seasons s
1	False	dndesires	dndesires asphalt blocks (colored asphalt palette)	create:crushing (recycle)	create	M-04	REJECT	{'REJECT': 1}	D&D is already anchored in Create (pillar 1 deep); adding M-04 recycling on its own palette blocks is inward-not-outward
1	False	dndesires	dndesires:asphalt blocks	create:deploying / item_application	aeronautics	M-20	ACCEPT	{'ACCEPT': 1}	asphalt as a landing-pad or runway surface block applied to airship docking structures; light deploy-application upgrade
1	False	dndesires	dndesires:rubber	create:haunting	magic	M-19	REJECT	{'REJECT': 1}	haunting rubber (soul-fire transmutation) has no thematic grounding — rubber is an industrial material with no soul/spir
1	False	dndesires	dndesires:cardboard_package_*	aeronautics cargo recipe or economy sell	economy		REJECT	{'REJECT': 1}	no-motif — no existing Aeronautics cargo-packaging method in the palette; cardboard is already in Create's own c:tag; fo
1	False	dndesires	foreign scarce metal ore	dndesires:seething (fan-processing) → numismatics mint	economy	M-08	REJECT	{'REJECT': 1}	M-08 is already handled through Create methods; routing an extra seething step doesn't give dndesires a new system ancho
1	True	dndesires	catalyst sails (haunting_sail / dragon_breathing_sail) as Create-native processing	their OWN methods (dndesires:dragon_breathing, the haunting fan)	magic	M-19	REJECT	{'REJECT': 1}	the haunting_sail IS a bulk-Create version of create:haunting (already the M-19 Create→occult bridge) — it's a *method t
1	True	dndesires	asphalt / breccia palette blocks	create:crushing deco-recycle	create	M-04	REJECT	{'REJECT': 1}	these are Create-native deco already inside the Create pillar; a crushing recycle on the mod's own palette is intra-Crea
1	False	dndesires	dndesires:bore_block / drill components	Create Aeronautics drill-contraption integration	aeronautics	M-24	ACCEPT	{'ACCEPT': 1}	A mining airship mounting D&D bore blocks for bulk resource extraction — the bore block as a drivetrain/mechanical compo
1	False	dndesires	dndesires:rubber	ars_nouveau:imbuement as a vulcanisation catalyst (M-10)	magic	M-10	REJECT	{'REJECT': 1}	rubber is an industrial polymer; arcane imbuement of it has no coherent theme—the magic web doesn't need industrial inte
1	False	dndesires	dndesires:rubber (via hydraulic_compacting: sap + water → raw rubber; rubber → processed goods)	dndesires:hydraulic_compacting → create:milling / mixing (processed rubber as a survival-critical material for insulation, belt-buffering, seals)	survival	M-12	ACCEPT	{'ACCEPT': 1}	rubber tapped from a rubber tree and pressed in the Hydraulic Press is the insulation layer your Create machines need — 
1	False	dndesires	dndesires:cardboard_package_*	create:deploying or logistics chain as Aeronautics cargo-box tier-1	economy	M-13	REJECT	{'REJECT': 1}	M-13 is the fuel motif; cardboard boxes are a logistics packaging layer, not fuel/propulsion — no motif cleanly covers t
1	False	dndesires	dndesires:milkshake_* foods	diet system (M-26 consumption)	survival	M-26	ACCEPT	{'ACCEPT': 1}	milkshakes cover the Sugars/Dairy diet groups — everyday consumption sink that pulls on dairy farming; the food presses 
1	False	dndesires	dndesires:dragon_breathing fan-processing	endgame boss drop as catalyst fuel (M-15 adjacent)	survival	M-15	ACCEPT	{'ACCEPT': 1}	sealing a Blaze rod (or a Cataclysm-boss scale) into the dragon-breathing sail as a one-time install makes the endgame f
1	False	dndesires	dndesires dossier candidate "economy via rubber as scarce trade good via M-08"			M-08	REJECT	{'REJECT': 1}	rubber isn't a regional ore and it can't be Create-pressed into coin (M-08 requires scarce regional metal → Create proce
1	False	dndesires	dndesires dossier candidate "aeronautics via cardboard packaging + bore blocks as logistics parts via M-06/M-05"			M-06	REJECT	{'REJECT': 1}	M-06 (sequenced-assembly keystone) and M-05 (native-method gating) are about gating the mod's own flagship item; bore bl
1	False	dndesires	dndesires:rubber	bare sell			REJECT	{'REJECT': 1}	ambient endpoint; rubber is already captured as Create mid-tier material above
1	True	dndesires	rubber / sap (hydraulic_compacting)	cross-route input into an Aeronautics or magic recipe	aeronautics	M-29	ACCEPT	{'ACCEPT': 1}	rubber as a required gasket/seal in airship hull/control parts forces the rubber producer and the shipwright to trade
1	True	dndesires	cardboard_package_* logistics blocks	aeronautics/train cargo loadout	aeronautics	M-31	ACCEPT	{'ACCEPT': 1}	packaged bulk goods need the logistics arm to move at scale
1	True	dndesires	freezing/seething/sanding catalyst sails	their own fan methods	(self)		REJECT	{'REJECT': 1}	these are weave-TARGETS other mods route through, not edges dndesires needs.
1	False	dndesires	dndesires:raw_rubber / milkshake items	farmersdelight:cooking or appleseed diet loop	survival	M-12	ACCEPT	{'ACCEPT': 1}	rubber tapping is a jungle harvest → hydraulic press loop; milkshakes add a sugar+dairy diet group that pairs naturally 
1	False	dndesires	dndesires rubber → Create sub-assembly sealing material	create:mechanical_crafting	create	M-06	REJECT	{'REJECT': 1}	rubber as a sequenced-assembly input is fine in principle but dndesires is already firmly Create (anchor 1); this adds d
1	True	dndesires	rubber + processed intermediates	create:* → cross-route recipe input	create	M-29	ACCEPT	{'ACCEPT': 1}	rubber is a Create-native intermediate; make it a required input in another route's recipe (or a magic chain) so the pro
1	True	dndesires	hydraulic press / cog motors	aeronautics drivetrain recipe	aeronautics	M-24	ACCEPT	{'ACCEPT': 1}	its extra kinetic motors/mechanisms feed Aeronautics propulsion/control as drivetrain components.
1	True	dndesires	rubber	mint for coin	economy	M-29	REJECT	{'REJECT': 1}	bare sell link; economy must gate demand. The M-29 cross-route use above is the real demand-gate.
1	True	dndesires	raw rubber / processed intermediate	create:* chain → cross-route recipe input	create	M-32	ACCEPT	{'ACCEPT': 1}	rubber is a byproduct-grade intermediate other Create chains (insulation, belts) want — captured as feedstock rather tha
1	False	dndesires	dndesires cardboard_package_*	logistics/aeronautics bulk cargo	aeronautics	M-31	ACCEPT	{'ACCEPT': 1}	bulk shipments packed in cardboard boxes become the standard cargo unit for aeronautics transport — the packaging chain 
1	False	dndesires	dndesires milkshakes (food)	MineColonies Tavern/Inn request	economy	M-26	ACCEPT	{'ACCEPT': 1}	the colony Tavern consumes milkshakes as an upkeep food for colonist happiness — consumption demand never zeroes, creati
1	False	dndesires	dndesires asphalt palette	aeronautics road/runway tiling	aeronautics		REJECT	{'REJECT': 1}	"asphalt looks good on runways" is a decoration note, not a method edge; no demand-gate or processing chain attached; no
1	True	dndesires	foreign crops/drops	dndesires:freezing / seething / sanding fan recipes	survival	M-12	ACCEPT	{'ACCEPT': 1}	its catalyst-sail fan processing is a hungry foreign-item sink — route a crop/drop prep step through freezing/seething a
1	True	dndesires	rubber / sap	dndesires:hydraulic_compacting	create	M-32	ACCEPT	{'ACCEPT': 1}	rubber as a cross-route intermediate other machines consume (e.g. seals/belts), captured industrial feedstock rather tha
1	True	dndesires	rubber/processed	mint for coin	economy	M-32	REJECT	{'REJECT': 1}	bare sell link; economy is player-run, "tradeable scarcity good" is the ambient endpoint not a weave (the M-32 byproduct
1	False	dndesires	farm crops / mob drops	dndesires:freezing fan / dndesires:seething fan (bulk food prep / preservation step)	survival	M-12	ACCEPT	{'ACCEPT': 1}	the farmstead's grain and meat pass through a Create fan on the way to the kitchen — industrial-scale food processing ro
1	False	dndesires	dndesires milkshake foods	diet consumption	survival	M-26	REJECT	{'REJECT': 1}	ambient food→diet loop; every food item is M-26 by default; not a dedicated weave — the survival link comes from being a
1	False	dndesires	foreign crops/ores (pack items)	dndesires:sanding or dndesires:freezing (fan-catalyst methods)	create	M-12	ACCEPT	{'ACCEPT': 1}	the fan-catalyst methods are a universal processing sink — sanding raw ore fragments into fine dust, freezing fish/meat 
1	False	dndesires	dndesires:seething (Seething Blaze sail — heat treatment)	dndesires:seething on pack mob drops	survival	M-12	ACCEPT	{'ACCEPT': 1}	Seething is heat-treatment via a Blaze fan variant; route raw hide / bone / mob drops through it to produce a processed 
1	False	dndesires	dndesires rubber (from Hydraulic Press + sap)	dndesires:hydraulic_compacting → rubber → Create machine insulation	create	M-29	ACCEPT	{'ACCEPT': 1}	Rubber is an industrial material with no vanilla Create equivalent; making Create pipe/machine insulation require hydrau
1	False	dndesires	dndesires:milkshakes (food items)	diet/survival food-variety	survival	M-26	ACCEPT	{'ACCEPT': 1}	Milkshakes are consumables that get eaten (spent against hunger/diet pressure); they slot into the diet variety system a
1	False	dndesires	dndesires:milkshake (chocolate/glowberry variants — food items)	dndesires:seething or dndesires:freezing (fan processing) → survival consumption	survival	M-12	ACCEPT	{'ACCEPT': 1}	routing pack crops/dairy through D&D's fan methods (freeze a berry harvest, heat a vanilla-sap blend) produces diet-vari
1	False	dndesires	dndesires:asphalt (bitumen/tar-derivative road surface)	dndesires:seething (fan + heat)	survival	M-26	REJECT	{'REJECT': 1}	M-26 requires a *consumption* mechanic — asphalt is a placed block palette, not a consumable. It does not degrade or get
1	False	dndesires	dndesires:rubber (raw rubber sap via hydraulic press from sap + water)	dndesires:hydraulic_compacting	survival	M-26	ACCEPT	{'ACCEPT': 1}	rubber from the hydraulic press is a processed intermediate with consumption demand — it's used in gasketed/sealed machi
1	False	dndesires	dndesires:seething sail (heat processing via Seething Blaze)	dndesires:seething	magic	M-11	REJECT	{'REJECT': 1}	the seething fan is a Create-style heat-processing method (industrial, not arcane); the Seething Blaze is a mechanical h
1	False	dndesires	dndesires:rubber (hydraulic_compacting output)	dndesires:hydraulic_compacting → irons_spellbooks:alchemist_cauldron_brew	magic	M-29	ACCEPT	{'ACCEPT': 1}	rubber-sealed alchemist cauldron — an Iron's Spellbooks higher-tier brew requires a processed rubber gasket as a sealing
8	False	edf-remastered-5.0-beta4	Ender Dragon fight (harder, multi-phase)	loot-seed — seed dragon loot table with a boss-key drop	create	M-15	ACCEPT	{'ACCEPT': 8}	the harder dragon rewards harder; seeding a unique "dragon scale fragment" or "end-crystal shard" into the dragon's drop
4	False	edf-remastered-5.0-beta4	Ender Dragon encounter (loot=yes flag, confirmed — but dossier says "does NOT change dragon drops or add rewards")	loot-seed	magic	M-02	ACCEPT	{'REJECT': 1, 'ACCEPT': 3}	the dossier explicitly confirms no item outputs and the mod does not modify the dragon's drop table — it is purely a beh
