times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
1	False	companions	companions:soul_gem	occultism:spirit_trade	magic	M-18	ACCEPT	{'ACCEPT': 1}	Occultism spirits trade in soul-adjacent materials; a soul gem is a credible spirit-trade commodity that opens a magic-l
1	False	companions	companions:antlion_fur / mob drops	farmersdelight:cutting	survival	M-12	REJECT	{'REJECT': 1}	companion mob pelts being "cut" in a food-prep station is tonally odd — the companions vibe is gothic-alchemical, not bu
1	False	companions	companions boss drop (Sacred Pontiff → Old Cloth + Relic Gold)	ars_nouveau:imbuement	magic	M-10	ACCEPT	{'ACCEPT': 1}	the relic from the Sacred Pontiff boss is an irreplaceable catalyst for a high-tier arcane infusion — boss progress unlo
1	False	companions	mob drops (rotten flesh, hostile essences) → Soul Furnace → Crystallized Blood	companions:soul_furnace → ars_nouveau:imbuement	magic	M-02	ACCEPT	{'ACCEPT': 1}	mob drops that would rot in a chest get purified in the Soul Furnace and then imbued — organic combat output routed into
1	False	companions	companions (Sacred Pontiff boss) drop — companions:old_cloth / companions:relic_gold	create:crushing → numismatics mint	economy	M-08	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis; Relic Gold being valuable is assumed; the unique weave is throu
1	False	companions	Sacred Pontiff (boss)	loot-seed	economy	M-34	ACCEPT	{'ACCEPT': 1}	Relic Gold only drops from the Sacred Pontiff — combat specialists farm and trade it to magic players who need it for ad
1	False	companions	companion tesla deco blocks	create:crushing	create	M-04	REJECT	{'REJECT': 1}	WEAK and superficial — the tesla/voltaic deco doesn't have an industrial-recycle story; M-11+M-02 already give Companion
1	False	companions	companions:essence (Small/Great Essence, mob-drop)	ars_nouveau:imbuement	magic	M-02	ACCEPT	{'ACCEPT': 1}	Essence drops from Companions mobs feed Ars Nouveau imbuement, so creature hunting has a direct magic payoff.
1	False	companions	companions:soul_furnace as method	M-19 Create haunting parallel — mob-drops transmuted to soul-state outputs	magic	M-19	ACCEPT	{'ACCEPT': 1}	The Soul Furnace is functionally a soul-fire transmuter (like create:haunting) — treating it as a companion method to Cr
1	False	companions	occultism / GoG drops	companions:soul_furnace	magic	M-29	ACCEPT	{'ACCEPT': 1}	the Soul Furnace accepts dark mob-drops from across the magic bestiary — feeding it with Grimoire of Gaia fragments or o
1	False	companions	companions mob drops (antlion_fur, blade_arm, cannon_arm etc.)	create:mechanical_crafting	create	M-02	REJECT	{'REJECT': 1}	M-02 is the mob-drop-reagent-sink motif routed through a magic/economy method, not a Create mechanical_crafting method. 
1	False	companions	companions:soul_furnace (the method itself — transmutes items to soul-state)	companions:soul_furnace as upstream supplier for create:haunting (M-19 parallel: haunting runs on soul-fire; soul_furnace outputs are "pre-haunted" analogues — a KubeJS recipe where some haunting recipe accepts a Soul Furnace output as an alternate to the raw item, deepening the Create↔magic seam without replacing haunting)	create	M-19	ACCEPT	{'ACCEPT': 1}	a raw iron ingot haunted by soul-fire becomes a soul-steel blank; but if you run it through the Soul Furnace first (comp
10	False	createimmersivetacz	createimmersivetacz:gun_barrel / firing_mechanism	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 7, 'ACCEPT': 3}	the mod already uses create:sequenced_assembly (confirmed in made-by methods); routing more parts through sequenced_asse
7	False	createimmersivetacz	createimmersivetacz:nitropowder_bucket (fluid)	tfmg:vat_machine_recipe	create	M-12	ACCEPT	{'REJECT': 3, 'ACCEPT': 4}	nitropowder is defined inside createimmersivetacz's own pipeline as a Create-side fluid; routing it through TFMG's vat w
6	False	createimmersivetacz	createimmersivetacz:twelve_gauge_shell / rifle rounds (bulk ammo) → consumption demand	combat use (ammo as expendable)	economy	M-26	ACCEPT	{'ACCEPT': 6}	ammo is consumed every fight — a Create-automated shell factory supplies a continuous PvPvE demand; production never zer
5	False	createimmersivetacz	createimmersivetacz:twelve_gauge_shell (bulk ammo)	emergent trade / M-34 combat-route supply	economy	M-34	ACCEPT	{'ACCEPT': 4, 'REJECT': 1}	ammo is a consumable military good — a combat specialist runs the factory, non-combat players buy shells for defense; th
3	False	createimmersivetacz	createimmersivetacz:nitropowder_bucket (fluid explosive, endgame material)	occultism:ritual or ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 3}	industrial explosive vs. arcane infusion tone clash; no coherent lore bridge.
3	False	createimmersivetacz	createimmersivetacz guns (mass-produced weapons)	emergent trade	economy	M-34	ACCEPT	{'REJECT': 1, 'ACCEPT': 2}	this is the same M-26 consumption ACCEPT re-stated from the demand side. M-26 already captures "ammo is consumed by comb
2	False	createimmersivetacz	createimmersivetacz:gun_barrel / firing_mechanism (precision Create-fabricated parts)	M-24 mechanical component → propulsion/control	aeronautics	M-24	REJECT	{'REJECT': 2}	gun barrels are not propulsion/control components — the thematic mapping is a stretch. Tone-clash: a gun barrel going in
2	False	createimmersivetacz	createimmersivetacz nitropowder fluid	M-13 fuel → engine intake	aeronautics	M-13	REJECT	{'REJECT': 1, 'ACCEPT': 1}	nitropowder is an explosive propellant, not a combustion fuel — routing it as an aeronautics engine fuel risks a tone-cl
2	False	createimmersivetacz	createimmersivetacz ammo pipeline → aeronautics logistics	aeronautics cargo network (bulk ammo as heavy/bulky good requiring air freight)	aeronautics	M-31	ACCEPT	{'ACCEPT': 2}	crates of shells are too heavy to carry in inventory at scale; the arms dealer ships bulk ammo via airship to faction fr
2	False	createimmersivetacz	createimmersivetacz ammo (shells/rounds) → MineColonies guard/barracks supply	MineColonies requests (colony guard resupply)	economy	M-28	ACCEPT	{'ACCEPT': 2}	a colony's barracks requests TACZ rounds for its guards — the arms factory is the colony's military supplier, locking pr
2	False	createimmersivetacz	createimmersivetacz:gun_barrel / firing_mechanism (precision parts)	create:sequenced_assembly → colony request	economy	M-28	ACCEPT	{'ACCEPT': 2}	Colony blacksmiths can produce basic gun parts (lower-tier guns) cheaper than manual sequenced-assembly, providing the n
2	False	createimmersivetacz	createimmersivetacz ammo (twelve_gauge_shell / cartridge types)	consumption (M-26 demand-renewal)	economy	M-26	ACCEPT	{'ACCEPT': 2}	ammo is a pure consumption sink — it is spent in combat and must be resupplied, making an "arms dealer" role natural; co
2	False	createimmersivetacz	bulk ammo (twelve_gauge_shell / primers / casings — Create-chain consumables)	M-26 consumption	economy	M-26	ACCEPT	{'ACCEPT': 2}	ammo is expended in combat and cannot be stockpiled indefinitely (it burns on use), so the Create-ammo factory faces rec
2	False	createimmersivetacz	createimmersivetacz:nitropowder_bucket (fluid)	createbigcannons:big_cartridge_filling	create	M-29	ACCEPT	{'ACCEPT': 2}	CBC's cartridge-filling deployer wants a propellant charge fluid — TACZ's nitropowder IS that fluid; the two ordnance mo
1	False	createimmersivetacz	createimmersivetacz:gunpowder_bucket / nitropowder_bucket (fluid gunpowder)	occultism:ritual or ars_nouveau:imbuement as explosive reagent	magic	M-10	REJECT	{'REJECT': 1}	fluid gunpowder as a magic reagent clashes in tone — Occultism/Ars deals in essences, spirits, and source gems, not nitr
1	False	createimmersivetacz	createimmersivetacz:primer (andesite-alloy + small brass, everyday component)	create:crushing (hypothetical recycle)	create	M-04	REJECT	{'REJECT': 1}	primers are mid-chain intermediates, not decoration — M-04 is the deco-recycle motif, not a general intermediate-salvage
1	False	createimmersivetacz	createimmersivetacz: cannon-grade components (createimmersivetacz:grenade_casing / 40mmhe_casing)	createbigcannons ammo pipeline (createbigcannons:cartridge_assembly)	aeronautics	M-06	REJECT	{'REJECT': 1}	routes an ammo case into CBC's cartridge assembly — thematically fine (both are ordnance), but this would bridge TACZ co
1	False	createimmersivetacz	createimmersivetacz:nitropowder_bucket (nitropowder fluid)	tfmg:distillation	create	M-13	REJECT	{'REJECT': 1}	nitropowder is already a Create-internal fluid produced by the mod's own mixing chain (it IS the Create output, not a ra
1	True	createimmersivetacz	gunpowder/nitropowder fluid	tfmg distillation/coking	create	M-12	REJECT	{'REJECT': 1}	it already lives fully on the Create spine; a TFMG fuel/explosives crossover is just more Create, not a distinct 2nd pil
1	True	createimmersivetacz	gun parts (barrel/firing_mechanism)	ars/occultism reagent	magic	M-02	REJECT	{'REJECT': 1}	industrial-military firearms have no coherent arcane reading; forced edge
1	False	createimmersivetacz	nitropowder fluid	tfmg:coking / distillation (chemical processing chain)	create	M-12	REJECT	{'REJECT': 1}	createimmersivetacz is already anchored to Create; routing nitropowder through TFMG deepens Create→TFMG but doesn't add 
1	False	createimmersivetacz	createimmersivetacz:gun_barrel / firing_mechanism (fabricated gun parts)	magic — none coherent	magic		REJECT	{'REJECT': 1}	Gun parts have no thematic surface in Ars Nouveau or Occultism; a forced "infuse a gun barrel" edge would be arbitrary. 
1	False	createimmersivetacz	createimmersivetacz:nitropowder_bucket (high-energy fluid)	tfmg:distillation or tfmg:vat_machine_recipe	aeronautics	M-13	REJECT	{'REJECT': 1}	nitropowder is a blasting explosive, not a combustion fuel; routing it through TFMG as a propulsion fuel would be themat
1	False	createimmersivetacz		createbigcannons:big_cartridge_filling (CBC's filling deployer — nitropowder is a propellant charge)	create	M-06	ACCEPT	{'ACCEPT': 1}	the createimmersivetacz nitropowder fluid is chemically identical to what fills a big cannon cartridge; routing it throu
1	False	createimmersivetacz	createimmersivetacz:primer	occultism:ritual or ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 1}	imbuing a gunpowder primer with arcane energy has no thematic grounding — primers are industrial chemistry, not arcane c
1	False	createimmersivetacz	nitropowder_bucket (high-energy fluid)	createaddition:liquid_burning	create	M-13	REJECT	{'REJECT': 1}	M-13 is reserved for Aeronautics propulsion fuel; nitropowder-as-engine-fuel is thematically plausible but tonally off (
1	False	createimmersivetacz	createimmersivetacz:primer (andesite alloy consumer)	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 1}	primer already IS a sequenced_assembly product per the dossier — this would be double-counting an existing weave, not a 
1	False	createimmersivetacz	createimmersivetacz ammo pipeline	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 1}	The mod already uses sequenced_assembly natively for the ammo pipeline (its core design). M-06 is the "endgame items as 
1	False	createimmersivetacz	createimmersivetacz:nitropowder_bucket (Create-made explosive fluid)	occultism:ritual or ars_nouveau:imbuement as a catalytic explosive reagent	magic		REJECT	{'REJECT': 1}	Nitropowder is an industrial explosive fluid — forcing it into arcane rituals clashes in tone; no coherent magic hook. N
1	False	createimmersivetacz	createimmersivetacz:twelve_gauge_shell / bulk ammo (finished rounds)	specialization / economy trade	economy	M-08	ACCEPT	{'ACCEPT': 1}	mass-produced ammo manufactured in a Create brass-tier factory is a genuine scarcity-gated distribution node — only play
1	False	createimmersivetacz	createimmersivetacz:gun_barrel / firing_mechanism (intermediate parts)	create:sequenced_assembly (existing)	economy	M-29	ACCEPT	{'ACCEPT': 1}	The precision barrel needs a spirit-treated bore — the gunsmith can't finish the rifle without a visit to the summoner's
1	False	createimmersivetacz	createimmersivetacz ammo (nitropowder fluid)	tfmg:distillation (existing TFMG pipeline)	create	M-32	ACCEPT	{'ACCEPT': 1}	The coke-oven byproduct gases, captured by a condenser, feed straight into the nitropowder mixer — the ammo line runs on
1	False	createimmersivetacz	createimmersivetacz:twelve_gauge_shell bulk production	aeronautics logistics (bulk-haul ammo crates)	aeronautics	M-31	ACCEPT	{'ACCEPT': 1}	Ammo is heavy/bulk; supplying a distant server-wide PvPvE campaign from a dedicated arms factory requires cargo ships — 
1	False	createimmersivetacz	createimmersivetacz:gun_barrel / firing_mechanism (gun parts)	tacz:gun_smith_table_crafting	economy	M-34	ACCEPT	{'ACCEPT': 1}	finished guns are combat-route supply — the Create-factory specialist produces; the combat specialist buys, uses, and de
1	False	createimmersivetacz	createimmersivetacz:nitropowder_bucket (fluid)	occultism:ritual or ars_nouveau:imbuement as a volatile-reagent	magic	M-29	REJECT	{'REJECT': 1}	thematic clash — nitropowder is an industrial explosive fluid; using it as a magic ritual reagent strains plausibility w
1	False	createimmersivetacz	createimmersivetacz ammo chain	GTMOGS regional ore-gen → brass → createimmersivetacz ammo recipe	economy	M-30	ACCEPT	{'ACCEPT': 1}	brass (the key ammo input) is region-locked by GTMOGS ore-gen, so a region without copper/zinc can't self-supply ammo — 
1	False	createimmersivetacz	createimmersivetacz:gun_barrel / firing_mechanism (gun components)	occultism:ritual or ars_nouveau:imbuement to imbue a magic-infused barrel	magic	M-10	REJECT	{'REJECT': 1}	guns + arcane infusion tonal clash; an arcane gun barrel doesn't fit the mod's industrial-military vibe or Ars Nouveau's
1	False	createimmersivetacz	createimmersivetacz ammo (gunpowder fluid)	magic/alchemy	magic	M-10	REJECT	{'REJECT': 1}	nitropowder/gunpowder as a magical reagent feels genre-discordant (industrial explosive ≠ arcane reagent); the tonal cla
1	False	createimmersivetacz	createimmersivetacz:primer (andesite alloy input)	create:mechanical_crafting	create	M-29	REJECT	{'REJECT': 1}	andesite alloy is an everyday Create basic — this is already the existing Create anchor (ammo IS built from Create mater
1	False	createimmersivetacz	createimmersivetacz:twelve_gauge_shell / rounds	consumption in combat	survival	M-26	ACCEPT	{'ACCEPT': 1}	ammo is a recurring consumable; demand never zeroes out as long as the hostile world keeps pushing back, keeping the fac
1	False	createimmersivetacz	ammo → aeronautics supply role	logistics (aeronautics bulk transport of ammo to front-line outposts)	aeronautics	M-31	ACCEPT	{'ACCEPT': 1}	bulk shells are heavy; shipping crates of ammo between the factory and the front by airship is exactly why the logistics
1	True	createimmersivetacz	TACZ rounds/shells	M-34 combat-route supply (emergent trade)	economy	M-34	ACCEPT	{'ACCEPT': 1}	an arms-dealer specialist mass-produces ammo on Create chains and supplies it to combat players who can't run the factor
1	True	createimmersivetacz	ammo as a consumed combat upkeep	spent-in-combat consumption sink	economy	M-26	ACCEPT	{'ACCEPT': 1}	rounds are fired and gone, so demand for ammo never zeroes — the consumption arrow that keeps the ammo trade turning
1	True	createimmersivetacz	brass plates / andesite alloy / gunpowder	create:sequenced_assembly inbound	create	M-06	ACCEPT	{'ACCEPT': 1}	its multi-stage ammo pipeline IS a sequenced-assembly keystone chain (incomplete_twelve_gauge_shell) — already deep on t
1	False	createimmersivetacz	createimmersivetacz gun/ammo parts	Aeronautics armament integration	aeronautics	M-24	REJECT	{'REJECT': 1}	no existing motif covers "weapon mounts on an airship" (M-24 is drivetrain/control, not armament); would need a Gate-0 m
1	False	createimmersivetacz	bulk ammo output (twelve_gauge_shell, 40mmhe_casing, primer — mass-produced Create-chain outputs)	numismatics	economy	M-08	REJECT	{'REJECT': 1}	M-08 is player-minted *currency* (pressing scarce metal into coin), not commodity trade. Ammo is a trade good, not a min
1	False	createimmersivetacz	gun_barrel / firing_mechanism (mid-tier Create-machined weapon parts, sequenced_assembly)	minecolonies colony	economy	M-28	ACCEPT	{'ACCEPT': 1}	a MineColonies Fletcher or Blacksmith hut could produce basic weapon components (barrels, mechanisms) at a cheaper-but-s
1	False	createimmersivetacz	nitropowder_bucket / gunpowder_bucket (Create fluid — molten explosive propellant, mid-tier)	createbigcannons recipe methods	create	M-29	ACCEPT	{'ACCEPT': 1}	CreateBigCannons ammo-filling methods (createbigcannons:big_cartridge_filling, caseless_munition_assembly) logically wan
1	False	createimmersivetacz	createimmersivetacz:gunpowder_bucket (fluid)	create:filling	create	M-32	REJECT	{'REJECT': 1}	gunpowder fluid is already internal to the TACZ ammo pipeline; routing it elsewhere (e.g. as a separate Create fuel) cre
1	False	createimmersivetacz	ammo rounds (bulk output)	minecolonies colony supply request	economy	M-28	ACCEPT	{'ACCEPT': 1}	a colony with a Gunner job (from minecolonies_compatibility) demands a steady ammo supply from the Create factory — the 
1	False	createimmersivetacz	bulk ammo supply chain (gunpowder fluid + casing pipeline)	aeronautics cargo / M-31	aeronautics	M-31	ACCEPT	{'ACCEPT': 1}	an ammo-factory player packages bulk shells for delivery via airship to the combat crew; aeronautics becomes the arms-su
1	False	createimmersivetacz	high-tier gun (TACZ gun requiring precision mechanism + firing mechanism)	occultism:spirit_fire or ars_nouveau:imbuement as a barrel-tempering/rifling step	magic	M-29	REJECT	{'REJECT': 1}	theme clash — a precision-machined gun barrel going through a spirit-fire ritual reads wrong for both mods; the mod's vi
1	False	createimmersivetacz	createimmersivetacz:firing_mechanism (mid-endgame)	M-05 native-method gating, gate high-tier firing mechanism on a Create-Ironworks steel barrel blank or a boss-drop steel alloy component	survival	M-15	ACCEPT	{'ACCEPT': 1}	the Cataclysm boss drops a hardened-steel fragment that gates the firing mechanism's top-tier recipe; combat at scale re
1	False	createimmersivetacz	createimmersivetacz gun factory (full ammo pipeline)	minecolonies:research (colony Blacksmith + Barracks research tree)	economy	M-37	ACCEPT	{'ACCEPT': 1}	the colony's Barracks research tier unlocks blueprint access to the Create-ammo factory schematics — you can't mass-prod
16	False	createoreexcavation	createoreexcavation vein-table outputs (scarce regional ores — any metal the vein table is configured to produce)	numismatics coin (processed scarce metal → mint)	economy	M-08	ACCEPT	{'ACCEPT': 16}	infinite-but-slow ore veins are the pack's late-game scarcity lever; configuring coin-grade metals (thorium, palladium, 
9	False	createoreexcavation	createoreexcavation:diamond_drill / netherite_drill	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 6, 'ACCEPT': 3}	the drill heads are Create-crafted already (create:crushing/cutting/milling per the dossier); adding a sequenced-assembl
7	False	createoreexcavation	createoreexcavation vein-table (configurable per-chunk ore faucet)	pack design lever — add coin-grade scarce metals (e.g. TFMG nickel, galosphere palladium) to the vein table	economy	M-30	ACCEPT	{'ACCEPT': 7}	regional ore veins are region-locked by chunk — only the player with the right drill rig in the right biome can tap nick
4	True	createoreexcavation	vein-table ore output (scarce/regional coin-grade metals)	createoreexcavation:vein → create:crushing → numismatics mint	economy	M-08	ACCEPT	{'ACCEPT': 4}	the late-game answer to "ores run out" doubles as the coin faucet — a Drilling Machine in the right region grinds infini
3	False	createoreexcavation	createoreexcavation:diamond_drill / netherite_drill (high-tier drill heads)	create:mechanical_crafting or boss-drop gate (M-15)	create	M-15	ACCEPT	{'ACCEPT': 3}	The netherite drill head demands a Warden/boss component — industrial-scale mining is locked behind combat progression, 
2	False	createoreexcavation	createoreexcavation:extractor (fluid vein extraction)	tfmg:distillation (refine extracted crude/fluid veins into TFMG fuels)	aeronautics	M-13	ACCEPT	{'ACCEPT': 2}	fluid veins can be configured for crude oil or similar; the Extractor is the infinite-slow faucet, TFMG distillation is 
2	False	createoreexcavation	vein table outputs (raw ores of scarce regional metals)	createoreexcavation:vein + create:crushing → numismatics mint	economy	M-08	ACCEPT	{'ACCEPT': 2}	vein-drilled scarce ore feeds the Create crush-and-mint pipeline — infinite but slow extraction rate makes the Drilling 
2	True	createoreexcavation	scarce regional metals (veins configured for createnuclear uranium, Pack's regional ores)	createoreexcavation:vein table → numismatics mint	economy	M-08	ACCEPT	{'ACCEPT': 2}	the drill finds the only uranium vein in the chunk and slow-feeds the mint; automation is the key to coin supply, not ju
2	False	createoreexcavation	drill-head tier (drill / diamond_drill / netherite_drill)	recipe — create:mechanical_crafting	create	M-06	REJECT	{'REJECT': 1, 'ACCEPT': 1}	drill-heads are already assembled via Create mechanical_crafting (inbound weave listed in dossier); adding sequenced_ass
2	False	createoreexcavation	createoreexcavation drill outputs (ore)	ars_nouveau:imbuement or occultism:ritual	magic	M-10	REJECT	{'REJECT': 1, 'ACCEPT': 1}	no unique material surface; raw ore→magic is handled more coherently via boss-gate and regional-metal weaves elsewhere.
2	False	createoreexcavation	createoreexcavation:vein_finder + sample_drill	aeronautics scouting role (attach to airship for resource surveys)	aeronautics	M-24	REJECT	{'REJECT': 2}	the vein_finder is a held item and the sample_drill is a placed block — neither is an engine/rotor/control surface that 
2	False	createoreexcavation	createoreexcavation:raw_diamond / raw_emerald (vein raw outputs)	create:crushing ore-doubling (M-03)	create	M-03	ACCEPT	{'ACCEPT': 2}	raw diamonds/emeralds from the drill should pass through crushing wheels like every other raw ore—consistent and expecte
2	False	createoreexcavation	createoreexcavation vein fluid outputs	aeronautics fuel chain (M-13)	aeronautics	M-13	REJECT	{'REJECT': 1, 'ACCEPT': 1}	the mod can extract fluids but TFMG/diesel is the designated aeronautics fuel (reserved reagent); rerouting COE-extracte
2	False	createoreexcavation	createoreexcavation fluid-extraction (extracting recipe type)	tfmg:distillation (crude-oil vein → refinery input)	create	M-32	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	the Extractor taps an underground crude-oil pocket; that raw crude feeds the TFMG Distillation Tower to yield diesel/gas
2	False	createoreexcavation	createoreexcavation:diamond_drill / netherite_drill	create:mechanical_crafting (already inbound) → MineColonies research gate	economy	M-28	ACCEPT	{'ACCEPT': 2}	The netherite drill tier is unlockable through a MineColonies research path, meaning the colony specialist can unlock dr
1	False	createoreexcavation	createoreexcavation:vein_finder (mid-tier exploration tool)	ars_nouveau:imbuement to create a magically-attuned vein scanner	magic	M-10	REJECT	{'REJECT': 1}	the Vein Finder is a rotational/kinetic instrument — it uses SU and chunk data, not arcane attunement. Infusing it in an
1	False	createoreexcavation	createoreexcavation:diamond_drill / netherite_drill (high-tier drill-head)	create_new_age:energising (electrify the drill for higher yield)	create	M-17	REJECT	{'REJECT': 1}	M-17 is "FE charges a magic focus/tool". Electrifying a drill head is thematically adjacent but this would be a within-C
1	True	createoreexcavation	Extractor infinite-fluid output (if a propulsion fuel fluid is added as a vein/reservoir)	createoreexcavation:extracting → Aeronautics engine intake	aeronautics	M-13	REJECT	{'REJECT': 1}	balance/red-team — infinite-fluid reservoirs are deliberately the *uncapped* faucet; feeding a free-flowing fuel reservo
1	False	createoreexcavation	createoreexcavation:drilling_machine (the machine itself as a gated unlock)	minecolonies progression (colony unlock)	create	M-15	REJECT	{'REJECT': 1}	M-15 is "boss drop gates a complex Create recipe," but the Drilling Machine isn't unlocked by a boss drop — it's made fr
1	False	createoreexcavation	(drill-output scarce ores) via: vein-table configuration → numismatics mint		economy	M-08	ACCEPT	{'ACCEPT': 1}	the vein table is pack-configurable — locking regional metals (e.g. TFMG lead/nickel or Samurai Dynasty jade) behind per
1	False	createoreexcavation	createoreexcavation:vein (datapack-configurable ore outputs)	vein-table config → numismatics mint path	economy	M-08	ACCEPT	{'ACCEPT': 1}	scarce regional metals (e.g. the pack's regional silver/palladium/lead veins) are configured as drilling-machine outputs
1	False	createoreexcavation	createoreexcavation:drilling output (any fluid via extracting)	createoreexcavation:extracting → tfmg:distillation/coking	create	M-13	REJECT	{'REJECT': 1}	the Extractor pulls infinite fluid reservoirs, but the specific fluid outputs are pack-configured — the link to TFMG die
1	False	createoreexcavation	configurable vein outputs (any regional scarce metal — copper/gold/iron/galosphere palladium/samurai jade etc.)	createoreexcavation:vein (datapack/KubeJS vein table) + numismatics mint	economy	M-08	ACCEPT	{'ACCEPT': 1}	vein-drilled ore feeds the coin-grade processing chain — the drilling machine is how a Create base sustains the metal su
1	False	createoreexcavation	fluid veins (water/lava/oil analogue if present)	createoreexcavation:extracting	create	M-13	REJECT	{'REJECT': 1}	fluid extraction is already squarely Create (same pillar, no new anchor); it deepens Create, not a 2nd pillar
1	False	createoreexcavation	diamond_drill / netherite_drill (endgame drill heads)	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 1}	same pillar again — drill-head fabrication deepens Create but doesn't add a new pillar; not a 2nd-pillar move
1	False	createoreexcavation	vein table seeded with magic ore (e.g. createnuclear uranium, arcane crystals)	createoreexcavation:drilling → magic processing (occultism:crushing or ars_nouveau:imbuement)	magic	M-18	REJECT	{'REJECT': 1}	the vein table is a pack-design lever, not a smokeleaf/alexsmobs-style item join; the magic routing is M-18 (spirit acqu
1	True	createoreexcavation	drill-head tiers / raw ore output	occultism:miner spirit logistics	magic	M-18	REJECT	{'REJECT': 1}	both are ore-acquisition providers — wiring them together is redundant overlap, not a weave, and theme-clashes (kinetic 
1	False	createoreexcavation	createoreexcavation:vein_finder / vein_atlas	pack-design (vein table config)	economy	M-08	ACCEPT	{'ACCEPT': 1}	regional scarcity is the economy's foundation; configuring coin-ore veins as regional-only makes the ore→coin chain geog
1	False	createoreexcavation	createoreexcavation:extracting (fluid veins)	tfmg:distillation or create:mixing	create	M-12	REJECT	{'REJECT': 1}	no-motif — fluid veins feeding a refinery chain is interesting but no existing motif covers the fluid-extraction→process
1	False	createoreexcavation		create:mechanical_crafting (M-05 native-method gating — gate the diamond_drill and netherite_drill behind a Create mechanical_crafting recipe using Create brass/copper components; the base drill can stay vanilla crafting)	create	M-05	ACCEPT	{'ACCEPT': 1}	upgrade from iron drill to diamond/netherite drill at a Create Mechanical Crafter — the drilling rig earns its power tie
1	False	createoreexcavation	drilling machine output (raw ores — scarce regional metals)	createoreexcavation:vein table → create:crushing → numismatics mint	economy	M-08	ACCEPT	{'ACCEPT': 1}	the drilling rig taps a scarce vein; the ore feeds the Create crusher; the processed metal mints into coin — the economy
1	False	createoreexcavation	diamond_drill / netherite_drill (endgame drill-heads)	M-15 boss-key unlock	create	M-15	ACCEPT	{'ACCEPT': 1}	the top-tier drill bit demands a boss drop as a fabrication input — deeper tech requires defeating harder content first.
1	False	createoreexcavation	raw_emerald (vein output via createoreexcavation:vein)	occultism:spirit_fire	magic	M-11	REJECT	{'REJECT': 1}	raw_emerald is a vanilla item used broadly; dedicating it as an Occultism ritual input via this mod specifically is an o
1	False	createoreexcavation	vein table (any ore vein configured in datapack)	M-16 seasonal reagent	survival	M-16	REJECT	{'REJECT': 1}	createoreexcavation veins have no season-lock mechanic; vein rate is not season-gated without custom code that doesn't e
1	False	createoreexcavation	ore-vein table (config/datapack)	config tie	economy	M-08	ACCEPT	{'ACCEPT': 1}	the drilling machine is the only way to sustain scarce regional metals late-game; those metals feed the numismatics mint
1	False	createoreexcavation	loot=yes (the mod has a loot table)	loot-seed	economy	M-08	REJECT	{'REJECT': 1}	loot=yes is flagged but the dossier lists no structure/dungeon; likely just drop tables for the drill mob etc.; seeding 
1	False	createoreexcavation	createoreexcavation:vein_finder (exploration tool)	create:mechanical_crafting	create	M-05	ACCEPT	{'ACCEPT': 1}	the Vein Finder (a field prospecting tool) requiring brass components via mechanical crafting means you need a working C
1	False	createoreexcavation	createoreexcavation:drill / diamond_drill / netherite_drill	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 1}	the drill heads are mid-tier tools (not flagship endgame items); M-06 sequenced-assembly keystone is for endgame/flagshi
1	False	createoreexcavation	createoreexcavation extracted fluid veins (infinite fluid reservoir)	tfmg:distillation	economy	M-13	ACCEPT	{'ACCEPT': 1}	a discovered oil/creosote fluid vein extracted by the Extractor feeds TFMG's distillation column — crude oil vein → dies
1	False	createoreexcavation	createoreexcavation vein output → scarce regional ore (e.g. TFMG steel precursors, Galosphere palladium) → create:crushing → numismatics mint	vein-table configuration → create:crushing → numismatics vendor	economy	M-08	ACCEPT	{'ACCEPT': 1}	A miner who locates a palladium vein and installs a drill earns a steady coin income — the Create ore pipeline directly 
1	False	createoreexcavation	createoreexcavation:vein (the recipe type — configurable vein table)	createoreexcavation:vein + gtmogs vein-definition join	create	M-03	ACCEPT	{'ACCEPT': 1}	createoreexcavation's `vein` recipe type is the extraction side; gtmogs defines the worldgen side; aligning the two (a v
1	False	createoreexcavation	createoreexcavation:vein_finder / sample_drill (exploration tools)	loot-seed	survival	M-16	REJECT	{'REJECT': 1}	M-16 is seasonal reagent — a vein-finder has nothing to do with seasons; wrong motif; the vein-finder is a Create explor
1	False	createoreexcavation	createoreexcavation raw ore outputs	magic (Occultism:miner parallel)	magic	M-18	REJECT	{'REJECT': 1}	M-18 (summoned-spirit logistics for scarce material acquisition) is Occultism's own method for magic-based ore acquisiti
1	False	createoreexcavation	createoreexcavation:drilling_machine SU demand	createnuclear reactor power output	create	M-05	REJECT	{'REJECT': 1}	this is a configuration/design lever (run the reactor to power the driller), not a recipe-routed weave; M-05 requires a 
