times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
1	False	chefsdelight	Cook/Chef workstations (Skillet / Cooking Pot as structure props)	create:deploying	create	M-20	REJECT	{'REJECT': 1}	tone-clash — a village cook's skillet wired into Create deploying is anachronistic and forced; no coherent player narrat
1	False	chefsdelight	Cook/Chef villager food supply chain	farmersdelight:cooking / cutting (implicit supply)	survival	M-12	REJECT	{'REJECT': 1}	chefsdelight's connection to survival already exists at the anchor level (FD meals into village economy). A new M-12 rec
1	False	chefsdelight	Chef/Cook villager food trades	colony supply (MineColonies hut requests)	economy	M-28	ACCEPT	{'ACCEPT': 1}	a MineColonies cook hut could request Farmer's Delight meals from its supplier chain; the chefsdelight villager professi
1	False	chefsdelight	chefsdelight Cook/Chef villages as trade hubs	loot-seed (village structure chests)	economy	M-30	ACCEPT	{'ACCEPT': 1}	the village cook structures' loot tables can seed a region-specific ingredient (e.g. a regionally-grown crop) that must 
1	False	chefsdelight	chefsdelight Cook villager (workstation = farmersdelight:skillet)	minecolonies Cook hut recipe	economy	M-28	ACCEPT	{'ACCEPT': 1}	a MineColonies Cook hut can reference the Chef's meal outputs as colony-requested dishes — the FD/chefsdelight productio
1	False	chefsdelight	chefsdelight Cook/Chef trades	loot-seed / config	create		REJECT	{'REJECT': 1}	no-motif and tone clash — wiring the rustic village cook to a Create processing chain has no thematic coherence; the mod
1	False	chefsdelight	Chef-sold feasts (Roast Chicken / Honey Glazed Ham)	farmersdelight:food_serving + consumption	survival	M-26	ACCEPT	{'ACCEPT': 1}	feasts are consumed against hunger pressure — demand never zeroes because players always need food; the Cook/Chef NPC pr
1	False	chefsdelight	Cook villager structure (new village type)	loot-seed	create	M-02	ACCEPT	{'ACCEPT': 1}	seeding a copper cog or brass ingot into the cook structure's chest naturally routes villager exploration toward the Cre
1	False	chefsdelight	Chef trades providing high-nutrition feasts	emergent demand pressure	survival	M-26	ACCEPT	{'ACCEPT': 1}	Feasts (Roast Chicken, Honey Glazed Ham) are consumed against hunger pressure — the Cook/Chef becomes a recurring consum
1	False	chefsdelight	chefsdelight Cook/Chef villager trades	trading_floor:trading_depot	create	M-29	ACCEPT	{'ACCEPT': 1}	a Create production player can pipe raw ingredients from their farm belt → Trading Depot targeting the Chef villager → f
1	False	chefsdelight	high-volume food supply destined for chefsdelight Cook villager clusters in distant villages	aeronautics cargo (logistics)	aeronautics	M-31	REJECT	{'REJECT': 1}	M-31 requires the good to be *heavy/bulky enough that logistics is required*; food in Minecraft is stackable to 64 and n
1	False	chefsdelight	seasonal crop inputs (available only when Serene Seasons allows)	config seasonality + Cook/Chef trade gate	create	M-16	ACCEPT	{'ACCEPT': 1}	the seasonal harvest feeds the village cook's premium menu; players who grow summer-only crops have a consistent buyer, 
1	False	chefsdelight	Cook/Chef village structures (exploration content)	loot-seed	survival	M-34	ACCEPT	{'ACCEPT': 1}	the village cook structures are worth clearing — a combat specialist raids the cook's stores (stocked larder chests, uni
1	False	chefsdelight	chefsdelight Cook/Chef villager trade supply (depends on seasonal FD ingredients — summer herbs, autumn squash)	Serene Seasons config-tie (Cook/Chef trade-list reflects what crops are in season; winter trades are leaner — KubeJS seasonal trade modifier)	survival	M-16	ACCEPT	{'ACCEPT': 1}	the village chef's feast menu follows the harvest calendar — Roast Chicken is summer-plentiful, but winter forces player
1	False	chefsdelight	chefsdelight Chef-meal outputs (Roast Chicken / Honey Glazed Ham — high-nutrition feasts)	minecolonies:zero_waste or colony Cook Hut research (MineColonies research unlocks a higher-efficiency Cook Hut that consumes feast inputs at bulk rate)	economy	M-37	ACCEPT	{'ACCEPT': 1}	the MineColonies Cook Hut at its upgraded tier (unlocked via research) can batch-produce feast meals using the same feas
1	False	chefsdelight	chefsdelight Cook/Chef feast outputs (Roast Chicken, Honey Glazed Ham — high-nutrition multi-group meals)	extradelight:drying_rack (a Chef's brined ham hangs on the drying rack before becoming Honey Glazed Ham — one pre-cooking preparation step using the FD-ecosystem drying method)	survival	M-35	ACCEPT	{'ACCEPT': 1}	the feast doesn't come from the cooking pot alone — the ham cures on the drying rack first; aging as a specialist step m
8	True	create_train_parts	create_train_parts brass/copper window and step blocks	recipe (require create:brass_sheet / create:copper_sheet as crafting ingredients)	create	M-04	REJECT	{'ACCEPT': 4, 'REJECT': 5}	the same pressed sheets that go into every Create machine are exactly what you'd panel a train window or step with — the
6	False	create_train_parts	create_train_parts:brass_sliding_window / train_step_brass / train_slide_brass (brass-tier train furniture)	create:pressing (brass sheet → pressed panel → train part)	create	M-04	ACCEPT	{'ACCEPT': 3, 'REJECT': 3}	Train furniture made of brass should cost real processed brass sheets — a player running a train-building operation woul
5	False	create_train_parts	create_train_parts:brass_sliding_window / train_step_brass / train_slide_brass	recipe — create:pressing (brass sheets as input)	create	M-20	ACCEPT	{'ACCEPT': 5}	train fittings assembled from Create-pressed brass sheets makes the train-detailing tier feel like it belongs in the sam
4	False	create_train_parts	create_train_parts items (sliding windows, steps, slides)	MineColonies colony builder requests	economy	M-28	ACCEPT	{'ACCEPT': 4}	"the colony stationmaster orders brass steps for the platform — the Create shop fills the request"
3	False	create_train_parts	create_train_parts:crossing	recipe — create:mechanical_crafting	create	M-20	REJECT	{'REJECT': 3}	the crossing is a track-logic block; gating it behind mechanical_crafting (a heavier step) for a purely functional infra
3	False	create_train_parts	create_train_parts brass/copper sliding windows and train steps (decorative train fittings, mid-tier mats)	create:pressing → plate inputs in recipe	create	M-20	ACCEPT	{'ACCEPT': 3}	train-fitting windows and steps made from Create-pressed brass/copper sheets is a clean deploy-application step: the pre
3	False	create_train_parts	create_train_parts:crossing (track intersection block)	aeronautics route-planning or Create-logistics dependency	aeronautics	M-24	REJECT	{'REJECT': 3}	a track crossing is a train-track structural block, not a mechanical component feeding an Aeronautics propulsion/control
2	False	create_train_parts	create_train_parts:crossing	create:mechanical_crafting	create	M-05	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	"A track crossing is a precision mechanical part — assemble it at the mechanical crafter, not a workbench"
2	False	create_train_parts	brass/copper train window/step/slide blocks	create:pressing (required brass/copper sheet input)	create	M-20	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	the brass sliding window and steps already feel machined — routing their recipe through Create-pressed sheets makes trai
2	True	create_train_parts	brass/copper/andesite sliding windows + train steps	create:pressing (sheets)	create	M-04	REJECT	{'REJECT': 1, 'ACCEPT': 1}	the dossier itself calls this WEAK and "M-04-adjacent; deco, low value." Pressing sheets to gate window/step crafting ad
2	False	create_train_parts	create_train_parts:arm_extender (functional contraption part)	create:deploying / item_application	create	M-20	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	the arm_extender is a functional contraption fitting (not deco); routing its construction through a create:deploying or 
2	False	create_train_parts	create_train_parts passenger-car fittings (steps, windows, slides) at scale	aeronautics/train cargo logistics (emergent)	economy	M-31	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	Outfitting a passenger train with windows and steps at scale is a logistics task — bulk fittings are heavy, and the rail
1	False	create_train_parts	create_train_parts:train_step_brass / train_slide_brass / brass_sliding_window	create:pressing (pressed brass sheet as ingredient)	create	M-20	ACCEPT	{'ACCEPT': 1}	a brass train step already implies industrial fabrication; requiring a pressed brass sheet to craft it makes the Create-
1	False	create_train_parts	create_train_parts:train_step_andesite / train_slide_andesite / andesite_sliding_window	crafting table (andesite_alloy as ingredient, vanilla crafting is fine here per palette rules)	create	M-20	ACCEPT	{'ACCEPT': 1}	andesite variants should cost andesite alloy (the standard Create material), not raw andesite — makes them feel like Cre
1	False	create_train_parts	create_train_parts:crossing	thematic (colony road planning)	aeronautics		REJECT	{'REJECT': 1}	no-motif; purely thematic with no recipe method to route through.
1	False	create_train_parts	create_train_parts blocks (loot=yes)	loot-seed	create	M-08	REJECT	{'REJECT': 1}	loot=yes is flagged in the jar digest but the items are crafted train fittings, not chest loot — likely just block drops
1	False	create_train_parts	create_train_parts:crossing (track crossing block)	create:mechanical_crafting	create	M-06	REJECT	{'REJECT': 1}	M-06 is specifically for endgame multi-stage sequenced-assembly keystones. A track crossing is a functional mid-tier blo
1	False	create_train_parts	create_train_parts:train_sliding_window / crossing	aeronautics construction recipe (window panel in airship build)	aeronautics	M-23	REJECT	{'REJECT': 1}	the mod is already aeronautics-anchored; the blocks work on ships without a recipe gate; authoring a recipe here is a ph
1	True	create_train_parts	create_train_parts steps/slides/windows as ship-cabin fittings	aeronautics construction recipe	aeronautics	M-24	REJECT	{'REJECT': 1}	these are train-furniture (boarding/window deco), not propulsion/control or structural airframe parts; routing them as M
1	False	create_train_parts	create_train_parts crossing / arm_extender	loot-seed	aeronautics		REJECT	{'REJECT': 1}	these blocks have no loot tables with foreign drops; loot=yes here just means the block itself drops — no reagents, no e
1	False	create_train_parts	create_train_parts:crossing (track crossing block)	aeronautics logistics network design	aeronautics	M-31	REJECT	{'REJECT': 1}	M-31 applies to goods that require logistics to move; a track crossing is infrastructure, not a tradeable bulk good — mo
1	False	create_train_parts	create_train_parts:brass_sliding_window / copper steps	crafting route requiring create:pressed_brass / create:copper_sheet	create	M-05	ACCEPT	{'ACCEPT': 1}	train windows and boarding steps are fabricated from pressed sheets off the Create line — the train fitter naturally sou
1	False	create_train_parts	create_train_parts brass/copper window/step blocks	create:pressing (fabricated sheets as inputs)	create	M-23	ACCEPT	{'ACCEPT': 1}	train fitting blocks (sliding windows, boarding steps) require Create-pressed copper/brass sheets as inputs — the train 
1	False	create_train_parts	create_train_parts (loot=yes flag)	loot-seed	survival	M-02	REJECT	{'REJECT': 1}	Tone clash — train-fitting blocks in dungeon loot is nonsensical; loot=yes is likely a jar-artifact, not real chest-loot
1	False	create_train_parts	create_train_parts:brass_sliding_window / brass_sliding_window / copper_sliding_window	create:pressing (pressed copper/brass sheets → sliding window frames)	create	M-23	ACCEPT	{'ACCEPT': 1}	train windows and steps are build-material blocks for the logistics arm — requiring that the brass and copper variants r
1	False	create_train_parts	create_train_parts:train_slide_brass / train_step_brass	create:crushing	create	M-04	REJECT	{'REJECT': 1}	if we already gate train parts on pressed sheets (M-23 accept above), adding a crush-back recycling route is cumulative;
1	False	create_train_parts	create_train_parts:crossing (track intersection)	create:mechanical_crafting (steel/brass track component)	create	M-04	ACCEPT	{'ACCEPT': 1}	"the mechanical crafter assembles the track crossing — the train network grows another junction"
1	False	create_train_parts	create_train_parts:arm_extender	Aeronautics — contraption arm on a ship/vehicle	aeronautics	M-24	ACCEPT	{'ACCEPT': 1}	"the arm extender on the ship's side deploys the grapple — Create trains and Create ships share their fittings"
1	False	create_train_parts	create_train_parts brass/copper sliding windows and steps	create:mechanical_crafting	create	M-05	ACCEPT	{'ACCEPT': 1}	Train sliding windows and stepped boarding blocks are assembled from pressed brass/copper sheets in a mechanical crafter
1	False	create_train_parts	create_train_parts:train_sliding_window	create:deploying	create	M-20	ACCEPT	{'ACCEPT': 1}	The sliding window is applied by a Create Deployer to an assembled train car block — the window installer is a contrapti
1	False	create_train_parts	create_train_parts loot (loot=yes)	loot-seed	economy	M-34	REJECT	{'REJECT': 1}	create_train_parts has loot=yes but this is likely recipe output metadata or minimal chest loot near tracks. The mod is 
1	False	create_train_parts	brass/copper train steps + sliding windows	create:pressing (brass ingot → brass sheet → step/window recipe inputs)	create	M-23	ACCEPT	{'ACCEPT': 1}	a brass sliding window for the train cabin requires a pressed brass sheet from the rolling mill; the train interior is b
1	False	create_train_parts	create_train_parts blocks (windows/steps/crossings)	loot-seed into structure/dungeon loot (e.g. engineer's ruins, train station structures from other mods)	survival	M-34	REJECT	{'REJECT': 1}	theme clash unless a dedicated train-station structure exists in the pack; forcing train-cabin parts into generic loot t
1	False	create_train_parts	crossing block (track junction)	create:mechanical_crafting for a brass or zinc-sheet crossing	create	M-23	REJECT	{'REJECT': 1}	overlaps the brass-sheet weave above; one Create input weave is sufficient for this everyday deco mod; two separate ACCE
2	False	create_ultimate_factory	create_ultimate_factory renewable diamond (coal-block+lava→diamond via create:compacting)	numismatics coin mint	economy	M-08	REJECT	{'REJECT': 2}	M-08 is "scarce regional metal → processed → coin." Renewable diamonds are a vanilla material the mod makes reproducible
2	False	create_ultimate_factory	create_ultimate_factory coal-block+lava→diamond recipe (via create:compacting, heated)	scarcity concern	economy	M-30	REJECT	{'REJECT': 2}	this recipe makes diamonds renewable via Create compacting — it UNDERMINES the pack's regional-scarcity premise (M-30 ga
2	False	create_ultimate_factory	create_ultimate_factory strata-stone recipes (nuggets+gravel+lava → calcite/deepslate/etc. via create:compacting)	existing Create methods	create	M-32	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	compacting waste gravel + metal nuggets into useful building stone (calcite, deepslate, tuff) closes a byproduct loop — 
1	False	create_ultimate_factory	create_ultimate_factory renewable blaze rod / calcite outputs	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 1}	This mod has no items of its own — the blaze rods are vanilla, and magic imbuement of vanilla materials belongs on the m
1	False	create_ultimate_factory	coal-block compacting to diamond pathway	recipe (create:compacting — already defined by the mod)	economy	M-08	REJECT	{'REJECT': 1}	the mod's diamond recipe is a renewable Create-depth loop, not a scarcity-metal pipeline; treating synthetic diamonds as
1	False	create_ultimate_factory	blaze-rod output (blaze powder compacting path)	loot-seed / recipe into magic	magic	M-10	REJECT	{'REJECT': 1}	the mod itself outputs vanilla blaze rods/powder via Create compacting — routing those onward into Ars imbuement is plau
1	False	create_ultimate_factory	create_ultimate_factory diamond recipe (coal-block+lava → diamond via compacting)	design note / scarcity concern	survival		REJECT	{'REJECT': 1}	the pack is scarcity-driven (regional ores are scarce by design); a renewable coal→diamond recipe undermines that founda
1	False	create_ultimate_factory	create_ultimate_factory strata-stone recipes (nuggets+gravel → granite/diorite/andesite)	create:compacting	create	M-12	REJECT	{'REJECT': 1}	strata stones are deco, not a foreign-system feedstock. M-12 is processing into a *useful intermediate* for another syst
1	False	create_ultimate_factory	coal_block + lava → diamond (via create:compacting, heated)	create:compacting	create		REJECT	{'REJECT': 1}	no-motif for a recipe-internal Create depth path. The mod deepens the Create pillar by definition (every recipe it adds 
1	False	create_ultimate_factory	renewable diamond / blaze-rod outputs	create:compacting / create:haunting	create	M-32	REJECT	{'REJECT': 1}	This is purely internal to the Create pillar — byproduct loops within one system don't add a second anchor. The mod deep
1	False	create_ultimate_factory	coal-block → diamond chain (endgame scarcity bypass)	create:compacting (heated)	economy	M-30	REJECT	{'REJECT': 1}	Renewable diamond explicitly undercuts M-30 regional-scarcity gating — if anything, this recipe is a *design conflict* t
1	False	create_ultimate_factory	create_ultimate_factory strata-stone recipes (nuggets+gravel+lava → strata)	create:compacting/mixing	create	M-32	ACCEPT	{'ACCEPT': 1}	industrial byproduct → raw stone is a circular loop (M-32 byproduct→input); leftover nuggets and gravel from ore process
1	False	create_ultimate_factory	create_ultimate_factory renewable-diamond recipe (coal-block + lava → diamond)	create:compacting	economy	M-30	ACCEPT	{'ACCEPT': 1}	renewable diamonds de-scarcify gems; BUT the pack is scarcity-driven — this weave note is a REWORK flag: **evaluate whet
1	False	create_ultimate_factory	create_ultimate_factory blaze-rod renewal	create:compacting (blaze-powder + lava)	survival	M-26	ACCEPT	{'ACCEPT': 1}	blaze rods are a consumption sink (fuel, brewing); making them renewable via Create machines means a tech specialist can
1	False	create_ultimate_factory	create_ultimate_factory diamond-route (coal_block + lava → diamond via create:compacting)	scarcity lens	scarcity	M-30	REJECT	{'REJECT': 1}	the diamond-synthesis route directly undermines the scarcity-foundation if left on — a renewable diamond machine collaps
1	False	create_ultimate_factory	the recipe datapack's renewable stone/strata routes (nuggets+gravel+lava → decorative stone)	create:compacting	create	M-32	ACCEPT	{'ACCEPT': 1}	waste gravel and excess nuggets (crushing byproducts) feed back into strata-stone production — a true byproduct→input in
1	False	create_ultimate_factory	create_ultimate_factory renewable-diamond recipe	create:compacting	create	M-30	REJECT	{'REJECT': 1}	the mechanic exists but is directionally wrong for the pack — making diamond renewable undercuts the scarcity-foundation
1	False	create_ultimate_factory	create_ultimate_factory strata-stone recipes (nuggets+gravel+lava → decorative strata)	create:compacting	economy	M-28	ACCEPT	{'ACCEPT': 1}	colony architects request bulk strata stone (calcite, diorite, tuff, andesite) for colony building — a MineColonies colo
1	False	create_ultimate_factory	create_ultimate_factory renewable-diamond recipe	create:compacting	[any]	M-30	REJECT	{'REJECT': 1}	several blind passes marked this ACCEPT as a "scarcity concern" flag or REWORK. The correct treatment is simpler: the co
10	True	createblockchain	createblockchain:mining_core (geode worldgen consumable)	create:crushing	create	M-03	ACCEPT	{'ACCEPT': 5, 'REJECT': 5}	Mining Cores come from geodes — crushing a raw geode cluster in a Create millstone/crusher to extract the core gives the
7	False	createblockchain	createblockchain:piggy_bank (chest loot)	loot-seed	economy	M-08	REJECT	{'ACCEPT': 2, 'REJECT': 5}	Seed the piggy_bank loot table with scarce-metal coins (not just base coins) — finding a piggy bank in a dungeon that pa
7	False	createblockchain	createblockchain:mining_core (geode worldgen consumable)	GTMOGS regional ore-gen / loot-seed	economy	M-30	ACCEPT	{'ACCEPT': 7}	mining cores spawn in geodes regionally (~30-chunk spacing) — configuring the geode placement to be biome-or-region-spec
4	True	createblockchain	createblockchain:currency_miner FE intake	feed it FE derived from scarce Create-processed metal (M-08-traced supply line)	create	M-08	ACCEPT	{'ACCEPT': 3, 'REJECT': 1}	confirms the dossier's deepening — make the miner's FE trace back to regional ore (scarce metal → Create generator → FE 
2	False	createblockchain	createblockchain coin output chain	M-08 deepening (FE traces to processed scarce metal)	create	M-08	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	the currency_miner's FE input should come from a Create-Addition generator burning refined fuel from a scarce metal (e.g
2	False	createblockchain	FE supply chain (coin trace back through scarce metal → Create processing → FE → coins)	existing Create-FE chain deepening	create	M-08	ACCEPT	{'ACCEPT': 2}	coins don't come from nothing — the currency miner's FE intake traces back through the Create electric chain to a proces
2	False	createblockchain	createblockchain FE coin minting → numismatics	createaddition FE chain	economy	M-08	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	the coin miner only runs on FE from a Create electrical line — tracing the coin supply back through processed metal (sca
2	False	createblockchain	Mining Core (worldgen geode, ~every 30 chunks)	regional scarcity of geodes	economy	M-30	ACCEPT	{'ACCEPT': 2}	coins are only as common as the geodes that fuel the miner — the geode spawn rate is the regional scarcity valve; a coin
2	False	createblockchain	FE supply (createaddition spinning generators)	create:mechanical_crafting / FE network	economy	M-08	ACCEPT	{'ACCEPT': 2}	"Coin is minted by the player who built the FE plant — controlling energy generation means controlling the money supply"
2	False	createblockchain	createblockchain:currency_miner (FE input)	createaddition:charging (FE from scarce processed metal)	economy	M-08	ACCEPT	{'ACCEPT': 2}	the currency miner's FE budget traces back through Create-Addition electricity to a regional metal (zinc/copper processe
2	False	createblockchain	createblockchain:mining_core (geode worldgen, ~30 chunk spacing)	M-30 regional-scarcity gate	scarcity	M-30	ACCEPT	{'ACCEPT': 2}	Mining Cores only spawn in geodes spread every 30+ chunks — a player who finds (and controls) a rich geode vein controls
1	False	createblockchain	Mining Core (createblockchain:mining_core, worldgen-scarce consumable)	tfmg:industrial_blasting or create:crushing	create	M-08	ACCEPT	{'ACCEPT': 1}	the Mining Core is a geode-found consumable gating the currency faucet; requiring it to be pre-processed through Create 
1	False	createblockchain	cryotheum coolant fluid	tfmg:distillation	create	M-08	REJECT	{'REJECT': 1}	cryotheum is a proprietary coolant block; routing it through TFMG distillation as though it were a petroleum byproduct i
1	False	createblockchain	createblockchain:currency_miner (FE consumer)	createaddition:charging (FE tie)	create	M-17	REJECT	{'REJECT': 1}	the miner already uses FE which implies the Create-electricity bridge; the existing anchor already captures this. Adding
1	False	createblockchain	createblockchain:mining_core_geode (worldgen structure)	loot-seed	economy	M-08	ACCEPT	{'ACCEPT': 1}	Geodes that yield Mining Cores could also seed higher-denomination coins in their "geode chest" if applicable — reinforc
1	True	createblockchain	Forge Energy fed to Currency Miner	createaddition charging/generation upstream	create	M-08	ACCEPT	{'ACCEPT': 1}	route the miner's FE from scarce regionally-processed metal (via createaddition generators) so minted coins trace back t
1	False	createblockchain	createblockchain:mining_core geode	lunar-event enhanced spawn (M-22 config)	survival	M-22	REJECT	{'REJECT': 1}	biome-modifier system has no time-based config hook; requires custom worldgen work to implement; feasibility too low for
1	False	createblockchain	createblockchain:mining_core	occultism:spirit_fire	magic	M-11	REJECT	{'REJECT': 1}	mining_core is already the scarcity throttle for the coin faucet (M-08 chain) — repurposing it as a magic reagent risks 
1	True	createblockchain	createblockchain:mining_core_geode	occultism:miner (summoned-spirit logistics acquires the scarce Mining Core)	magic	M-18	REJECT	{'REJECT': 1}	same scarcity-throttle problem as above — M-18 spirit-mining the rate-limiter undoes the geode gate. Also a magic route 
1	False	createblockchain	createblockchain:mining_core (geode-worldgen consumable)	config/scarcity	survival	M-07	ACCEPT	{'ACCEPT': 1}	the Mining Core is already a worldgen-limited consumable gating coin output — formalising it as an attunement-catalyst-s
1	False	createblockchain	createblockchain:mining_core (worldgen geode consumable)	loot-seed into geode chest	survival	M-16	REJECT	{'REJECT': 1}	Mining Cores are already consumed by the miner; a seasonal loot-seed on geode chests (core rarity boosted in summer, red
1	False	createblockchain	createblockchain currency miner (FE demand)	createaddition:charging → create energy chain	create	M-05	REJECT	{'REJECT': 1}	this is already the existing Create anchor (the miner runs on FE from Create-Addition); noting it here would duplicate t
1	False	createblockchain	createblockchain:piggy_bank loot	loot-seed into overworld chests	survival	M-26	REJECT	{'REJECT': 1}	piggy banks dropping coins in chests is already the mod's built-in behavior; there's no Phase-3 weave to author here — i
1	False	createblockchain	createblockchain:currency_miner FE input	createaddition:alternator (SU→FE)	create	M-29	ACCEPT	{'ACCEPT': 1}	the miner's FE demand forces the coin-mint operator to maintain a Create rotational power plant — minting is a productio
1	False	createblockchain	createblockchain:cryotheum_coolant	create:mixing (or create:filling)	create	M-05	REJECT	{'REJECT': 1}	coolant is a secondary consumable (thermal management), not a flagship gate item — M-05 requires the flagship item to be
1	False	createblockchain	FE supply to Currency Miner	createaddition:charging / FE from Create	create	M-29	ACCEPT	{'ACCEPT': 1}	you need a live Create FE setup to even run the miner — the tech spine gates the money supply; no factory, no coins.
1	False	createblockchain	createblockchain currency miner FE consumption	create_new_age:energising or createaddition:charging (FE supply) → miner	create	M-29	ACCEPT	{'ACCEPT': 1}	the miner needs a real FE supply chain (Create Addition generator or New Age reactor), forcing the coin specialist to al
1	False	createblockchain	piggy bank loot-chest spawns	loot-seed	economy	M-08	REJECT	{'REJECT': 1}	piggy-bank chest loot delivering coins to any explorer is an NPC-faucet-equivalent (no player pressed those coins); the 
1	False	createblockchain	FE consumption (createaddition FE → currency miner)	createaddition:charging	create	M-17	REJECT	{'REJECT': 1}	the FE bridge (M-17) is already implicit in the existing Create anchor — createblockchain already uses create:mechanical
1	False	createblockchain	createblockchain:piggy_bank (loot in overworld chests)	loot-seed	economy	M-34	ACCEPT	{'ACCEPT': 1}	piggy banks in exploration loot give adventurer/combat players a way to seed coin into the economy from dungeon runs — t
1	False	createblockchain	createblockchain:cryotheum_coolant	create:mixing or thermal specialization	create	M-12	REJECT	{'REJECT': 1}	cryotheum_coolant is a proprietary coolant block for the miner, not a general processing intermediate. Routing it throug
1	False	createblockchain	FE consumption of Currency Miner → bare "hook up any FE source"	createaddition FE		M-17	REJECT	{'REJECT': 1}	M-17 is an electric-charging bridge for tools/foci, not a generic FE-consumer link. The miner consuming FE is already it
1	False	createblockchain	createblockchain:currency_miner	create:sequenced_assembly	create	M-06	ACCEPT	{'ACCEPT': 1}	the currency miner itself (as a non-trivial economic machine) assembled through a sequenced_assembly chain — derpack:inc
1	False	createblockchain	createblockchain miner FE	createaddition:liquid_burning	create	M-13	ACCEPT	{'ACCEPT': 1}	require the miner's FE source to come from a TFMG/CreateAddition fuel-burning generator (diesel/coal gas), so the coin s
1	False	createblockchain	createblockchain:cryotheum_coolant	create:mixing	create	M-32	ACCEPT	{'ACCEPT': 1}	coolant production as a Create mixing recipe (e.g. water + a processed mineral → cryotheum coolant) pulls the operationa
1	False	createblockchain	createblockchain:piggy_bank coins	loot-seed	survival	M-34	ACCEPT	{'ACCEPT': 1}	piggy banks spawning in dungeon chests (loot=yes already) seed starter coins into dangerous spaces — the combat-supply l
1	False	createblockchain	createblockchain FE→coin minting	createnuclear reactor SU→FE (createaddition:liquid_burning)	create	M-32	ACCEPT	{'ACCEPT': 1}	The nuclear reactor's output SU → FE (via Create Addition) powers the currency miner — meaning the reactor player's endg
1	True	createblockchain	currency_miner FE intake	createaddition FE sourced from scarce regional metal (alternator/generator chain)	create	M-08	ACCEPT	{'ACCEPT': 1}	feed the coin-miner FE that itself comes from burning/processing scarce regional inputs, so minted coins trace back to r
1	True	createblockchain	mining_core (geode worldgen consumable)	GTMOGS regional gating of the geode	economy	M-30	ACCEPT	{'ACCEPT': 1}	the Mining Core that the currency miner *needs* to run is a worldgen consumable; region-locking the geode makes coin-min
1	False	createblockchain	createblockchain:cryotheum_coolant_bucket (consumable thermal fluid the Currency Miner requires to run)	tfmg:vat_machine_recipe or create:mixing (chemical processing of a cold-fluid compound)	create	M-29	ACCEPT	{'ACCEPT': 1}	the minter needs coolant the refinery makes — the currency specialist depends on the TFMG chemist for sustained minting 
6	False	createlowheated	createlowheated:basic_burner (fuel consumption)	M-26 consumption	survival	M-26	ACCEPT	{'ACCEPT': 5, 'REJECT': 1}	requiring real solid fuel (coal/charcoal) for every heated Create process ties the tech spine to the survival fuel-suppl
5	False	createlowheated	createlowheated heat tier (lowheated) as a fuel-cost gate	config link to survival fuels (charcoal/biomass from food mods)	survival	M-16	REJECT	{'REJECT': 4, 'ACCEPT': 1}	this would be a config-tie to survival fuels rather than a recipe route; the lowheated condition gates heating but the f
4	False	createlowheated	createlowheated:basic_burner consuming solid fuel (coal/charcoal/wood)	Serene Seasons seasonal charcoal/wood supply constraint	survival	M-16	REJECT	{'REJECT': 2, 'ACCEPT': 2}	no-motif for a behavior/config constraint link; no routable item output; the survival-pressure effect is emergent from t
2	False	createlowheated	createlowheated:basic_burner	recipe (Create parts — iron casing, shaft)	create	M-05	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	the burner is a Create heating machine — gating it on a cogwheel + andesite casing keeps it firmly in the tech spine and
2	True	createlowheated	basic_burner fuel demand	create:mixing	survival		REJECT	{'REJECT': 2}	fuel is generic furnace fuel (coal/charcoal); no distinctive survival join key — it's a Create-internal balance tweak. R
2	False	createlowheated	createlowheated lowheated-tier (new heat level between heated/superheated)	M-29 cross-route dependency (a magic reagent unlocks the lowheated tier — e.g. an Ars allurite catalyst to sustain the precise low-heat flame)	magic	M-29	REJECT	{'REJECT': 2}	the lowheated tier is an additive Create-internal mechanic (a heat condition on basin recipes); it currently has no depe
2	False	createlowheated	solid furnace fuel (coal/charcoal/wood/etc.)	createlowheated:basic_burner (fuel consumption mechanic)	survival	M-26	ACCEPT	{'ACCEPT': 2}	heat is now a managed resource — you burn real fuel to process, so fuel specialists (charcoal farms, coal traders) have 
1	False	createlowheated	any solid fuel consumed by basic_burner	config tie / survival	survival	M-16	REJECT	{'REJECT': 1}	no seasonal angle here — the burner consumes any furnace fuel, there's no seasonal scarcity mechanic to leverage; the M-
1	False	createlowheated	createlowheated basic_burner (heat-output machine)	config tie — ensure TFMG fuel-burning methods can satisfy the lowheated tier	create	M-13	ACCEPT	{'ACCEPT': 1}	TFMG diesel/gasoline burning through a basic burner provides lowheated basin heat — the fuel supply chain (M-13 propulsi
1	False	createlowheated	createlowheated:basic_burner	recipe (KubeJS gate)	economy	M-08	REJECT	{'REJECT': 1}	the mod has no scarce metal — it consumes generic solid fuel (coal/charcoal); the basic_burner itself is a low-tier Crea
