times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
1	False	dungeons_arise_seven_seas	dungeons_arise_seven_seas galleons / floating fortresses / sunken ruins	worldgen placement — ocean structures are inherently distant from land bases; the bulk of loot found there (rare metal ingots, coin caches, exotic materials) is heavy enough that a solo swim-run is impractical at scale; the structures are the pack's canonical aeronautics/ship destinations	economy	M-31	ACCEPT	{'ACCEPT': 1}	you can swim to a galleon once; to trade its salvage regularly you need an airship — the ocean structures become the rec
20	False	ecologics	ecologics:coconut (raw fruit)	recipe (create:milling)	create	M-12	ACCEPT	{'ACCEPT': 21, 'REJECT': 1}	the Create mill splits coconut into coconut meat + husk fiber — a tropical crop entering the processing chain, consisten
13	False	ecologics	ecologics:azalea_flower	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 7, 'ACCEPT': 6}	azalea flower has no established magical property beyond being a vanilla biome indicator; forcing it into an Ars imbueme
10	False	ecologics	ecologics:coconut_slice (clears all effects on eat — milk-like)	recipe (ars_nouveau:imbuement or occultism:ritual)	magic	M-10	ACCEPT	{'ACCEPT': 6, 'REJECT': 4}	a fruit that already cleanses potion effects belongs in an alchemist's toolkit — imbuement of a coconut slice into a pur
7	False	ecologics	ecologics coconut woodset	create:cutting (saw)	create	M-04	REJECT	{'REJECT': 6, 'ACCEPT': 1}	dossier correctly rates this WEAK — vanilla-style wood sets don't add meaningful Create integration; not worth the recip
5	False	ecologics	ecologics:coconut woodset (logs/planks)	recipe (create:milling)	create	M-04	REJECT	{'REJECT': 4, 'ACCEPT': 1}	dossier flags this as weak — vanilla-style woods routing through create:milling yields nothing players don't already get
5	False	ecologics	ecologics:coconut / coconut_slice	farmersdelight:cooking	survival	M-12	ACCEPT	{'ACCEPT': 5}	coconut is a tagged fruit (item/foods/fruit) and coconut_slice is a hunger item — routing it through Farmer's Delight co
4	False	ecologics	ecologics:coconut / c:foods/nut	extradelight:juicer or create:milling	economy	M-12	ACCEPT	{'ACCEPT': 4}	a juicer or mill presses coconut into coconut milk — a tropical ingredient that feeds crafted dishes and becomes a price
4	False	ecologics	ecologics:coconut_husk (bowl substitute, bulk output)	recipe (create:milling → fiber/string)	create	M-12	REJECT	{'REJECT': 2, 'ACCEPT': 2}	the coconut milling accept above already routes the coconut through Create; adding a separate husk path is redundant sub
3	False	ecologics	ecologics:seashell (c:storage_blocks/seashell)	create:crushing	create	M-04	REJECT	{'REJECT': 2, 'ACCEPT': 1}	Seashell deco crushing → sand + XP nugget is the standard M-04 pattern, but seashells are a soft-tier deco with no parti
3	False	ecologics	ecologics:coconut_husk (bowl substitute)	create:milling (into coconut fiber/byproduct)	create	M-32	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	milling the husk yields coconut fiber, a byproduct usable as a Create filter medium or packing material — industrial cir
2	False	ecologics	ecologics:seashell (c:storage_blocks/seashell, beach loot)	create:crushing (shell → calcium powder / lime — a chemistry byproduct used in Create mixing or magic rituals)	create	M-03	ACCEPT	{'ACCEPT': 2}	crushed seashells yield calcium lime — the Create mixing chain gets a coastal chemistry input, and the beach scarcity lo
2	False	ecologics	ecologics:azalea_flower (sheared from azalea grove)	create:milling	create	M-12	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	milling azalea flowers yields a floral dye or fragrant powder, tying the grove's unique flora into Create's processing w
2	False	ecologics	ecologics:coconut_woodset (planks/logs)	create:crushing	create	M-04	REJECT	{'REJECT': 1, 'ACCEPT': 1}	dossier already flags this as WEAK (M-04 deco-recycle); the value is low and woodset recycling adds noise without advanc
2	False	ecologics	ecologics coconut (beach-biome regional)	M-30 regional scarcity	economy	M-30	ACCEPT	{'ACCEPT': 2}	coconuts grow only on beaches (biome-specific GTMOGS-style scarcity); a player not near a beach must trade for coconut-b
2	False	ecologics	ecologics:azalea_flower (sheared, seasonal)	ars_nouveau:imbuement	magic	M-16	ACCEPT	{'ACCEPT': 2}	Azalea flowers have a seasonal bloom pattern; tying them to imbuement as a reagent catalyst creates a seasonal window fo
1	False	ecologics	ecologics beach loot (coconut crab drop)	loot-seed (numismatics coin)	economy	M-08	REJECT	{'REJECT': 1}	coconut crab dropping money is a tone clash (naturalist mod, not treasure/pirate theme); forced economy edge
1	True	ecologics	coconut / coconut_slice / fruit / nut (c:foods/fruit, c:foods/nut, c:foods/soup)	farmersdelight:cooking / extradelight:juicer / create:milling	economy	M-12	ACCEPT	{'ACCEPT': 1}	tropical fruit cooked/juiced into sellable dishes — a beach biome's food specialty feeds the trade web.
1	True	ecologics	coconut_husk / coconut woodset	create:milling / cutting	create	M-04	REJECT	{'REJECT': 1}	vanilla-style woods crushing back to gravel/byproduct is arbitrary deco churn; no demand pull, low priority — red-team f
1	False	ecologics	ecologics:coconut_slice / ecologics:coconut (tropical fruit, tagged c:foods/fruit)	farmersdelight:cooking or extradelight:juicer (coconut into a tropical dish or coconut milk/oil — a food-chain processing step)	create	M-12	ACCEPT	{'ACCEPT': 1}	fresh coconut goes to the cutting board and cooking pot — Farmer's Delight gets a tropical ingredient it didn't have, an
1	False	ecologics	ecologics:coconut (beach-biome-only, seasonal)	M-16 seasonal reagent (coconuts only ripe in summer Serene Seasons → a seasonal cooking or Create-processing input)	create	M-16	ACCEPT	{'ACCEPT': 1}	tropical coconut fruit only falls in summer — seasonal scarcity turns a beach crop into a sought-after trade ingredient 
1	False	ecologics	ecologics c:foods/fruit (azalea flower, coconut slice)	ars_nouveau:imbuement (as a flavour/catalyst component for a potion or glyph)	magic	M-10	REJECT	{'REJECT': 1}	tone clash. Ecologics is vanilla-faithful biome naturalism; forcing exotic tropical fruits into arcane infusion rituals 
1	False	ecologics	seashell storage blocks (c:block/storage_blocks/seashell)	create:crushing	create	M-04	REJECT	{'REJECT': 1}	seashell deco crushing back to raw shell via M-04 is valid in principle, but it's a weak, low-signal connection (deco re
1	False	ecologics	ecologics:coconut_husk	create:milling	create	M-04	REJECT	{'REJECT': 1}	coconut_husk-as-bowl-substitute is a vanilla-replacement item, not a deco block, so M-04 (recycles deco) doesn't fit cle
1	False	ecologics	ecologics loot tables (loot=yes)	loot-seed	economy	M-34	REJECT	{'REJECT': 1}	ecologics' loot is biome-creature loot (coconut crabs, etc.) — seeding coins or magic reagents into crab/beach creature 
1	False	ecologics	ecologics loot (loot=yes)	loot-seed	survival	M-34	REJECT	{'REJECT': 1}	loot=yes on ecologics but its structures are biome-palette flavor (no dungeon), not boss/combat loot; M-34 requires a co
1	False	ecologics	ecologics:azalea_flower	occultism:spirit_fire	magic	M-11	REJECT	{'REJECT': 1}	azalea_flower is generic deco flora; spirit_fire transmutation into an essence has no thematic hook — the flower carries
1	False	ecologics	ecologics:coconut_husk (bowl substitute, c:item/foods/nut adjacent)	farmersdelight:cutting or extradelight:mortar	survival	M-12	ACCEPT	{'ACCEPT': 1}	husking coconut into cream/shreds for a cooking recipe forces players to process the raw fruit, not just eat it
1	False	ecologics	ecologics:azalea_log / coconut_log (woodsets)	create:milling	create	M-04	REJECT	{'REJECT': 1}	M-04 recycles deco is lowest-priority; vanilla-style woodsets have no special angle here; creates noise without meaningf
1	False	ecologics	ecologics:coconut_log / azalea_log (woodsets)	create:milling (sawdust byproduct)	create	M-04	ACCEPT	{'ACCEPT': 1}	Coconut and azalea logs crushed in the millstone yield sawdust, looping the tropical woodset into Create's industrial ma
1	False	ecologics	ecologics foods (c:item/foods/*)	create:mixing (food compound processing)	create	M-12	ACCEPT	{'ACCEPT': 1}	Create's mixing basin blends coconut milk (pressed from coconut) into food compounds — standard processing-chain pull fo
1	False	ecologics	ecologics c:tags item/foods/nut / item/foods/fruit (tagged food categories)	diet system (Diet-AppleSeed)	survival	M-26	REJECT	{'REJECT': 1}	ecologics already anchors to survival — its foods feeding the diet system is the *ambient* survival use-case, the same e
1	False	ecologics	ecologics azalea_flower (sheared from flowering azalea — collectible flower)	ars_nouveau:dye or ars_nouveau:imbuement	magic	M-02	REJECT	{'REJECT': 1}	azalea_flower as a magic reagent/dye is thematically workable but is a very weak isolated link — its only distinguishing
1	False	ecologics	ecologics:coconut_slice (effect-clearing)	extradelight:mortar or juicer to produce a "tropical cleanse potion"	survival	M-12	REJECT	{'REJECT': 1}	the M-10 magic candidate (accepted above) is the more interesting edge for this mechanic; a processing-chain weave of th
35	False	enhancedcelestials	enhancedcelestials:meteor	create:crushing	create	M-04	ACCEPT	{'ACCEPT': 35}	a fallen-star rock from the sky — the crusher breaks it open and yields iron, nickel dust, and an XP nugget; every meteo
27	True	enhancedcelestials	Blood/Harvest/Blue Moon event state (no item)	any recipe-type method	magic	M-22	ACCEPT	{'REJECT': 1, 'ACCEPT': 27}	M-22 requires routing a *material* through a method under a moon condition; the moon events here are ambient world-state
19	False	enhancedcelestials	enhancedcelestials:space_moss_block	ars_nouveau:imbuement (source-gem catalyst)	magic	M-10	REJECT	{'ACCEPT': 5, 'REJECT': 14}	moss that fell from space holds latent celestial energy; imbuing it with source extracts a faint astral reagent — ambien
10	False	enhancedcelestials	Harvest Moon event (faster growth)	M-16 seasonal-reagent — a crop harvestable only during a Harvest Moon feeds a Create/magic method	create	M-16	ACCEPT	{'REJECT': 1, 'ACCEPT': 9}	The Harvest Moon accelerates growth globally (a buff modifier), not a new item drop. There is no Harvest Moon-specific m
10	True	enhancedcelestials	Harvest Moon crop-growth buff (global accelerator)	M-16 seasonal hook	survival	M-16	REJECT	{'REJECT': 8, 'ACCEPT': 2}	Harvest Moon already applies its growth buff to ALL crops globally without any recipe action — there's nothing to route 
4	False	enhancedcelestials	enhancedcelestials:space_moss_block	create:milling	create	M-12	REJECT	{'REJECT': 4}	space moss is ambient decoration; milling it adds a processing path with no clear product identity — the meteor crush (M
4	False	enhancedcelestials	enhancedcelestials:space_moss_block (worldgen surface material)	create:milling	create	M-04	REJECT	{'REJECT': 4}	space_moss is purely a deco/biome-filler surface block; giving it a milling recipe creates a forced arbitrary edge — met
3	False	enhancedcelestials	enhancedcelestials Blood Moon (world-state event)	ars_nouveau:summon_ritual gated by moon state	magic	M-22	ACCEPT	{'ACCEPT': 3, 'REJECT': 1}	A summoning ritual that only opens under the Blood Moon (spawn-surge night) fits both lore and scarcity — a rare, timed-
3	False	enhancedcelestials	lunar event (Blood Moon / Blue Moon active)	event-as-precondition on ars_nouveau:imbuement or occultism:ritual	magic	M-22	ACCEPT	{'ACCEPT': 3}	certain rituals only complete under the right moon — a Blood Moon brews a war-ritual reagent, a Blue Moon unlocks a luck
3	False	enhancedcelestials	Blood Moon mob-drop windfall	emergent trade	economy	M-34	REJECT	{'REJECT': 2, 'ACCEPT': 1}	Blood Moon spawns more mobs, which yields more drops — that's an organic supply boost, not a weave. The drops are alread
3	False	enhancedcelestials	Blue Moon Luck buff	ars_nouveau:imbuement gating (event-as-catalyst)	magic	M-22	ACCEPT	{'ACCEPT': 3}	a Blue Moon imbuement step adds a luck-amplified reagent tier — an arcane infusion only viable under a Blue Moon's luck 
2	False	enhancedcelestials	enhancedcelestials Harvest Moon (crop-growth boost)	create:milling seasonal crop yield into reagent	create	M-16	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	During the Harvest Moon, milling a seasonal crop (e.g. Serene Seasons wheat) over-produces flour/pulp — the moon event b
2	True	enhancedcelestials	meteor block	create:crushing	create	M-04	ACCEPT	{'ACCEPT': 2}	a fallen-star meteor crushes into iron/nickel + xp-nugget, turning a lunar-event drop into a minor Create feedstock
2	False	enhancedcelestials	Blue Moon → Luck buff	loot-seed	economy	M-22	REJECT	{'REJECT': 2}	The Blue Moon's Luck buff already upgrades loot-table quality globally — piggybacking an economy coin drop on top would 
1	True	enhancedcelestials	space_moss block-set	any method	magic		REJECT	{'REJECT': 1}	worldgen flavor deco with no coherent processing target; no motif fits
1	False	enhancedcelestials	world-state Blood/Blue/Harvest Moon (event-as-catalyst)	occultism:ritual	magic	M-22	ACCEPT	{'ACCEPT': 1}	a ritual completable only under a specific moon (Blood Moon for a necromantic rite, Blue Moon for a luck-attuned conjura
1	False	enhancedcelestials	enhancedcelestials:space_moss_bug_spawn_egg	occultism:spirit_fire	magic	M-11	REJECT	{'REJECT': 1}	transmuting a cosmetic critter's spawn egg into an essence feels arbitrary — the space_moss_bug is pure ambiance fauna, 
1	False	enhancedcelestials	lunar-event state (Blood Moon / Blue Moon active)	ars_nouveau:ritual (event-as-catalyst gate)	magic	M-22	ACCEPT	{'ACCEPT': 2}	a celestial ritual only completes under the right moon — a Blood Moon ritual for an Occultism demonic summon, a Blue Moo
1	False	enhancedcelestials	Harvest Moon growth-rate modifier	—	any		REJECT	{'REJECT': 1}	Harvest Moon is a passive world-buff on all crops, not an item; can't route it through any method — it's already a free 
1	False	enhancedcelestials		farmersdelight:cutting or extradelight:drying_rack	survival	M-12	ACCEPT	{'ACCEPT': 1}	the moss that fell from the sky dries into something the apothecary actually wants.
1	False	enhancedcelestials	Harvest Moon growth buff	(passive, no method)	create		REJECT	{'REJECT': 1}	the Harvest Moon buff accelerates crops globally — it's a passive world-state modifier, not a routable material or metho
1	False	enhancedcelestials	enhancedcelestials:meteor (lunar-fallen stone, collectible after meteor shower events)	occultism:spirit_fire or ars_nouveau:imbuement (lunar material → celestial essence)	magic	M-22	ACCEPT	{'ACCEPT': 1}	A meteor crash-lands under the Blood Moon — smelt its fragment in spirit-fire to draw out a celestial essence needed for
1	False	enhancedcelestials	enhancedcelestials:meteor block	create:crushing	create	M-03	REJECT	{'REJECT': 1}	M-03 is specifically for ore→crushed+byproduct (ore-doubling). Meteor is exotic stone, not an ore vein — M-04 (recycles 
1	False	enhancedcelestials	meteor/moon events	bare sell	economy		REJECT	{'REJECT': 1}	ambient endpoint, not a weave
1	False	enhancedcelestials	space_moss block	ars_nouveau:imbuement (arcane substrate)	magic	M-10	ACCEPT	{'ACCEPT': 1}	moss grown on fallen stardust absorbs celestial energy; imbuement refines it into a minor arcane reagent (e.g. a star-at
1	False	enhancedcelestials	enhancedcelestials:meteor	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 1}	meteor-rock as an arcane infusion ingredient is conceivable (fallen star = magic) but the tone-fit is weak here — the mo
1	False	enhancedcelestials	Blood Moon event (monster-surge, no sleep)	event-gating → combat-supply pressure spike	economy	M-22	ACCEPT	{'ACCEPT': 1}	the Blood Moon's monster surge creates a demand spike for armor/weapons/food — combat specialists and producers trade mo
1	False	enhancedcelestials	enhancedcelestials:space_moss (worldgen)	ars_nouveau:imbuement or occultism:ritual	magic	M-02	ACCEPT	{'ACCEPT': 1}	space moss from meteorite craters is a celestially-charged reagent — using it as an imbuement input or ritual ingredient
1	False	enhancedcelestials	Blood/Blue/Harvest Moon as passive atmosphere, no mechanic	n/a	n/a	M-22	REJECT	{'REJECT': 1}	leaving all three moons as purely atmospheric misses M-22 (the accepted lunar reagent motif) and the accepted guidance t
1	False	enhancedcelestials	enhancedcelestials Blood Moon event-state (hostile spawn surge)	event-gating on create:haunting (KubeJS recipe condition: Blood Moon active → haunting output is a soul-infused variant with a bonus essence drop)	create	M-22	ACCEPT	{'ACCEPT': 1}	the Blood Moon's undead surge supercharges the soul-fire — a haunting batch run on that night yields a spirit-concentrat
1	False	enhancedcelestials	Harvest Moon crop-growth buff (global accelerator)	any method	any	M-16	REJECT	{'REJECT': 1}	M-16 requires a *material* that only exists / only grows in a given season; the Harvest Moon is a passive global growth-
6	False	fluid	fluid:centrifugal_pump / fluid:smart_fluid_interface	aeronautics ship build (structural component in hull/propulsion fluid lines)	aeronautics	M-24	REJECT	{'REJECT': 3, 'ACCEPT': 3}	fluid is already aeronautics-anchored; this just deepens an existing pillar, not a new one
6	False	fluid	fluid:neon_tube (decorative lighting block)	recipe (create:crushing → M-04)	create	M-04	REJECT	{'REJECT': 5, 'ACCEPT': 1}	neon tubes are a minor cosmetic; applying M-04 (deco crushes back to raw) to a cosmetic from a plumbing mod feels like p
4	False	fluid	fluid:centrifugal_pump / fluid:smart_fluid_interface (fluid infra components)	recipe (M-23/M-24 airframe/drivetrain)	aeronautics	M-23	REJECT	{'REJECT': 2, 'ACCEPT': 2}	already captured under existing aeronautics anchor — the mod's fluid infrastructure is already justified there. Adding a
3	False	fluid	fluid:aqueduct / copper_tap (open-channel fluid delivery)	M-16 seasonal reagent (aqueduct feeds seasonal crops: snow-melt water in spring for irrigation, frost-blocked in winter)	survival	M-16	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	The aqueduct channels meltwater in spring to irrigate seasonal crops; in winter the pipe frosts over or is drained (Sere
2	False	fluid	fluid:honeycomb_mold (noted in item list)	create:filling	create	M-12	REJECT	{'REJECT': 1, 'ACCEPT': 1}	the honeycomb_mold is a manufacturing mold-tool (for creating the copper tap castings), not an ingredient to route throu
2	False	fluid	fluid:honeycomb_mold (exists in item list)	create:filling (honey fluid → mold)	survival	M-12	ACCEPT	{'ACCEPT': 2}	a copper-cast honeycomb mold lets a beekeeper run honey through Create's fluid system into candied/wax goods — everyday 
1	False	fluid	fluid:neon_tube (decorative light)	create:toolbox_dyeing or crafting	create	M-20	REJECT	{'REJECT': 1}	neon tubes are already made through Create methods (confirmed in made-by); adding a deploy step for decoration is gildin
1	False	fluid	fluid:smart_fluid_interface	recipe (crafting / create:mechanical_crafting)	aeronautics	M-23	REJECT	{'REJECT': 1}	smart_fluid_interface is a flow-gating valve, not a structural airframe component; M-23 is for structural alloy/hull mat
1	False	fluid	fluid:redstone_valve / fluid:redstone_triple_valve	recipe (Create contraption control — deployer/mechanical_crafting gate)	create	M-20	REJECT	{'REJECT': 1}	the valves are already made THROUGH create:deploying per the dossier inbound weaves — the Create connection is already e
1	False	fluid	fluid:copper_tap + fluid:aqueduct (open-flow decor)	create:crushing (recycle, M-04)	create	M-04	REJECT	{'REJECT': 1}	the copper tap and aqueduct are functional tools, not deco scrap — M-04 is the "metal deco crushed back to raw" motif fo
1	False	fluid	fluid:smart_fluid_interface	Create fluid networks on trains/ships	aeronautics		REJECT	{'REJECT': 1}	while smart fluid interfaces improve ship plumbing, this is behavioral integration, not a recipe-routing weave, and ther
1	False	fluid	fluid:smart_fluid_interface	M-24 drivetrain — gating smart ship fluid control behind the interface	aeronautics	M-24	REJECT	{'REJECT': 1}	M-24 is for mechanical/drivetrain components (rotors, bearings, engines); a fluid interface is a logistic part, not a pr
1	False	fluid	fluid:centrifugal_pump (made from copper/brass via Create)	create:mechanical_crafting / create:compacting	create	M-05	ACCEPT	{'ACCEPT': 1}	centrifugal pump assembled via Create mechanical crafting; the fluid-logistics tier is Create-gated
1	False	fluid	fluid logistics on aeronautics ships (centrifugal pump / smart interfaces routing fuel or coolant aboard a vessel)	aeronautics (ship build uses fluid mod parts)	aeronautics	M-13	ACCEPT	{'ACCEPT': 1}	smart fluid interfaces + centrifugal pumps route TFMG fuel aboard an airship engine; the plumbing module makes fuel mana
1	False	fluid	fluid:centrifugal_pump / smart_fluid_interface	create:sequenced_assembly	create	M-06	ACCEPT	{'ACCEPT': 1}	the high-tier smart interface (automation-grade pumping control) assembled in a sequenced chain — adds depth to the prem
1	False	fluid	fluid parts (copper components)	tfmg:casting	create	M-32	REJECT	{'REJECT': 1}	fluid mod's copper parts are already made via create:compacting/mechanical_crafting; a TFMG casting bypass would duplica
1	False	fluid	fluid:centrifugal_pump (high-throughput fluid mover)	M-31 logistics-required bulk good (fuel/coolant distribution at scale on large Aeronautics ships or base fuel networks)	economy	M-31	ACCEPT	{'ACCEPT': 1}	At scale — a fleet fueling depot, or a large Aeronautics ship with multiple engines — pump-spam is impractical; the cent
1	False	fluid	fluid:smart_fluid_interface (redstone-gated automated flow control)	M-29 cross-route dependency (a magic reagent lodestone or Ars glyphed lens controls the interface)	magic	M-29	REJECT	{'REJECT': 1}	the smart fluid interface is purely redstone/Create signal driven; no magic system in the pack provides a "smart valve" 
1	False	fluid	fluid:centrifugal_pump (faster fluid mover)	aeronautics ship-board fuel system (connects fuel tank to engine faster than vanilla pump)	aeronautics	M-13	REJECT	{'REJECT': 1}	aeronautics is already one of fluid's two anchors; this would deepen the existing connection, not add a new one — not ne
1	False	fluid	fluid:centrifugal_pump / smart_fluid_interface (high-volume fluid logistics gear)	conceptual use as ship-fuel-line infrastructure on Aeronautics vessels	aeronautics	M-31	ACCEPT	{'ACCEPT': 1}	The centrifugal pump + smart interfaces are the fluid-logistics backbone for Aeronautics fuel lines — moving diesel/gaso
1	False	fluid	fluid:copper_tap / copper_sink (everyday copper-tier utility)	any magic or survival routing	magic		REJECT	{'REJECT': 1}	no-motif; copper plumbing has no sensible magic or survival angle; the tap/sink set is decoration + Create infrastructur
1	True	fluid	centrifugal_pump / smart_fluid_interface (long-range fluid routing parts)	M-13 fuel→propulsion (route refined fuel into a ship/engine fuel system)	aeronautics	M-13	ACCEPT	{'ACCEPT': 1}	"The centrifugal pump and smart interface are what move diesel from the tank to the engine intake on an airship — ship f
1	True	fluid	copper/brass fluid blocks (deco set: neon_tube, copper_sink)	create:crushing	create	M-04	REJECT	{'REJECT': 1}	M-04 (recycles deco to raw + XP nugget) is generic and already the default Create behavior for any copper/brass block; n
3	False	knightlib	knightlib:great_essence / knightlib:homunculus	occultism:spirit_fire or ars_nouveau:imbuement	magic	M-02	REJECT	{'REJECT': 3}	knightlib content (chalice, grail, essence, homunculus) is inert in this pack — Knight Quest (the dependent mod) is abse
1	False	knightlib	knightlib:great_essence / small_essence	occultism:spirit_fire or ars_nouveau:imbuement	magic	M-11	REJECT	{'REJECT': 1}	Knight Quest is not in this pack; the grail/essence content is dormant without its parent mod. Weaving inert items that 
1	False	knightlib	knightlib:homunculus	occultism:ritual	magic	M-11	REJECT	{'REJECT': 1}	same as above — homunculus is a Knight Quest mechanic, inert in this pack. Plus occultism's spirit_fire/ritual already h
1	False	letmefeedyou	player feeding interaction	economy service-for-hire framing	economy	M-33	REJECT	{'REJECT': 1}	M-33 requires a *specialist performing work on another player's materials* (enchant-for-hire, colony contract, cargo run
2	False	modonomicon	modonomicon:modonomicon (guidebook)	patchouli:shapeless_book_recipe (already supported in pack)	support		REJECT	{'REJECT': 2}	the book item is flavor/documentation; routing it through a recipe is not a pillar-weave. No applicable motif — book ite
1	False	modonomicon	modonomicon books	patchouli:shapeless_book_recipe	magic		REJECT	{'REJECT': 1}	The guidebook framework has no meaningful magic interaction beyond being a medium for reading content. The cross-system 
1	False	modonomicon	modonomicon:modonomicon (book)	crafting-table recipe as a progression prerequisite	create	M-37	REJECT	{'REJECT': 1}	tone clash — the book is documentation, not a reagent or key; forcing it into a recipe is an arbitrary filler edge. M-37
1	False	modonomicon	modonomicon:modonomicon (the guide book as a crafted item)	recipe — require the modonomicon book as a crafting ingredient in a MineColonies-era research-unlock item (alongside other materials)	economy	M-37	ACCEPT	{'ACCEPT': 1}	knowledge has a cost — a researcher crafts and spends a modonomicon tome to unlock a colony research branch; the book be
22	True	rechiseled	rechiseled decoration blocks (all variants)	rechiseledcreate Mechanical Chisel (Create power routing)	create	M-04	ACCEPT	{'ACCEPT': 25, 'REJECT': 10}	the rechiseledcreate companion (already in pack) routes the entire Rechiseled palette through Create rotation — the Mech
3	False	rechiseled	rechiseled high-detail stone variants (bricks, tiles, paving)	MineColonies Builder hut request for colony building upgrades	economy	M-28	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	MineColonies Builder huts request specific rechiseled stone variants for colony building tier-ups — rechiseled becomes a
2	False	rechiseled	rechiseled:* (chiseling recipe groups — 3627 decorative block variants)	rechiseled+rechiseledcreate kinetic Mechanical Chisel	create	M-04	ACCEPT	{'ACCEPT': 2}	the Mechanical Chisel (rechiseledcreate, already in pack) runs chiseling recipes on Create rotation — the entire decorat
2	True	rechiseled	chiseling recipe groups (600+ deco variants)	rechiseledcreate Mechanical Chisel (Create-powered)	create	M-20	ACCEPT	{'ACCEPT': 2}	the Mechanical Chisel runs Rechiseled's chiseling on Create power, so the whole builder's palette becomes automatable th
2	False	rechiseled	rechiseled chiseled block variants (3600+ decorative blocks from vanilla stone/wood/brick)	minecolonies builder-hut schematic requests (colony schematics use chiseled stone/brick for building aesthetics)	create	M-28	REJECT	{'REJECT': 2}	M-28 is "colony route produces a thing cheaper/faster OR it is colony-locked" — chiseled blocks are not cheaper via colo
1	True	rechiseled	chiseling-recipe groups (3627 decorative variants)	rechiseledcreate Mechanical Chisel (kinetic chiseling on Create power)	create	M-04	ACCEPT	{'ACCEPT': 1}	the whole 600+ chisel palette runs on Create rotational power via the Mechanical Chisel companion (already in pack) — th
1	False	rechiseled	chiseled stone variants used as airship hull cosmetic material	aeronautics (copycat/hull decoration)	aeronautics	M-23	REJECT	{'REJECT': 1}	M-23 requires a structural alloy as a load-bearing hull ingredient. Chiseled deco blocks are purely cosmetic, not struct
1	False	rechiseled	rechiseled stone/brick variants	loot-seed	survival	M-34	REJECT	{'REJECT': 1}	Seeding decorative stone blocks into dungeon loot is thematically incoherent — players don't loot bricks as rewards; loo
1	False	rechiseled	rechiseled deco blocks (any material)	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 1}	Decorative texture-swap blocks have no inherent magical valence — imbuing a "planks_bricks" into a magic reagent is a fo
1	False	rechiseled	rechiseled metal deco variants (iron/copper/zinc)	create:item_application	create	M-20	REJECT	{'REJECT': 1}	M-20 is the light deploy-upgrade tier; applying a metal deco variant onto a base to "upgrade" something doesn't compose 
1	False	rechiseled	`rechiseled` chiseled decorative variants	`rechiseledcreate` mechanical chisel (Create power)	create	M-04	ACCEPT	{'ACCEPT': 1}	Running the chisel on rotational power brings the entire 600+ variant decorative palette inside the Create production lo
1	False	rechiseled	`rechiseled` blocks as a colony building material (architectural variety)	`minecolonies` colony build requests	economy	M-28	ACCEPT	{'ACCEPT': 1}	MineColonies can request specific block types for decoration/building schematics; rechiseled variants fulfil those order
1	False	rechiseled	rechiseled chiseled block variants	minecolonies:zero_waste or builder hut consumption as upkeep	economy	M-26	REJECT	{'REJECT': 1}	chiseled blocks are decoration; they aren't consumed as fuel/food/upkeep in a meaningful ongoing-demand sense. M-26 is t
1	False	rechiseled	rechiseled decorative variants as aeronautics hull aesthetic blocks	ambient building / aeronautics hull construction	aeronautics	M-23	REJECT	{'REJECT': 1}	M-23 requires a structural load-bearing alloy/plate as a build ingredient; rechiseled blocks are cosmetic cladding, not 
20	False	samurai_dynasty	samurai_dynasty jade/ruby/onyx/aquamarine ores	create:crushing	create	M-03	ACCEPT	{'ACCEPT': 20, 'REJECT': 1}	Create's ore-doubling via crushing is the standard integration for any mod that adds ores; the gem ores (jade, ruby, ony
14	False	samurai_dynasty	samurai_dynasty:akaname_tongue / Yokai drops (mob reagents)	occultism:spirit_fire or ritual	magic	M-02	ACCEPT	{'ACCEPT': 14}	a Yokai's tongue goes into the occult brazier — fighting spirits to fuel the ritual makes perfect sense.
9	False	samurai_dynasty	samurai_dynasty:jade (gem)	ars_nouveau:imbuement	magic	M-10	ACCEPT	{'REJECT': 2, 'ACCEPT': 7}	jade as an arcane catalyst is thematically plausible (east-Asian spiritual significance) but with Yokai drops already do
9	False	samurai_dynasty	samurai_dynasty Yokai drops (akaname_tongue, etc.)	occultism:spirit_fire	magic	M-11	ACCEPT	{'ACCEPT': 10}	Yokai are spirit-world creatures in Japanese folklore — an akaname tongue or oni essence transmuting through spirit fire
9	False	samurai_dynasty	samurai_dynasty Yokai drops	ars_nouveau:imbuement	magic	M-10	REJECT	{'ACCEPT': 4, 'REJECT': 5}	A tengu feather or oni horn imbuement-infused into an arcane reagent reads naturally for a pack that weaves East Asian s
8	False	samurai_dynasty	samurai_dynasty:silver_ore / silver ingot	create:crushing (ore-doubling)	create	M-03	REJECT	{'REJECT': 8}	⚠ SILVER CAVEAT from CLAUDE.md: Samurai Dynasty tags its silver as c:* silver and this CONFLICTS with the Galosphere pal
