times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
3	False	cold_sweat	cold_sweat insulated gear (goat_fur armor set, chameleon/hoglin armor)	player-to-player trade	economy	M-34	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	"The survivalist who knows how to work hides supplies cold-climate armor to every player heading into the frozen peaks —
2	False	cold_sweat	cold_sweat:goat_fur / cold_sweat:chameleon_molt	create:milling (→ insulation fiber as a reagent for the sewing table)	create	M-12	ACCEPT	{'ACCEPT': 2}	milling the organic insulation material produces the fiber the sewing table needs — Create processing feeds Cold Sweat's
2	False	cold_sweat	cold_sweat:goat_fur / chameleon_molt	occultism:spirit_fire transmutation — rare creature materials transmuted into a warmth-essence reagent	magic	M-11	REJECT	{'REJECT': 1, 'ACCEPT': 1}	these are mundane insulating furs, not inherently magical; forcing spirit transmutation on goat fur feels arbitrary — th
2	False	cold_sweat	cold_sweat:boiler / icebox fueling	create:filling — pipe Create fluid (lava/steam) into the boiler as a higher-efficiency fuel	create	M-12	REJECT	{'REJECT': 2}	create:filling inbound weave already exists (waterskin filling); extending it to boiler fueling is plausible but adds no
2	True	cold_sweat	hearth / boiler (climate machines)	create:filling + Create brass/casing as build inputs	create	M-05	ACCEPT	{'ACCEPT': 2}	the Hearth is a fuel-burning climate multiblock — building it from Create brass/casing (and piping Create fluids as its 
2	False	cold_sweat	cold_sweat:chameleon_molt / goat_fur (insulating materials)	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 1, 'ACCEPT': 1}	cold_sweat is grounded-survivalist; infusing a fur into an arcane reagent is a tone mismatch — the mod's loop is physica
2	False	cold_sweat	cold_sweat:soul_stalk (Nether-realm cold plant)	occultism:spirit_fire or ars_nouveau:imbuement as a temperature-attuned reagent	magic	M-11	ACCEPT	{'ACCEPT': 2}	soul_stalk grows in the cold depths of the Nether and carries residual soul energy — makes sense as an arcane cold reage
2	False	cold_sweat	cold_sweat:goat_fur / cold_sweat:chameleon_molt / cold_sweat:hoglin_hide (insulating pelts)	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 1, 'ACCEPT': 1}	theme clash — cold resistance is grounded-physical, not arcane; forcing an imbuement step here is arbitrary. Magic has n
2	False	cold_sweat	cold_sweat insulating armor (goat_fur/chameleon/hoglin set)	config tie (cold_sweat sewing-table accepts mob-mod hides as insulation)	survival	M-26	ACCEPT	{'ACCEPT': 2}	hides from hostile mobs (rottencreatures, alexsmobs, naturalist) feed the sewing-table as insulation inputs — mob pressu
2	False	cold_sweat	cold_sweat:goat_fur / chameleon_molt insulating armor	no new recipe — existing sewing-table route	economy	M-34	REJECT	{'REJECT': 1, 'ACCEPT': 1}	M-34 is combat-supply (boss drops traded to non-combat players). Insulating armor is not a boss drop — it comes from pas
2	False	cold_sweat	cold_sweat insulated-armor service (sewing table: apply fur/hide to base armor)	service-for-hire	economy	M-33	ACCEPT	{'ACCEPT': 2}	Anyone can build a sewing table — finding someone who stockpiles chameleon molt is the hard part.
1	False	cold_sweat	cold_sweat:soul_stalk (a cold_sweat plant drop)	ars_nouveau:imbuement or occultism:spirit_fire	magic	M-10	REJECT	{'REJECT': 1}	soul_stalk is a temperature/survival plant, not a thematically magical one — forcing it into Ars or Occultism as a reage
1	True	cold_sweat	goat_fur / chameleon_molt (insulation reagents)	create:crushing or ars imbuement	create	M-10	REJECT	{'REJECT': 1}	fur/molt are everyday insulation fillers; refining them into a magic reagent has no thematic anchor (Cold Sweat is groun
1	False	cold_sweat	cold_sweat:boiler/icebox (FE-accepting climate emitters)	createaddition:charging — FE from Create-electric charges/powers the boiler	create	M-17	REJECT	{'REJECT': 1}	boiler/icebox are fuel-burning by default and M-17 is for tools/foci; piping Create electric into them may not be suppor
1	True	cold_sweat	ANY warm/cold fur or hide from other mob mods	cold_sweat sewing table insulation	survival	M-02	REJECT	{'REJECT': 1}	same-pillar — this widens insulation inputs but both ends are survival; it's a nice compat tag-fill, not a 2nd-pillar we
1	True	cold_sweat	cold_sweat:goat_fur / chameleon_molt / hoglin hide	cold_sweat sewing-table insulation	survival	M-02	REJECT	{'REJECT': 1}	this is an INBOUND edge (other mob mods' furs/hides as insulation filler) and a survival↔survival routing — it doesn't g
1	False	cold_sweat	cold_sweat:filled_waterskin (portable temperature item, already uses create:filling inbound)	create:filling (existing inbound edge already wires it to Create)	create	M-05	REJECT	{'REJECT': 1}	create:filling is already an inbound weave on this mod (per dossier); the waterskin path is already connected; proposing
1	False	cold_sweat		farmersdelight:cutting (trim to standard insulation fiber for other armor mod recipes)	survival	M-12	ACCEPT	{'ACCEPT': 1}	cutting table trims raw fur/molt into a standard fiber tag so Serene Seasons gear and any cold-biome armor in other mods
1	False	cold_sweat		occultism:spirit_fire	magic	M-11	ACCEPT	{'ACCEPT': 1}	a soul-sand-biome plant burning in spirit fire transmutes to an occult essence — the stalk *looks* like a soul ingredien
1	False	cold_sweat	cold_sweat:thermolith (temp-sensor block)	create:mechanical_crafting	create	M-05	REJECT	{'REJECT': 1}	thermolith is an informational display block, not a high-power machine; gating a sensor behind Create crafting is depth-
1	False	cold_sweat	insulated goat_fur armor tier	config tie — cold_sweat config registers goat_fur and other mods' hides (alexsmobs bear fur, naturalist materials) as insulation	survival		REJECT	{'REJECT': 1}	This is a config-only cross-mod hook with no motif in the registry — it's an in-pack tuning step, not a weave candidate.
1	False	cold_sweat	cold_sweat:goat_fur / chameleon_molt / hoglin insulation materials	create:crushing (byproduct chain — mob drops processed into ultra-fine insulation batt)	create	M-03	REJECT	{'REJECT': 1}	M-03 is ore-doubling; applying it to fur/hide is a stretch and creates a trivial edge (crush mob drop → get same materia
1	False	cold_sweat	cold_sweat:soul_stalk (world-gen Nether plant that stores soul-fire heat)	create:haunting	create	M-19	ACCEPT	{'ACCEPT': 1}	soul_stalk run through Create's soul-fire haunting step transmutes it into a concentrated heat catalyst — the soul/haunt
1	True	cold_sweat	season-gated insulation material (e.g. goat_fur / a winter-only fur)	season-gated input → the sewing table / a Create method	create	M-16	REJECT	{'REJECT': 1}	M-16 (seasonal reagent) is a *priority* lever and the theme is perfect (winter cold demands winter-gathered fur), BUT co
1	True	cold_sweat	cold_sweat insulation sewing-table	any foreign warm/cold fur or hide → insulation filler (inbound join-key for OTHER mob mods)	survival	M-02	REJECT	{'REJECT': 1}	this is a real and valuable join key (the dossier names it), but it's an *inbound* weave that gives OTHER mods (mob/hide
1	False	cold_sweat	cold_sweat:goat_fur / chameleon_molt insulation materials	farmersdelight:cutting or create:milling	survival	M-12	REJECT	{'REJECT': 1}	cold_sweat IS survival already; routing its insulation materials back through another survival method doesn't add a seco
1	False	cold_sweat	cold_sweat fur/hide insulation materials	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 1}	tone clash — cold survival gear has no arcane resonance; forcing a magical infusion on mundane insulation material is in
1	False	cold_sweat	cold_sweat:filled_waterskin (hot/cold water)	create:filling + seasonal temperature	create	M-16	REJECT	{'REJECT': 1}	waterskins already use create:filling (existing inbound weave per dossier); the seasonal angle is a config deepening not
1	False	cold_sweat	cold_sweat sewing-table insulation (goat_fur / chameleon_molt / hoglin_hide → insulated armor)	create:deploying	create	M-20	ACCEPT	{'ACCEPT': 1}	deploying a Create-processed fiber (spun wool / pressed leather) onto base armor via the deployer applies an insulation 
1	True	cold_sweat	hearth/boiler fuel burn	create_addition:liquid_burning / fuel intake	create	M-26	ACCEPT	{'ACCEPT': 1}	climate machines burn fuel continuously to hold temperature — a standing consumption sink (M-26) that keeps fuel/charcoa
1	True	cold_sweat	goat_fur / chameleon_molt / hoglin hide (insulation at sewing table)	sewing-table insulation accepts ANY warm fur/hide	survival	M-29	ACCEPT	{'ACCEPT': 1}	insulation accepts furs/hides from the pack's mob mods — a mob-mod drop (e.g. a foreign creature's pelt) becomes the ins
1	True	cold_sweat	filled_waterskin	create:filling	create	M-26	REJECT	{'REJECT': 1}	the create:filling inbound edge already exists; no new reach.
1	True	cold_sweat	cold_sweat:filled_waterskin (hot/cold water carrier)	M-26 consumption (waterskins are spent/refilled as expedition upkeep against the temperature pressure)	economy	M-26	ACCEPT	{'ACCEPT': 1}	a crew heading into a harsh biome burns through hot/cold waterskins — a renewing demand, not a one-time buy.
1	True	cold_sweat	ANY warm/cold fur or hide from other mob mods	sewing-table insulation filler	survival		REJECT	{'REJECT': 1}	same-anchor (survival↔survival) tag-unification convenience, not a cross-system weave; no motif.
1	False	cold_sweat	cold_sweat:filled_waterskin (already uses create:filling inbound)	create:filling	create	M-26	ACCEPT	{'ACCEPT': 1}	"Waterskins are a Create-filled consumable that burns on use — the thermal regulation loop generates steady demand for p
1	False	cold_sweat	cold_sweat:hearth gating on Create	recipe	create	M-29	REJECT	{'REJECT': 1}	this is the same edge as M-05 (hearth on brass casing) re-expressed — not a distinct cross-route dependency. Reject as d
1	False	cold_sweat	cold_sweat:goat_fur / chameleon_molt / hoglin hide (insulating materials)	create:filling (waterskin fill)	create	M-05	ACCEPT	{'ACCEPT': 1}	the Hearth (the post-Nether multiblock climate machine) gated on Create brass/copper casing parts — you need the Create 
1	False	cold_sweat	cold_sweat:goat_fur / chameleon_molt / hoglin_hide (insulation materials)	farm_and_charm or alexsmobs cross-drop → cold_sweat sewing table	survival	M-26	ACCEPT	{'ACCEPT': 1}	mob pelts get sunk into insulated armor for Cold Sweat's pressure — demand for hunting/farming never stops as gear wears
1	False	cold_sweat	cold_sweat insulated gear	minecolonies colony request	economy	M-28	ACCEPT	{'ACCEPT': 1}	a colony in a harsh biome requests insulation-grade armor from a Cold Sweat specialist — climate pressure drives colony 
1	False	cold_sweat	cold_sweat insulation materials (cold_sweat:chameleon_molt, cold_sweat:goat_fur)	create:mixing — mix fur/pelt with tallow or wax → insulating compound that also feeds a Create-chain	create	M-12	ACCEPT	{'ACCEPT': 1}	mixing organic insulators with a Create station to produce a refined insulation paste (usable in both sewing-table armor
1	False	cold_sweat	cold_sweat:filled_waterskin (already uses create:filling inbound)	Serene Seasons seasonal window	survival	M-16	ACCEPT	{'ACCEPT': 1}	You topped up your waterskin at the summer stream — in January you'll need to heat it first.
1	False	cold_sweat	cold_sweat boiler/hearth fuel	TFMG diesel/gasoline as efficient boiler fuel	create	M-26	ACCEPT	{'ACCEPT': 1}	The diesel boiler keeps the colony warm all winter — the same fuel your airship runs on.
1	False	cold_sweat	cold_sweat insulating materials (goat_fur, chameleon_molt, hoglin hide)	occultism:ritual or ars_nouveau:imbuement	magic	M-02	ACCEPT	{'ACCEPT': 1}	the chameleon's shed hide — obtained by survival hunters — feeds an Ars ritual that upgrades temperature resistance far 
1	False	cold_sweat	cold_sweat loot (loot=yes, biome structures)	loot-seed	survival	M-34	REJECT	{'REJECT': 1}	loot=yes on cold_sweat likely reflects recipe or mob loot (goat_fur drops from goat, etc.) rather than a dedicated struc
1	False	cold_sweat	cold_sweat:chameleon/hoglin/goat_fur armor sets (insulated survival gear)	farmersdelight:cutting	survival	M-12	REJECT	{'REJECT': 1}	farmersdelight:cutting is already on the methods palette, and hide-cutting is thematically coherent — but this stays wit
1	False	cold_sweat	cold_sweat:hearth (boiler/icebox)	M-26 consumption sink	economy	M-26	ACCEPT	{'ACCEPT': 1}	The Hearth burns fuel (wood, coal, lava) continuously to maintain safe temperatures — a reliable consumption sink whose 
1	False	cold_sweat	warm/cold mob-drop hides and furs from other mods (any hot/cold-climate mob)	cold_sweat sewing table (M-02 mob-drop material sink — the isolated drop is given a use through cold_sweat's native insulation method)	survival	M-02	ACCEPT	{'ACCEPT': 1}	the chameleon molt, goat fur, hoglin hide — and any cold-biome creature the pack adds — all feed the sewing table as ins
1	False	cold_sweat	cold_sweat:soul_stalk (Nether-biome plant from Create haunting — M-19 row)	create:haunting → ars_nouveau:imbuement	magic	M-29	ACCEPT	{'ACCEPT': 1}	the haunting step converts soul_stalk into a cold-essence intermediate; that intermediate is then the required catalyst 
1	False	cold_sweat	cold_sweat:chameleon_molt / goat_fur (insulating mob drops)	create:mixing (fur + tallow → insulation compound)	magic	M-29	ACCEPT	{'ACCEPT': 1}	the Create mixer combines organic insulation with rendered tallow (a Farmer's Delight cutting byproduct) into an "insula
1	False	cold_sweat	cold_sweat:hearth / boiler (fuel-burning climate machines)	create:filling → tfmg:distillation output (diesel) as high-efficiency fuel	create	M-26	ACCEPT	{'ACCEPT': 1}	running climate machines on TFMG diesel (scarce regional petroleum → Create-refined → fuel) ties the colony's warmth to 
1	False	cold_sweat	cold_sweat:soul_stalk (Nether plant, carries soul-fire resonance)	create:haunting → occultism:ritual input	magic	M-19	ACCEPT	{'ACCEPT': 1}	soul_stalk grows where soul sand meets cold; run through Create's soul-fire haunting it becomes a soul-charged plant ess
32	False	cookingforblockheads	cookingforblockheads:oven / cookingforblockheads:fridge / cookingforblockheads:sink (flagship kitchen appliances)	create:mechanical_crafting (gate each upgraded appliance on Create copper sheets / brass casings as recipe inputs)	create	M-05	ACCEPT	{'ACCEPT': 32, 'REJECT': 1}	the modular kitchen's three power appliances require Create metalwork — the food infrastructure depends on the tech spin
7	False	cookingforblockheads	cookingforblockheads:cooking_table (the kitchen hub block)	create:mechanical_crafting (gate on andesite casing + a shaft, reflecting its role as an automated recipe aggregator)	create	M-05	REJECT	{'ACCEPT': 1, 'REJECT': 6}	the Cooking Table is essentially a lightweight automation layer over food — asking for Create andesite parts in its reci
6	False	cookingforblockheads	cookingforblockheads kitchen as MineColonies cook building	config / MineColonies hut recipe	economy	M-28	ACCEPT	{'ACCEPT': 6}	MineColonies has a Cook hut — the Cooking for Blockheads kitchen naturally becomes the player-side companion to a colony
4	False	cookingforblockheads	Oven / Fridge / Sink (flagship kitchen appliances)	create:mechanical_crafting or create:item_application — gate the upgraded appliance tiers on Create-made brass/copper sheets and mechanical components; the kitchen builds toward being a tech-enabled workspace	create	M-05	ACCEPT	{'ACCEPT': 4}	upgrading the kitchen from wood counters to full refrigeration takes Create-machined parts — cooking is a survival goal,
4	False	cookingforblockheads	cookingforblockheads:cooking_table (the hub multiblock anchor)	minecolonies colony route	economy	M-28	ACCEPT	{'ACCEPT': 4}	a colony Cook hut naturally centralises the kitchen multiblock — requiring the cooking_table in the Cook hut recipe ties
3	False	cookingforblockheads	cookingforblockheads:toaster (the one registered recipe type)	create:*	create	M-05	REJECT	{'REJECT': 3}	the toaster is a trivial item (makes toast); gating everyday toast behind Create parts violates the everyday-basics rule
3	False	cookingforblockheads	cookingforblockheads:toaster (only registered recipe-type)	create:milling (grain → flour for toast ingredients)	create	M-12	REJECT	{'REJECT': 3}	the toaster method takes bread (not grain), and routing bread through a Create mill before toasting it is an extra step 
3	False	cookingforblockheads	cookingforblockheads kitchen as diet-variety hub	M-26 consumption (food eaten through the kitchen feeds diet pressure)	survival	M-26	REJECT	{'REJECT': 3}	the diet-demand from eating food is the ambient loop; cookingforblockheads adds no new consumption sink on top — it mere
2	False	cookingforblockheads	Toaster (cookingforblockheads:toaster recipe type)	pull foreign breads/baked goods through for conversion	survival	M-12	REJECT	{'REJECT': 2}	no-motif fit: M-12 is for a raw crop/material running through a processing method into a useful intermediate — toasting 
2	False	cookingforblockheads	cookingforblockheads Oven/Fridge/Sink (flagship appliances)	recipe (crafting table gated on Create parts)	create	M-05	ACCEPT	{'ACCEPT': 2}	upgrading from a basic oven to the full modular kitchen requires Create-pressed copper sheets and brass pipes — the kitc
2	False	cookingforblockheads	cookingforblockheads:fridge (cold-storage appliance block, keeps food fresh)	recipe (crafting + create:mechanical_crafting gate on Create brass pipes/copper sheets)	aeronautics	M-23	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	a provisioned airship needs a cold-hold for its galley — the Fridge becomes a required build component in the ship's cre
1	False	cookingforblockheads	cookingforblockheads:cow_jar / cookingforblockheads:milk_jar (renewable milk source)	any method	create		REJECT	{'REJECT': 1}	no-motif — a jar of renewable milk has no natural pull from any Create machine method or magic ritual in the pack; it's 
1	False	cookingforblockheads	cooking_table (assembled kitchen multiblock)	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 1}	the Cooking Table is a QoL aggregator, not an endgame/flagship item; depth-scaling says simple tier-appropriate gate onl
1	True	cookingforblockheads	upgraded appliance blocks (oven/fridge/sink)	create:* part gating (brass/copper sheets as inputs)	create	M-05	ACCEPT	{'ACCEPT': 1}	the deluxe powered kitchen appliances are built with Create brass/copper sheets — the tech spine furnishes the kitchen
1	False	cookingforblockheads		create:filling (pipe milk fluid into the jar via a Create spout, creating a pre-filled jar)	create	M-20	ACCEPT	{'ACCEPT': 1}	piping a Create fluid-line into a Cow Jar to pre-fill it ties the kitchen into the Create fluid network — a natural plum
1	False	cookingforblockheads	Create brass/copper parts gating appliances	recipe	create	M-05	ACCEPT	{'ACCEPT': 1}	industrial-grade appliances need fabricated components, not raw planks
1	False	cookingforblockheads	cookingforblockheads toaster output (toast)	cookingforblockheads:toaster → farmersdelight:cooking / extradelight chain	survival	M-12	REJECT	{'REJECT': 1}	this is an intra-survival link (food → food), not a cross-system weave; the toaster method is already the mod's own reci
1	False	cookingforblockheads	cookingforblockheads:cow_jar / milk_jar (renewable dairy source)	farmersdelight:cooking or extradelight:vat (dairy as a mid-processing input)	survival	M-12	ACCEPT	{'ACCEPT': 1}	The cow jar provides a compact renewable milk supply; routing that milk through Farmer's Delight stews or Extra Delight 
1	False	cookingforblockheads	cookingforblockheads kitchen	bare "aggregates food recipes" read	survival		REJECT	{'REJECT': 1}	the kitchen is already survival-anchored; this is just the mod's description, not a weave.
1	False	cookingforblockheads	cookingforblockheads kitchen food output (aggregated cooked meals from all food mods)	numismatics player economy	economy	M-26	REJECT	{'REJECT': 1}	"food is sellable" is the ambient loop endpoint (M-09 retired); the kitchen doesn't gate demand — it reduces friction. A
1	False	cookingforblockheads	cookingforblockheads loot table (loot=yes)	loot-seed	economy	M-34	REJECT	{'REJECT': 1}	loot=yes but it is kitchen *furniture* loot (cabinets, counters), not a combat/boss drop context. M-34 (combat-route sup
1	False	cookingforblockheads	cookingforblockheads:cooking_table aggregation	config tie	economy	M-26	REJECT	{'REJECT': 1}	The Cooking Table is a recipe-discovery convenience, not a consumption sink that renews demand. M-26 requires *spending*
1	False	cookingforblockheads	cookingforblockheads:fridge (cold storage)	minecolonies requests	economy	M-28	ACCEPT	{'ACCEPT': 1}	The MineColonies Restaurant/Cook hut requests a Fridge as kitchen infrastructure — colony-builders commission it from th
1	False	cookingforblockheads	cookingforblockheads:cow_jar / milk_jar	create:filling (pipe milk into jar via spout)	create	M-20	REJECT	{'REJECT': 1}	the 1-ACCEPT M-20 row treats filling a Cow Jar via a Create spout as a "deploy-application upgrade" — but M-20 is specif
9	False	create_cheese	create_cheese:cheese_curds (intermediate)	extradelight:mixing_bowl / farmersdelight:cooking	survival	M-12	ACCEPT	{'REJECT': 2, 'ACCEPT': 7}	This is a within-pillar deepening (survival→survival), not a new second-pillar link; create_cheese is already anchored i
6	True	create_cheese	create_cheese:maturing station (tag-driven, accepts arbitrary inputs)	maturing	economy	M-35	ACCEPT	{'ACCEPT': 6}	the Cellar's tag-extensible output means other mods' "must-age" goods (wine must, cured meats) can route through it — th
3	False	create_cheese	create_cheese:cheese_curds	recipe (ars_nouveau:imbuement or occultism:spirit_fire)	magic	M-10	REJECT	{'REJECT': 3}	ritual-purified dairy feels tonally wrong — cheese is firmly artisanal/food, not an arcane reagent; the pairing would co
3	False	create_cheese	create_cheese aged cheeses (cheddar, brie, gouda…)	create_cheese:maturing → player-trade	economy	M-35	ACCEPT	{'ACCEPT': 3}	aged cheese is the textbook maturation-specialist good — the calendar-page wait creates a time-investment that makes the
3	False	create_cheese	create_cheese aged cheeses (high-effort, time-gated food)	minecolonies requests	economy	M-28	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	MineColonies tavern/cook huts could request aged cheeses as upkeep ingredients — the colony's food demand creates a recu
2	False	create_cheese	create_cheese:calendar_page_tier_3 (the 900-tick maturing gate)	recipe (create:sequenced_assembly)	create	M-06	REJECT	{'REJECT': 1, 'ACCEPT': 1}	calendar pages are purely a time-gate mechanism for the Cellar, not a crafted item the player builds through sequenced a
2	False	create_cheese	create_cheese:calendar_page_tier_3 (max maturation tier)	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 2}	a dairy-aging token feeding a magic infusion is a tone clash — arcane infusion wants organic/mystical inputs, not a chee
2	True	create_cheese	aged cheeses (cheddar/brie/gouda…)	create_cheese:maturing (the wait gate)	economy	M-35	ACCEPT	{'ACCEPT': 2}	a wheel of brie that had to sit in the cellar is worth more than curds — the aging time IS the value-add, so a "cheesemo
2	False	create_cheese	create_cheese aged cheeses	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 2}	aged cheese as an arcane infusion input has no thematic grounding — food items being imbuement catalysts is a tone clash
1	False	create_cheese	create_cheese:cheese_cellar (maturing station, tag-driven inputs)	create_cheese:maturing	magic	M-10	ACCEPT	{'ACCEPT': 1}	route a magical perishable (e.g. an Ars Nouveau or Occultism alchemical ingredient) through the Cellar's tag-driven matu
1	False	create_cheese	create_cheese:cheese_curds	create:crushing	create	M-04	REJECT	{'REJECT': 1}	crushing dairy curds into raw/gravel equivalent is thematically incoherent; M-04 is a deco/metal motif, not a food motif
1	False	create_cheese	create_cheese:calendar_page_tier_1/2/3 (maturing time-keepers)	create:sequenced_assembly	create	M-06	REJECT	{'REJECT': 1}	Calendar Pages are the *selector* for maturing tier, not a constituent ingredient needing a deeper chain — gating the pa
1	False	create_cheese	create_cheese:brie / gouda (a prestigious cheese variety)	MineColonies provisioning (config seeding)	economy	M-12	ACCEPT	{'ACCEPT': 1}	MineColonies taverns/inns need food to provision colonists — seeding high-nutrition cheeses into the colony food supply 
1	False	create_cheese	create_cheese:aged_cheese (any tier-2/3 variety)	ars_nouveau:imbuement or occultism:spirit_fire	magic	M-10	REJECT	{'REJECT': 1}	theme clash — transmuting dairy products through arcane infusion or spirit fire is tonally incoherent; the rustic-artisa
1	False	create_cheese	create_cheese cheese (any tier)	extradelight:oven / extradelight:mixing_bowl	survival	M-12	ACCEPT	{'ACCEPT': 1}	routed as upstream ingredient supplier — create_cheese curds/wheels feed ExtraDelight's cheese-topped bakes and cream sa
1	False	create_cheese	create_cheese milk chain	config tie (Serene Seasons seasonal output gate)	survival	M-16	ACCEPT	{'ACCEPT': 1}	winter reduces pasture yield, so aged cheese becomes a preserved seasonal commodity — the seasons loop drives the dairy 
1	False	create_cheese	create_cheese calendar_page (tier item)	occultism:ritual	magic	M-11	REJECT	{'REJECT': 1}	calendar pages are industrial timing tokens for the Cheese Cellar, not ritual components. Routing them through spirit-fi
1	False	create_cheese	create_cheese:cheese_curds	ars_nouveau:imbuement (cheese as a catalyst curiosity)	magic		REJECT	{'REJECT': 1}	no thematic link between dairy curds and arcane infusion; tone clash, no motif fits
1	True	create_cheese	foreign perishable (other mods' raw foods)	create_cheese:maturing (tag-driven cellar outputs)	create	M-12	ACCEPT	{'ACCEPT': 1}	the Cellar's tag-extensible "age-an-item" station can mature a foreign food into a better good — a generic processing-ch
1	True	create_cheese	create_cheese maturing station (tag-driven outputs)	create_cheese:maturing accepting foreign perishables	create	M-12	ACCEPT	{'ACCEPT': 1}	the Cheese Cellar's tag-extensible outputs let other mods' perishables (wine, cured goods) age in it — a generic "age-an
1	False	create_cheese	create_cheese:calendar_page_tier_1/2/3	create_cheese:maturing (as a generic aging station)	create	M-12	ACCEPT	{'ACCEPT': 1}	the Cheese Cellar's tag-driven maturing method is a general "age-an-item" station — other Create-chain perishables (cure
1	False	create_cheese	create_cheese:calendar_page_tier_1/2/3	MineColonies colony research	economy	M-37	REJECT	{'REJECT': 1}	calendar pages are crafting items (set maturing tier in the cheese cellar), not knowledge tokens gated behind research. 
1	False	create_cheese	create_cheese mature cheeses as bulk food	aeronautics supply logistics	aeronautics	M-31	ACCEPT	{'ACCEPT': 1}	cheese is calorie-dense shelf-stable ship's rations — bulk aged cheese is the canonical long-voyage food cargo, naturall
1	False	create_cheese	create_cheese calendar pages (tier I/II/III)	create:sequenced_assembly (multi-stage timing gate)	create	M-06	REJECT	{'REJECT': 1}	calendar pages select maturing tier within the cheese system — they're an internal timing parameter, not a depth-adding 
1	False	create_cheese	create_cheese:cheese_curds (the pre-maturing intermediate, CREATE:mixing/compacting output)	Bountiful decree objective pool	economy	M-26	ACCEPT	{'ACCEPT': 1}	configuring a bounty board to periodically request cheese curds or a named cheese creates steady repeating demand — a co
1	False	create_cheese	create_cheese:maturing (aged cheese output)	create_cheese:maturing → colony request	economy	M-28	ACCEPT	{'ACCEPT': 1}	MineColonies colonists demand provisioned food; aged cheese is a prestige food the colony Cook or Tavern requests, makin
1	False	create_cheese	create_cheese:brie / camembert (finished cheeses)	farmersdelight:cooking or extradelight:feast	survival	M-12	ACCEPT	{'ACCEPT': 1}	aged cheeses as a cooking ingredient in FD recipes (cheese toast, fondue) pulls them into the diet-variety chain — anoth
1	False	create_cheese	create_cheese:maturing (tag-extensible) → accept expandeddelight:cheese_wheel as a cellar input	create_cheese:maturing	survival	M-35	ACCEPT	{'ACCEPT': 1}	any cheese-tagged item ages in the Cellar — both the vanilla wheel and the modded goat/brie variants share the same auto
1	False	create_cheese	create_cheese:aged_cheese (any matured output)	create_cheese:maturing (as 2nd-step input to M-35 aging)	economy	M-35	ACCEPT	{'ACCEPT': 1}	aging a cheese through Calendar Page tiers (300→600→900 ticks) mirrors real fromagerie craft — the wait is the cost, the
1	False	create_cheese	create_cheese:cheese_curds_bucket (fluid intermediate)	create:mixing → create_cheese:maturing	economy	M-26	ACCEPT	{'ACCEPT': 1}	cheese is eaten — the dairy chain closes the loop because hunger never stays full; the farm must keep running
1	False	create_cheese	create_cheese:brie / comte / emmentaler (named cheeses)	bountiful Decree reward-pool	economy	M-28	ACCEPT	{'ACCEPT': 1}	a MineColonies colony requiring dairy deliveries for its food quota, or a Bountiful board requesting named aged cheeses,
1	False	create_cheese	create_cheese:calendar_page_tier_3 (900-tick mature gate)	create_cheese:maturing	economy	M-33	ACCEPT	{'ACCEPT': 1}	a fromagerie player matures high-tier cheeses for others (service-for-hire) — the time gate and the specialized Cellar m
1	False	create_cheese	create_cheese:aged_cheese (brie/gouda/camembert)	farmersdelight:cooking (cheese in a stew/toasted dish)	survival	M-12	ACCEPT	{'ACCEPT': 1}	aged cheese melted into a FarmersDelight cooking-pot sauce — the maturing wait earns the step, and the stew feeds the di
1	False	create_cheese	create_cheese:cheese (any tier)	MineColonies colony provisioning (baker/cook hut)	economy	M-28	ACCEPT	{'ACCEPT': 1}	the colony's baker requests aged cheese as a high-nutrition provision, making the cheese specialist a supplier for settl
1	False	create_cheese	aged cheeses (all tiers)	diet-system consumption (food pressure)	survival	M-26	ACCEPT	{'ACCEPT': 1}	aged cheese satisfies diet variety (protein/dairy group in the five-group system) — continuous consumption against diet 
1	False	create_cheese	aged high-tier cheeses (Tier III — 900-tick maturation)	minecolonies colony restaurant/tavern request	economy	M-28	ACCEPT	{'ACCEPT': 1}	colony restaurant workers request aged cheeses as high-quality food supplies — the long-maturation tier-III cheeses beco
1	False	create_cheese	create_cheese:maturing as a service (mature my inputs for a fee)	player-run service	economy	M-33	ACCEPT	{'ACCEPT': 1}	a dairy specialist rents out Cellar time — players bring their produce, the specialist matures it and charges for the se
1	False	create_cheese	create_cheese:aged_cheese (tier II/III)	M-35 (maturing already in play) + M-26 consumption sink	economy	M-26	ACCEPT	{'ACCEPT': 1}	a dairy specialist who controls the Cheese Cellar supplies aged cheeses other players can't easily replicate mid-chain —
1	True	create_cheese	cheese_cellar accepting arbitrary tagged inputs (a generic "age-an-item" station)	create_cheese:maturing as a shared host for other mods' perishables	economy	M-36	REJECT	{'REJECT': 1}	routing *other* perishables through the cellar to make them spoil/age would lean toward M-36 (perishability), which is M
