times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
1	False	create_confectionery	create_confectionery:hot_chocolate / bar_of_ruby_chocolate (effect foods — Regeneration, Phantom repel)	ars_nouveau:imbuement or occultism:ritual as exotic reagent	magic	M-02	ACCEPT	{'ACCEPT': 1}	a chocolate with genuine magical effects (Regeneration from hot chocolate, Phantom repel from Restful) is a plausible al
1	False	create_confectionery	chocolate fluid (molten black/ruby/white chocolate) as a baking/confectionery ingredient	bakery:blank_cake_interaction or farm_and_charm cooking	survival	M-12	ACCEPT	{'ACCEPT': 1}	bakery cakes can use chocolate fluid as a filling ingredient — the Create confectionery chain feeds the bakery's premium
1	False	create_confectionery	create_confectionery Restful chocolate (repels Phantoms) as a sleep-substitute trade good	emergent trade	economy	M-34	ACCEPT	{'ACCEPT': 1}	Restful chocolate lets you skip sleep/phantoms — a player who can't manage sleep (mining deep, ship voyage) trades for i
1	False	create_confectionery	chocolate/caramel bricks as construction material for aeronautics ships	aesthetic (deco)	aeronautics	M-04	REJECT	{'REJECT': 1}	no-motif; "chocolate ship" is decorative whimsy, not a structural weave; forces tone-clash between the industrial/engine
1	False	create_confectionery	create_confectionery:bar_of_ruby_chocolate / effect candies	create:sequenced_assembly (multi-step boxed confection)	economy	M-29	ACCEPT	{'ACCEPT': 1}	A player specializing in the cocoa→chocolate chain assembles boxed assortments via sequenced-assembly; another player in
1	False	create_confectionery	create_confectionery:candy (Speed/Saturation/Restful effect candies)	minecolonies request / huts	economy	M-28	ACCEPT	{'ACCEPT': 1}	MineColonies Guard huts or high-happiness colonist requests include effect candies (Speed for builders, Restful to negat
1	False	create_confectionery	create_confectionery:bar_of_black_chocolate / create_confectionery:hot_chocolate (multi-step processed goods)	M-35 maturation — chocolate bars could have an optional tempering/aging step in create_cheese:maturing (or a config-targeted maturing rack) to produce a higher-value "tempered chocolate" that grants a stronger effect; turns the chocolate chain into a time-invested specialty good	economy	M-35	ACCEPT	{'ACCEPT': 1}	raw chocolate is quick; tempered chocolate takes cask time and sells for more — the chocolate specialist is also the agi
1	False	create_confectionery	create_confectionery: chocolate/caramel fluids	create_dragons_plus:ending (fan bulk-ending) — route a chocolate fluid item through the Bulk Ending station with dragon_breath catalyst to produce an "End-infused chocolate" intermediate usable as an arcane reagent in Ars imbuement; the whimsical chocolate-alchemy tone is silly but thematically coherent (Ars Nouveau has a deliberately whimsical aesthetic)	magic	M-10	ACCEPT	{'ACCEPT': 1}	the arcane chocolatier feeds the End-infused variety to the imbuement apparatus — even candy has a place in the magic we
1	False	create_confectionery	create_confectionery:restful_chocolate (repels Phantoms) / create_confectionery:hot_chocolate (Regeneration)	M-26 consumption sink — the effect-candy and restorative chocolate are consumed against survival pressure (Phantom pressure specifically for Restful); continuous consumption creates sustained demand on the cocoa supply chain	survival	M-26	ACCEPT	{'ACCEPT': 1}	every Phantom-ridden night calls for another Restful chocolate; the cocoa chain never runs out of demand
1	False	create_confectionery	create_confectionery hot_chocolate / cocoa butter	irons_spellbooks:alchemist_cauldron_brew (as a brew ingredient — warm beverages feeding fire/warmth school)	magic	M-12	ACCEPT	{'ACCEPT': 1}	Hot chocolate and cocoa butter go into the Alchemist Cauldron as fire-school brew ingredients — the confectionery specia
1	False	create_confectionery	create_confectionery:hot_chocolate / candy (effect item)	M-26 consumption sink → survival		M-26	ACCEPT	{'ACCEPT': 1}	Hot Chocolate granting Regeneration and Speed candies are consumed against the survival pressure layer — they're not sto
1	False	create_confectionery	create_confectionery chocolate fluids (cocoa_butter, chocolate_fluid)	create:mixing	create	M-32	ACCEPT	{'ACCEPT': 1}	chocolate/cocoa-butter fluids are byproduct intermediates of the cocoa chain — feeding them into a second Create mixing 
1	False	create_confectionery	create_confectionery:bar_of_ruby_chocolate / candy (Serene Seasons seasonal cocoa)	create:crushing → season-gated cocoa	survival	M-16	ACCEPT	{'ACCEPT': 1}	if cocoa bean crops are season-restricted via Serene Seasons config (warmth-requiring tropical crop, unavailable in wint
1	True	create_confectionery	special chocolates (anti-Mining-Fatigue/Slowness, Restful anti-phantom, Hot Chocolate Regen)	consumption against survival pressure	survival	M-26	ACCEPT	{'ACCEPT': 1}	the effect-candies are *spent* against real pressures (clear mining fatigue for a deep-mining run, Restful to camp safel
1	True	create_confectionery	chocolate fluid / cocoa butter	extradelight / farmersdelight cooking as an intermediate	economy	M-12	ACCEPT	{'ACCEPT': 1}	route molten chocolate and cocoa butter as *intermediates* into the wider food-processing web (ExtraDelight/FD desserts)
1	True	create_confectionery	cocoa beans (regional crop)	serene-seasons seasonal availability → create:crushing chain	survival	M-16	ACCEPT	{'ACCEPT': 1}	cocoa is a warm-climate crop; if its growth is season/biome-gated, the chocolate chain's feedstock becomes a seasonal-re
1	False	create_confectionery	create_confectionery:black_chocolate_candy / snowyspirit:ginger (cross-mod input)	create:mixing (ginger extract from snowyspirit ginger is a required mixing input for the premium dark-ginger candy variant)	economy	M-29	ACCEPT	{'ACCEPT': 1}	the confectioner's finest batch calls for real alpine ginger — a snowyspirit-region dependency forces the chocolate spec
1	False	create_confectionery	create_confectionery:bar_of_ruby_chocolate (endgame confection, multi-step)	create_cheese:maturing (optional tempering stage: ruby chocolate aged in the Cheese Cellar becomes "tempered ruby chocolate" with a stronger effect — M-35 maturation, creating a time-invested prestige sub-product)	economy	M-35	ACCEPT	{'ACCEPT': 1}	tempered ruby chocolate that sat a week in the cellar fetches a premium — the aging wait is the confectioner's mark of q
3	False	create_mobile_packages	robo_bee port network	economy demand-gate	economy	M-29	ACCEPT	{'REJECT': 1, 'ACCEPT': 2}	The drone ports move goods between players, but there is no recipe or method that *gates* an economy link — the delivery
3	False	create_mobile_packages	`create_mobile_packages:robo_bee` assembly	`create:sequenced_assembly`	create	M-06	REJECT	{'REJECT': 3}	the mod already has Create as an anchor and the robo_bee is a mid-tier logistics item, not an endgame flagship. M-06 (se
3	True	create_mobile_packages	create_mobile_packages delivery network (carries goods between players)	logistics demand gate	economy	M-31	ACCEPT	{'ACCEPT': 2, 'REJECT': 2}	bulk goods (heavy ore, fluid tanks, colony supplies) that exceed what a player can carry require the drone network to mo
2	False	create_mobile_packages	create_mobile_packages robo_bee	recipe (create:mechanical_crafting or sequenced_assembly as a Create fabrication step)	create	M-05	ACCEPT	{'ACCEPT': 2}	the Robo Bee courier isn't bought — you fabricate it on a Create mechanical-crafting grid from andesite casings + a bras
2	False	create_mobile_packages	create_mobile_packages robo_bee + drone_port (airborne delivery infrastructure)	N/A (no recipe method surfaces a new link)	economy		REJECT	{'REJECT': 2}	the mod is transport infrastructure, not a coin-generating or material-transforming node; its economy tie is soft adjace
2	False	create_mobile_packages	create_mobile_packages:portable_stock_ticker (handheld remote stock access)	create:mechanical_crafting (a precision-crafted brass/copper instrument)	create	M-20	ACCEPT	{'ACCEPT': 2}	the portable ticker is a precision instrument — mechanical crafting (deployer-applied components onto a base) turns it i
1	False	create_mobile_packages	portable_stock_ticker	recipe (Create sequenced_assembly)	create	M-06	ACCEPT	{'ACCEPT': 1}	a handheld stock terminal that talks to the Create logistics network is a precision device — building it through a seque
1	False	create_mobile_packages	create_mobile_packages portable_stock_ticker	recipe (create:sequenced_assembly)	create	M-06	REJECT	{'REJECT': 1}	the stock ticker is a convenience tool, not an endgame keystone; M-06 (sequenced-assembly) is for flagship/endgame items
1	False	create_mobile_packages	create_mobile_packages:robo_bee	create:mechanical_crafting	economy	M-24	ACCEPT	{'ACCEPT': 1}	A robo bee is a drone — it takes a precision mechanism, some copper ingots, and a Create electron tube to build one; the
1	False	create_mobile_packages	create_mobile_packages:portable_stock_ticker	create:mechanical_crafting	economy	M-24	REJECT	{'REJECT': 1}	The portable stock ticker is a handheld UI remote, not a drivetrain/control surface — M-24 is for propulsion/control com
1	False	create_mobile_packages	create_mobile_packages:bee_port / drone_port	recipe (vanilla crafting, M-23-adjacent structural block)	economy	M-23	REJECT	{'REJECT': 1}	M-23 is for structural alloys going INTO Aeronautics airframe construction; the bee_port is a logistics infrastructure b
1	False	create_mobile_packages	create_mobile_packages:robo_bee propulsion assembly	create:mechanical_crafting	aeronautics	M-24	ACCEPT	{'ACCEPT': 1}	the robo_bee's rotor needs a proper mechanical assembly — it's a tiny Create-built drone, and its drivetrain should feel
1	False	create_mobile_packages	robo_bee range/speed upgrade	create:deploying (M-20 deploy-application)	create	M-20	ACCEPT	{'ACCEPT': 1}	drop the upgraded bee into a deployer with a signal-amp component to extend its delivery range — standard Create upgrade
1	False	create_mobile_packages	bee_port dispatching coin parcels to remote trade partners	numismatics package payload	economy		REJECT	{'REJECT': 1}	no-motif — this is the logistical *use* of the system (coins as package payload), not a recipe seam; no delivery mechani
1	False	create_mobile_packages	create_mobile_packages:robo_bee (crafted item, mid-tier)	create:sequenced_assembly (assemble robo_bee from a brass casing + gear + a flying mechanism component; M-06 or M-20)	create	M-20	ACCEPT	{'ACCEPT': 1}	a Robo Bee is a precision piece of brass clockwork — a deployer-applied mechanism arm finishes it on the assembly line; 
1	False	create_mobile_packages	robo_bee courier delivery	no weave	economy		REJECT	{'REJECT': 1}	"delivers trade goods" is ambient endpoint, not a demand gate; no motif matches without inventing one. Existing Create+a
1	False	create_mobile_packages	robo_bee + drone_port	recipe (create:mechanical_crafting)	create	M-24	REJECT	{'REJECT': 1}	M-24 is "mechanical component → aeronautics propulsion/control drivetrain." Robo Bees are couriers, not drivetrain parts
1	False	create_mobile_packages	create_mobile_packages:robo_bee item	create:mechanical_crafting	create	M-05	ACCEPT	{'ACCEPT': 1}	the courier bee is a sophisticated Create-built automaton; requiring a mechanical_crafting recipe for the robo_bee (with
1	False	create_mobile_packages	player-to-player package delivery (addressed packages via Robo Bees)	logistics network	economy	M-31	ACCEPT	{'ACCEPT': 1}	M-31 (logistics-required bulk good) — the Robo Bee courier network is precisely the aeronautics arm's distribution role;
1	False	create_mobile_packages	create_mobile_packages robo_bee courier (airborne delivery)	aeronautics logistics route	aeronautics	M-31	ACCEPT	{'ACCEPT': 1}	robo bees ARE the aeronautics logistics arm for small-parcel delivery — they don't fly on magic, they're the drone tier 
1	False	create_mobile_packages	create_mobile_packages portable_stock_ticker (remote stock + craft requests)	player-to-player logistics service	economy	M-33	ACCEPT	{'ACCEPT': 1}	a logistics operator running a bee-port network offers a delivery *service* for coin — you pay to have goods flown to yo
1	False	create_mobile_packages	package delivery network	M-29 cross-route dependency	economy	M-29	ACCEPT	{'ACCEPT': 1}	a player who doesn't control a Bee Port network *must* trade for delivery service, not build it themselves — the postal 
1	False	create_mobile_packages	robo_bee courier fleet	M-33 service-for-hire	economy	M-33	REJECT	{'REJECT': 1}	M-33 is labor/service — but Robo Bees are automated infrastructure, not a player performing work; the service-for-hire f
1	False	create_mobile_packages	create_mobile_packages:portable_stock_ticker (remote order/craft terminal)	no new recipe needed — design tie: make certain bulk colony-supply orders only fulfillable via the logistics network	economy	M-29	REJECT	{'REJECT': 1}	M-29 requires a recipe that cross-depends on another mod's ingredient — the stock ticker doesn't have a recipe that dema
1	True	create_mobile_packages	create_mobile_packages (package delivery to players)	delivering bought/sold goods	economy	M-08	REJECT	{'REJECT': 1}	bare distribution link. Delivering player-to-player goods is the ambient endpoint of the loop (matter-moving), not a dem
1	False	create_mobile_packages	create_mobile_packages:drone_port / robo_bee	create:sequenced_assembly or create:mechanical_crafting (gate port construction on precision components)	create	M-06	ACCEPT	{'ACCEPT': 1}	building a drone port is not trivial wood-craft; the sequencer builds each port in stages from precision-fabricated comp
1	False	create_mobile_packages	create_mobile_packages logistics network (package delivery)	minecolonies (courier/delivery huts)	economy	M-28	REJECT	{'REJECT': 1}	MineColonies has its own courier/delivery system — the intersection with Create's package logistics is not the colony ro
1	False	create_mobile_packages	portable_stock_ticker (remote market access interface)	economy infrastructure — the ticker is a handheld access point to the Create logistics network, directly serving the Trading Floor / player-to-player economy; M-33 service-for-hire: a logistics specialist runs the drone courier network as a paid service	economy	M-33	ACCEPT	{'ACCEPT': 1}	the drone operator sets up ports, charges per package drop; the stock ticker lets any player remotely request a run — a 
1	False	create_mobile_packages	robo_bee courier delivering MineColonies supply requests	config / colony interaction — drone ports deliver the small-batch goods a colony worker requests, integrating drone logistics as the colony's delivery layer	economy	M-28	ACCEPT	{'ACCEPT': 1}	a MineColonies settlement's supply requests are fulfilled by the drone network instead of manual chest transfers; the co
1	False	create_mobile_packages	create_mobile_packages:robo_bee (completed drone)	MineColonies research gate — a colony-level "Aerial Logistics" research node unlocks the ability for colony couriers to interface with Bee Ports rather than walking	economy	M-37	ACCEPT	{'ACCEPT': 1}	you can't just build a Bee Port and have colony couriers use it — the colony research tree has to acknowledge aerial del
1	False	create_mobile_packages	create_mobile_packages:mobile_packager (bundles 9 inventory stacks into a single addressed package on-the-go)	create:mechanical_crafting (the mobile packager is a precision consolidation instrument — assembled from Create electron tubes + brass casing on the mechanical crafter)	create	M-05	ACCEPT	{'ACCEPT': 1}	the mobile packager is the difference between hand-carrying goods and running a serious logistics operation — building o
4	False	createpickywheels	biome-gated power requirement (river biome / open-air)	survival world-rule — the requirement that power sources sit in specific biomes makes the *world* dictate infrastructure placement, a survival-flavored constraint on the Create spine	survival		REJECT	{'REJECT': 4}	this is a behavioral/config constraint, not a material route through a method; no recipe-type is involved. There is no m
3	False	createpickywheels	createpickywheels biome-gated water wheel (requires River biome)	survival biome placement — building a Create base near a river is a survival-layer constraint	survival	M-01	REJECT	{'REJECT': 3}	the biome-gating is a behavioral rule, not a recipe-type route. There is no method the biome-gate "runs through" and no 
3	False	createpickywheels	windmill placement constraint (open air + Overworld biome)	same behavioral constraint	survival	M-16	REJECT	{'REJECT': 3}	duplicate of the row above — both constraints serve the same pillar via the same logic; record as a single combined weav
3	True	createpickywheels	biome/river/open-air gating of Create's starter generators	world dictates where power can be built (behavior, no recipe)	survival		REJECT	{'REJECT': 3}	genuine survival *flavor* ("world pushes back"), but it registers no items and fits no method-routing motif — there's no
3	False	createpickywheels	createpickywheels (biome-gated generators — river biome required for waterwheel, open overworld for windmill)	config/design weave — survival pressure on Create production	survival	M-16	ACCEPT	{'REJECT': 1, 'ACCEPT': 2}	The biome-gate is a behavioral constraint, not a recipe or method. There is no motif that captures "environment restrict
3	False	createpickywheels	create water_wheel / windmill placement	config (biome/placement rules)	survival		REJECT	{'REJECT': 3}	
2	False	createpickywheels	biome-gated water-wheel (must sit in a River biome)	behavior constraint (no recipe routing)	survival	M-16	ACCEPT	{'ACCEPT': 2}	the world tells you where to build — rivers and open sky dictate your power plants, not just your taste; survival pushes
2	False	createpickywheels	biome-gated water-wheel power	config / behavioral patch	survival	M-30	ACCEPT	{'ACCEPT': 3}	early Create power requires a River biome placement — the world's geography dictates where industry can take root, not t
2	True	createpickywheels	water-wheel/windmill placement gated by River biome / open-air / Overworld	biome+worldgen config gating (no recipe)	survival	M-30	ACCEPT	{'ACCEPT': 2}	the world dictates where you can build power — geography is the scarcity foundation pushing on the Create spine
1	True	createpickywheels	river/open-air/biome gating of water wheels & windmills	biome-gated power (behavioral, no recipe)	survival		ACCEPT	{'ACCEPT': 1}	the world dictates where you can build early Create power — geography pushes back, which IS the survival pillar. No mate
1	False	createpickywheels	createpickywheels biome-gating behavior (water wheels need River biome, windmills need open Overworld air)	survival world-pushes-back mechanic (no recipe, behavioral)	survival		REJECT	{'REJECT': 1}	the "2nd pillar" is a behavioral design note in the dossier, not a method-routing — there is no recipe/method surface to
1	False	createpickywheels		create:deploying (no recipe route — behavioral-only)	survival		REJECT	{'REJECT': 1}	createpickywheels has zero items/blocks; there is nothing to route through any method. The biome-gate IS the contributio
1	False	createpickywheels	(biome-gated power placement)	config tie / behavioral patch	survival	M-01	REJECT	{'REJECT': 1}	the biome/location gate on generators is a design lever, not a material edge — fits no M-01..M-24 motif; interesting con
1	False	createpickywheels	create:water_wheel / windmill (biome-gated power)	config (biome/open-air requirements)	survival	M-16	REJECT	{'REJECT': 1}	no-motif — the biome-gating is a real survival pressure but there's no matching motif (M-16 is seasonal-crop→machine, no
1	False	createpickywheels	biome-gated generators	config	survival	M-37	REJECT	{'REJECT': 1}	M-37 is research/knowledge gate — this is a placement gate, not a knowledge unlock; wrong motif, already handled by M-30
1	False	createpickywheels	water-wheel / windmill placement	config-tie (biome-gate behavioral)	survival	M-01	REJECT	{'REJECT': 1}	The biome-gated power constraint is a genuine survival-flavored design choice (world pushes back on production), but no 
1	False	createpickywheels	river-biome requirement for water wheel power	worldgen/biome placement (behavioral gate)	survival	M-30	ACCEPT	{'ACCEPT': 1}	river-biome gating makes early Create power *location-dependent* — a survival player must scout or settle near a river, 
1	False	createpickywheels	open-air / Overworld-only windmill gate	config-driven mechanic (no recipe, worldgen pressure)	survival	M-30	REJECT	{'REJECT': 1}	same motif as the river-wheel above — two ACCEPT rows for the same mod + motif is redundant; the biome-gate concept alre
1	False	createpickywheels	biome-gate on water-wheel/windmill placement	config (behavioral, no recipe)	survival		REJECT	{'REJECT': 1}	no-motif — the biome-gate is a survival *flavor* on the Create spine but it operates purely as a config constraint, not 
1	False	createpickywheels	biome/geography-gated power (river → water wheel, open Overworld → windmill)	mechanic (config)	survival	M-30	ACCEPT	{'ACCEPT': 1}	the world's geography now dictates where Create power can be built — a player who settled in a bad biome must trade for 
1	False	createpickywheels	windmill biome-gate (Overworld + open air required)	config/worldgen-gating	survival	M-30	ACCEPT	{'ACCEPT': 1}	the open-air/Overworld windmill requirement makes Nether/underground bases power-disadvantaged — above-ground exposure i
1	False	createpickywheels	power-placement constraint	no new method — behavior-only	survival	M-30	REJECT	{'REJECT': 1}	the two biome-gate entries above already capture this; a third overlapping entry adds nothing — the behavior is the same
1	False	createpickywheels	water wheel / windmill placement (behavioral gate)	config tie — biome/geography requirement	survival	M-30	ACCEPT	{'ACCEPT': 1}	where you can generate Create power is dictated by the world's geography — a River biome for water wheels, open air for 
1	False	createpickywheels	windmill/water-wheel power output	M-29 cross-route dependency (magic forced to use Create's geographically-locked power)	magic	M-29	REJECT	{'REJECT': 1}	magic power (Ars source, Occultism spirit) runs independently of Create's electricity; the biome-location gate on a wate
1	False	createpickywheels	createpickywheels (windmill biome restriction — Overworld-only default)	economy / aeronautics		M-30	REJECT	{'REJECT': 1}	The biome gate doesn't create a tradeable good — it creates a location constraint. Wind power can't be bottled and shipp
1	False	createpickywheels	Create water wheel / windmill placement requirement (River biome, open-air biome)	gameplay constraint / config	survival	M-16	ACCEPT	{'ACCEPT': 1}	the biome-placement constraint means the survival world (rivers, open plains, biome geography) *dictates* where a Create
1	False	createpickywheels	createpickywheels river-biome water-wheel constraint	config-tie	economy	M-30	REJECT	{'REJECT': 1}	the biome constraint creates a geographic power *production* cost, but it doesn't create a regional scarcity of a *good*
1	False	createpickywheels	water-wheel placement (River-biome gate)	config-tie / behavioral	survival	M-16	REJECT	{'REJECT': 1}	M-16 is a *seasonal* reagent motif (time-gated input); the River-biome requirement is geography-gated, not time-gated — 
1	False	createpickywheels	windmill on Aeronautics ship deck	config behavioral constraint	aeronautics	M-30	ACCEPT	{'ACCEPT': 1}	the open-air + Overworld-only requirement means a windmill mounted on a ship deck fails in caves or the Nether — a natur
8	False	createtreadmill	createtreadmill:treadmill (player-powered SU source)	create:* network consumption	survival	M-26	ACCEPT	{'ACCEPT': 5, 'REJECT': 3}	a player running a treadmill to power a processing chain directly expends effort (a form of consumption/pressure) — the 
7	False	createtreadmill	createtreadmill:treadmill (physical-effort kinetic block)	recipe (crafting-table)	survival		REJECT	{'REJECT': 7}	treadmill-as-survival item doesn't compose any existing motif; it's a power source (Create pillar), not a survival mater
4	False	createtreadmill	createtreadmill:treadmill (kinetic block)	create:deploying / M-24	aeronautics	M-24	REJECT	{'REJECT': 4}	The treadmill is a power-source block you operate, not a machined component you route into a build; treating it as an ae
3	False	createtreadmill	createtreadmill:maid_motor (Soul Orb / Photo consumption)	recipe (ars_nouveau:imbuement or occultism:spirit_fire — infuse a Soul Orb into a magic-charged motor variant)	magic	M-10	REJECT	{'REJECT': 3}	tone clash — the maid-motor is a whimsical mechanical crossover with TLM, not a magic artifact. Forcing it through Ars/O
3	False	createtreadmill	createtreadmill:maid_motor Soul Orb intake	occultism:spirit_fire	magic	M-11	REJECT	{'REJECT': 3}	the Maid Motor consumes touhou_little_maid Soul Orbs/Photos, not Occultism spirit-fire outputs — the two items are diffe
3	False	createtreadmill	createtreadmill:maid_motor (touhou_little_maid Soul Orb intake)	create:mechanical_crafting or recipe	create	M-05	REJECT	{'REJECT': 3}	the cross-mod tie is Create↔TLM (flavor mod), not a loop-system weave; TLM is not a pillar anchor so this doesn't advanc
3	False	createtreadmill	createtreadmill:treadmill (player-powered SU source)	service / player-labour	economy	M-33	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	a specialist "treadmill operator" or maid-motor farm provides SU-as-a-service to a neighbour's Create contraption; playe
2	False	createtreadmill	createtreadmill:maid_motor (consumes touhou_little_maid Soul Orb / Photo → SU)	recipe or loot-seed	magic		REJECT	{'REJECT': 2}	TLM Soul Orb/Photo is a maid-flavor item, not a magic-pillar material (Ars/Iron's/Occultism). Routing it through Ars imb
2	True	createtreadmill	createtreadmill:maid_motor Soul Orb/Photo intake	create:haunting / occultism spirit method (soul seam)	magic	M-19	REJECT	{'REJECT': 2}	the Soul Orb/Photo is a touhou_little_maid item, and TLM is curated friend-group flavor, not a loop system; routing it i
2	False	createtreadmill	createtreadmill:treadmill (player-powered SU generator)	loot-seed	economy		REJECT	{'REJECT': 2}	no-motif — loot=yes but the loot table is vanilla (no registry items); trying to make the treadmill a coin/reagent drop 
2	False	createtreadmill	createtreadmill:maid_motor (touhou_little_maid Soul Orb/Photo consumed)	create kinetic output	create	M-26	REJECT	{'REJECT': 2}	this is an internal Create-system interaction (TLM soul orb → SU), not a 2nd-pillar crossing; M-26 consumption applies t
1	False	createtreadmill	touhou_little_maid Soul Orb / Photo (Maid Motor input)	`occultism:spirit_fire` or `ars_nouveau:imbuement`	magic	M-11	REJECT	{'REJECT': 1}	Soul Orb/Photo are TLM-internal soul tokens; re-routing them through Occultism spirit_fire as "spirit transmutation" str
1	True	createtreadmill	treadmill SU output (player/maid effort → stress)	feeds a Create network powering an airship/vehicle	aeronautics	M-24	REJECT	{'REJECT': 1}	a treadmill emits generic SU into any Create network — it is not a propulsion/control *component* you fit to a ship (M-2
1	False	createtreadmill	createtreadmill:treadmill (low-tier kinetic source)	no coherent 2nd anchor routing	n/a		REJECT	{'REJECT': 1}	the treadmill's only material join key is the Soul Orb/Photo from touhou_little_maid, which is curated flavor not a loop
1	False	createtreadmill	createtreadmill:treadmill	survival pressure tie	survival	M-16	REJECT	{'REJECT': 1}	M-16 is a seasonal-reagent motif requiring a material input, not a behavior link. The treadmill produces SU, not a mater
1	False	createtreadmill	createtreadmill:treadmill (player-powered SU)	create:mechanical_crafting	create	M-05	REJECT	{'REJECT': 1}	M-05 is a native-method gate (a mod's flagship built in its own machine gated on Create parts); the treadmill is already
1	False	createtreadmill	touhou_little_maid Soul Orb/Photo → Maid Motor	magic (soul items as spirit reagents)	magic	M-19	REJECT	{'REJECT': 1}	tone clash — TLM Soul Orbs are kawaii/anime flavor, not the pack's Occultism/Ars soul-spirit framework; routing them thr
1	False	createtreadmill	createtreadmill:maid_motor (consumes touhou_little_maid Soul Orb/Photo)	create:* network	create	M-29	ACCEPT	{'ACCEPT': 1}	the Maid Motor cross-routes between two pack mods (TLM soul orbs are the fuel); a Soul Orb produced in the TLM ecosystem
1	False	createtreadmill	forcing a 2nd pillar onto a pure SU-source block	—		M-26	REJECT	{'REJECT': 1}	The treadmill and maid motor are both power sources — their weave is inherently Create-internal; M-26 above gives a surv
1	False	createtreadmill	createtreadmill:treadmill	loot-seed	economy	M-34	REJECT	{'REJECT': 1}	Treadmill has no combat relevance; seeding it into loot would be arbitrary and tonally wrong for a kinetic-power block.
1	False	createtreadmill	createtreadmill:maid_motor consuming touhou_little_maid Soul Orb	cross-mod material consumption	survival	M-26	REJECT	{'REJECT': 1}	this links to touhou_little_maid (a curated flavor mod), not to a system pillar; M-26 requires the item to be *spent aga
1	False	createtreadmill	createtreadmill:maid_motor + touhou_little_maid:soul_orb	create (SU output into a network)	economy	M-33	REJECT	{'REJECT': 1}	the maid_motor is a cute flavor bridge to TLM, not a service-for-hire economy link; routing TLM soul orbs as a "service"
1	False	createtreadmill	createtreadmill:maid_motor (Soul Orb/Photo input)	cross-mod join	magic	M-29	REJECT	{'REJECT': 1}	touhou_little_maid is a flavor/companion mod, not one of the pack's magic pillars (Ars/Iron's/Occultism). Routing throug
1	False	createtreadmill	createtreadmill:treadmill	create:mechanical_crafting (escalate crafting cost)	create	M-06	REJECT	{'REJECT': 1}	M-06 is the sequenced-assembly keystone for endgame/flagship items; the treadmill is a low-tier novelty SU source. Apply
34	True	farm_and_charm	farm_and_charm:barley / oat (grains)	create:milling	create	M-12	ACCEPT	{'ACCEPT': 35, 'REJECT': 5}	The Millstone turns grain into flour before it reaches the pot — the farmstead runs its grains through the spine
9	False	farm_and_charm	farm_and_charm:barley (grain)	vinery:apple_mashing or extradelight:vat → numismatics	economy	M-12	REJECT	{'REJECT': 5, 'ACCEPT': 4}	Barley fermentation is plausible but the processing route through Vinery or ExtraDelight's vat adds a compounding depend
8	False	farm_and_charm	farm_and_charm:barley (grain)	sereneseasons fertility	survival	M-16	ACCEPT	{'REJECT': 1, 'ACCEPT': 7}	same issue as trailandtales — seasonal fertility on farm_and_charm crops is a config-layer concern; it restricts when yo
8	False	farm_and_charm	farm_and_charm grain/meat outputs (bulk surplus)	MineColonies provisioning	economy	M-28	ACCEPT	{'ACCEPT': 8}	colony workers need grains and meat — F&C husbandry surplus provisioning the colony is a natural demand sink that gates 
4	True	farm_and_charm	farm_and_charm grains (barley / oat)	create:milling	create	M-12	ACCEPT	{'ACCEPT': 4, 'REJECT': 1}	route barley/oat through a Create Millstone → flour, alongside the in-mod crafting_bowl path — the canonical grain-mod →
3	False	farm_and_charm	farm_and_charm:fertilized_farmland	create:deploying	create	M-20	ACCEPT	{'REJECT': 1, 'ACCEPT': 2}	deploying fertilizer onto farmland is a player-action trivially done by hand; routing it through a deployer adds no inte
3	False	farm_and_charm	farm_and_charm:butter / farm_and_charm:barley	vinery:apple_fermenting or alcohol_industry:alcohol_boiling	survival	M-12	ACCEPT	{'REJECT': 1, 'ACCEPT': 2}	M-12 processing-chain pull is accepted, but barley → ale via fermentation is already covered generically by Vinery/alcoh
3	False	farm_and_charm	farm_and_charm:barley / oat	vinery:apple_mashing or alcohol_industry:alcohol_boiling	economy	M-35	ACCEPT	{'ACCEPT': 3}	barley is the canonical brewing grain; routing it through the fermentation/mash chain gives the brewery a native cereal 
3	True	farm_and_charm	barley / oat grains	create:milling	create	M-12	ACCEPT	{'ACCEPT': 3}	a player feeding the Create spine mills Farm & Charm's barley/oat into flour — the farmstead's grain harvest becomes an 
2	False	farm_and_charm	farm_and_charm:barley (grain, seasonal)	create:milling → vinery fermentation	create	M-16	REJECT	{'REJECT': 1, 'ACCEPT': 1}	Serene Seasons seasonal gating on barley harvest is real (M-16 pattern), but the seasonal angle is already captured by t
2	False	farm_and_charm	farm_and_charm:fertilized_farmland / fertilized_soil (boost growth)	serene_seasons season-gating	survival	M-16	REJECT	{'REJECT': 1, 'ACCEPT': 1}	M-16 requires routing a material *through* a season-gated method as a recipe input; fertilized farmland is a placed bloc
2	False	farm_and_charm	farm_and_charm cooked dishes	appleseed diet demand	survival	M-12	ACCEPT	{'ACCEPT': 2}	Farm & Charm's diverse grain+meat+veg dishes each fill a different nutrient group — the diet system pulls on this produc
